Profundidade [m]	Paleobatimetria [m]
1676.4	845.4432907
1676.6	845.4955716
1676.8	845.5478525
1677	845.5969347
1677.2	845.6406853
1677.4	845.684436
1677.6	845.7281865
1677.8	845.7719372
1678	845.8156878
1678.2	845.8594385
1678.4	845.9031892
1678.6	845.9469398
1678.8	845.9906905
1679	846.0344411
1679.2	846.0781918
1679.4	846.1219423
1679.6	846.165693
1679.8	846.2094436
1680	846.2531943
1680.2	846.296945
1680.4	846.3406956
1680.6	846.3844463
1680.8	846.428197
1681	846.4719476
1681.2	846.5156983
1681.4	846.5594488
1681.6	846.6031995
1681.8	846.6469501
1682	846.6907008
1682.2	846.7344515
1682.4	846.7782021
1682.6	846.8219528
1682.8	846.8657035
1683	846.9094541
1683.2	846.9532048
1683.4	846.9969553
1683.6	847.040706
1683.8	847.0844566
1684	847.1282073
1684.2	847.171958
1684.4	847.2157086
1684.6	847.2594593
1684.8	847.3032099
1685	847.3469606
1685.2	847.3907113
1685.4	847.4344618
1685.6	847.4782124
1685.8	847.5219631
1686	847.5657138
1686.2	847.6094644
1686.4	847.6532151
1686.6	847.6969658
1686.8	847.7407164
1687	847.7844671
1687.2	847.8282176
1687.4	847.8719683
1687.6	847.9157189
1687.8	847.9594696
1688	848.0032203
1688.2	848.0469709
1688.4	848.0907216
1688.6	848.1344723
1688.8	848.1782229
1689	848.2219736
1689.2	848.2657241
1689.4	848.3094748
1689.6	848.3532254
1689.8	848.3969761
1690	848.4407268
1690.2	848.4844774
1690.4	848.5282281
1690.6	848.5719787
1690.8	848.6157294
1691	848.6594801
1691.2	848.7032306
1691.4	848.7469812
1691.6	848.7907319
1691.8	848.8344826
1692	848.8782332
1692.2	848.9219839
1692.4	848.9657346
1692.6	849.0094852
1692.8	849.0532359
1693	849.0969866
1693.2	849.1407371
1693.4	849.1844877
1693.6	849.2282384
1693.8	849.2719891
1694	849.3157397
1694.2	849.3594904
1694.4	849.4032411
1694.6	849.4469917
1694.8	849.4907424
1695	849.5344929
1695.2	849.5782436
1695.4	849.6219942
1695.6	849.6657449
1695.8	849.7094956
1696	849.7532462
1696.2	849.7969969
1696.4	849.8407476
1696.6	849.8844982
1696.8	849.9282489
1697	849.9719994
1697.2	850.01575
1697.4	850.0595007
1697.6	850.1032514
1697.8	850.147002
1698	850.1907527
1698.2	850.2345034
1698.4	850.278254
1698.6	850.3220047
1698.8	850.3657554
1699	850.4095059
1699.2	850.4532565
1699.4	850.4970072
1699.6	850.5407579
1699.8	850.5845085
1700	850.6282592
1700.2	850.6720099
1700.4	850.7157605
1700.6	850.7595112
1700.8	850.8032619
1701	850.8470124
1701.2	850.890763
1701.4	850.9345137
1701.6	850.9782644
1701.8	851.022015
1702	851.0657657
1702.2	851.1095164
1702.4	851.153267
1702.6	851.1970177
1702.8	851.2407682
1703	851.2845189
1703.2	851.3282695
1703.4	851.3720202
1703.6	851.4157708
1703.8	851.4595215
1704	851.5032722
1704.2	851.5470228
1704.4	851.5907735
1704.6	851.6345242
1704.8	851.6782747
1705	851.7220253
1705.2	851.765776
1705.4	851.8095267
1705.6	851.8532773
1705.8	851.897028
1706	851.9407787
1706.2	851.9845293
1706.4	852.02828
1706.6	852.0720307
1706.8	852.1099868
1707	852.1460112
1707.2	852.1820359
1707.4	852.2180605
1707.6	852.254085
1707.8	852.2901097
1708	852.3261343
1708.2	852.3621589
1708.4	852.3981834
1708.6	852.4342081
1708.8	852.4702327
1709	852.5062573
1709.2	852.5422818
1709.4	852.5783065
1709.6	852.6143311
1709.8	852.6503558
1710	852.6863802
1710.2	852.7224049
1710.4	852.7584295
1710.6	852.794454
1710.8	852.8304786
1711	852.8665033
1711.2	852.9025279
1711.4	852.9385524
1711.6	852.9745771
1711.8	853.0106017
1712	853.0466263
1712.2	853.0826508
1712.4	853.1186755
1712.6	853.1547001
1712.8	853.1907246
1713	853.2267492
1713.2	853.2627739
1713.4	853.2987985
1713.6	853.334823
1713.8	853.3708476
1714	853.4068723
1714.2	853.4428969
1714.4	853.4789214
1714.6	853.514946
1714.8	853.5509707
1715	853.5869953
1715.2	853.6230198
1715.4	853.6590445
1715.6	853.6950691
1715.8	853.7310936
1716	853.7671182
1716.2	853.8031429
1716.4	853.8391675
1716.6	853.875192
1716.8	853.9112166
1717	853.9472413
1717.2	853.9832659
1717.4	854.0192904
1717.6	854.055315
1717.8	854.0913397
1718	854.1273643
1718.2	854.1633888
1718.4	854.1994134
1718.6	854.2354381
1718.8	854.2714626
1719	854.3074872
1719.2	854.3435119
1719.4	854.3795365
1719.6	854.415561
1719.8	854.4515856
1720	854.4876103
1720.2	854.5236349
1720.4	854.5596594
1720.6	854.595684
1720.8	854.6317087
1721	854.6677331
1721.2	854.7037578
1721.4	854.7397824
1721.6	854.7758071
1721.8	854.8118316
1722	854.8478562
1722.2	854.8838808
1722.4	854.9199055
1722.6	854.95593
1722.8	854.9919546
1723	855.0279792
1723.2	855.0640039
1723.4	855.1000284
1723.6	855.136053
1723.8	855.1720777
1724	855.2081021
1724.2	855.2441268
1724.4	855.2801514
1724.6	855.3161761
1724.8	855.3522005
1725	855.3882252
1725.2	855.4242498
1725.4	855.4602745
1725.6	855.496299
1725.8	855.5323236
1726	855.5683482
1726.2	855.6043727
1726.4	855.6403974
1726.6	855.676422
1726.8	855.7124466
1727	855.7484711
1727.2	855.7844958
1727.4	855.8205204
1727.6	855.8565451
1727.8	855.8925695
1728	855.9285942
1728.2	855.9646188
1728.4	856.0006435
1728.6	856.0366679
1728.8	856.0726926
1729	856.1087172
1729.2	856.1447417
1729.4	856.1807664
1729.6	856.216791
1729.8	856.2528156
1730	856.2888401
1730.2	856.3248648
1730.4	856.3608894
1730.6	856.396914
1730.8	856.4329385
1731	856.4689632
1731.2	856.5049878
1731.4	856.5410123
1731.6	856.5770369
1731.8	856.6130616
1732	856.6490862
1732.2	856.6851107
1732.4	856.7211353
1732.6	856.75716
1732.8	856.7931846
1733	856.8292091
1733.2	856.8652338
1733.4	856.9012584
1733.6	856.937283
1733.8	856.9733075
1734	857.0093322
1734.2	857.0453568
1734.4	857.0813813
1734.6	857.1174059
1734.8	857.1534306
1735	857.1894552
1735.2	857.2254797
1735.4	857.2615043
1735.6	857.297529
1735.8	857.3335536
1736	857.3695781
1736.2	857.4056027
1736.4	857.4416274
1736.6	857.477652
1736.8	857.5136765
1737	857.5497012
1737.2	857.5857258
1737.4	857.6217503
1737.6	857.6577749
1737.8	857.6937996
1738	857.7298242
1738.2	857.7658487
1738.4	857.8018733
1738.6	857.837898
1738.8	857.8739226
1739	857.9099471
1739.2	857.9459717
1739.4	857.9819964
1739.6	858.0180209
1739.8	858.0540455
1740	858.0900701
1740.2	858.1260948
1740.4	858.1621193
1740.6	858.1981439
1740.8	858.2341685
1741	858.2701932
1741.2	858.3062177
1741.4	858.3422423
1741.6	858.378267
1741.8	858.4142916
1742	858.4503161
1742.2	858.4863407
1742.4	858.5223654
1742.6	858.5583898
1742.8	858.5973615
1743	858.6451735
1743.2	858.6929855
1743.4	858.7407976
1743.6	858.7886096
1743.8	858.8364217
1744	858.8842337
1744.2	858.9320457
1744.4	858.9798578
1744.6	859.02767
1744.8	859.075482
1745	859.1232941
1745.2	859.1711061
1745.4	859.2189182
1745.6	859.2667302
1745.8	859.3145422
1746	859.3623543
1746.2	859.4101665
1746.4	859.4579785
1746.6	859.5057906
1746.8	859.5536026
1747	859.6014146
1747.2	859.6492267
1747.4	859.6970387
1747.6	859.7448508
1747.8	859.7926628
1748	859.840475
1748.2	859.888287
1748.4	859.9360991
1748.6	859.9839111
1748.8	860.0317232
1749	860.0795352
1749.2	860.1273472
1749.4	860.1751593
1749.6	860.2229715
1749.8	860.2707835
1750	860.3185956
1750.2	860.3664076
1750.4	860.4142197
1750.6	860.4620317
1750.8	860.5098437
1751	860.5576558
1751.2	860.6054678
1751.4	860.65328
1751.6	860.7010921
1751.8	860.7489041
1752	860.7967161
1752.2	860.8445282
1752.4	860.8923402
1752.6	860.9401523
1752.8	860.9879643
1753	861.0357765
1753.2	861.0835885
1753.4	861.1314006
1753.6	861.1792126
1753.8	861.2270247
1754	861.2748367
1754.2	861.3226488
1754.4	861.3704608
1754.6	861.4182728
1754.8	861.466085
1755	861.5138971
1755.2	861.5617091
1755.4	861.6095212
1755.6	861.6573332
1755.8	861.7051452
1756	861.7529573
1756.2	861.8007693
1756.4	861.8485815
1756.6	861.8963936
1756.8	861.9442056
1757	861.9920176
1757.2	862.0398297
1757.4	862.0876417
1757.6	862.1354538
1757.8	862.1832658
1758	862.2310778
1758.2	862.27889
1758.4	862.3267021
1758.6	862.3745141
1758.8	862.4223262
1759	862.4701382
1759.2	862.5179503
1759.4	862.5657623
1759.6	862.6135743
1759.8	862.6613865
1760	862.7091986
1760.2	862.7570106
1760.4	862.8048227
1760.6	862.8526347
1760.8	862.9004467
1761	862.9482588
1761.2	862.9960708
1761.4	863.0438829
1761.6	863.0916951
1761.8	863.1395071
1762	863.1873191
1762.2	863.2351312
1762.4	863.2829432
1762.6	863.3307553
1762.8	863.3785673
1763	863.4263794
1763.2	863.4741916
1763.4	863.5220036
1763.6	863.5698156
1763.8	863.6176277
1764	863.6654397
1764.2	863.7132518
1764.4	863.7610638
1764.6	863.8088758
1764.8	863.8566879
1765	863.9045001
1765.2	863.9523121
1765.4	864.0001242
1765.6	864.0479362
1765.8	864.0957482
1766	864.1435603
1766.2	864.1913723
1766.4	864.2391844
1766.6	864.2869966
1766.8	864.3348086
1767	864.3826206
1767.2	864.4304327
1767.4	864.4782447
1767.6	864.5260568
1767.8	864.5738688
1768	864.6216809
1768.2	864.6694929
1768.4	864.7173051
1768.6	864.7651171
1768.8	864.8129292
1769	864.8607412
1769.2	864.9085533
1769.4	864.9563653
1769.6	865.0041773
1769.8	865.0519894
1770	865.0954984
1770.2	865.1260981
1770.4	865.1566979
1770.6	865.1872976
1770.8	865.2178973
1771	865.248497
1771.2	865.2790967
1771.4	865.3096965
1771.6	865.3402962
1771.8	865.3708959
1772	865.4014955
1772.2	865.4320954
1772.4	865.4626951
1772.6	865.4932947
1772.8	865.5238944
1773	865.5544943
1773.2	865.5850939
1773.4	865.6156936
1773.6	865.6462933
1773.8	865.6768931
1774	865.7074928
1774.2	865.7380925
1774.4	865.7686922
1774.6	865.7992919
1774.8	865.8298917
1775	865.8604914
1775.2	865.8910911
1775.4	865.9216907
1775.6	865.9522906
1775.8	865.9828903
1776	866.01349
1776.2	866.0440896
1776.4	866.0746895
1776.6	866.1052892
1776.8	866.1358888
1777	866.1664885
1777.2	866.1970884
1777.4	866.227688
1777.6	866.2582877
1777.8	866.2888874
1778	866.3194871
1778.2	866.3500869
1778.4	866.3806866
1778.6	866.4112863
1778.8	866.441886
1779	866.4724858
1779.2	866.5030855
1779.4	866.5336852
1779.6	866.5642848
1779.8	866.5948847
1780	866.6254844
1780.2	866.656084
1780.4	866.6866837
1780.6	866.7172836
1780.8	866.7478832
1781	866.7784829
1781.2	866.8090826
1781.4	866.8396823
1781.6	866.8702821
1781.8	866.9008818
1782	866.9314815
1782.2	866.9620812
1782.4	866.992681
1782.6	867.0232807
1782.8	867.0538804
1783	867.0844801
1783.2	867.1150799
1783.4	867.1456796
1783.6	867.1762793
1783.8	867.2068789
1784	867.2374788
1784.2	867.2680785
1784.4	867.2986781
1784.6	867.3292778
1784.8	867.3598775
1785	867.3904773
1785.2	867.421077
1785.4	867.4516767
1785.6	867.4822764
1785.8	867.5128762
1786	867.5434759
1786.2	867.5740756
1786.4	867.6046753
1786.6	867.6352751
1786.8	867.6658748
1787	867.6964745
1787.2	867.7270741
1787.4	867.757674
1787.6	867.7882737
1787.8	867.8188733
1788	867.849473
1788.2	867.8800727
1788.4	867.9106725
1788.6	867.9412722
1788.8	867.9718719
1789	868.0024716
1789.2	868.0330714
1789.4	868.0636711
1789.6	868.0942708
1789.8	868.1248705
1790	868.1554703
1790.2	868.18607
1790.4	868.2166697
1790.6	868.2472694
1790.8	868.2778692
1791	868.3084689
1791.2	868.3390686
1791.4	868.3696682
1791.6	868.4002679
1791.8	868.4308678
1792	868.4614674
1792.2	868.4920671
1792.4	868.5226668
1792.6	868.5532666
1792.8	868.5838663
1793	868.614466
1793.2	868.6450657
1793.4	868.6756655
1793.6	868.7062652
1793.8	868.7368649
1794	868.7674646
1794.2	868.7980644
1794.4	868.8286641
1794.6	868.8592638
1794.8	868.8898634
1795	868.9204631
1795.2	868.951063
1795.4	868.9816626
1795.6	869.0122623
1795.8	869.042862
1796	869.0734618
1796.2	869.1040615
1796.4	869.1346612
1796.6	869.1652609
1796.8	869.1958607
1797	869.2264604
1797.2	869.2570601
1797.4	869.2876598
1797.6	869.3182596
1797.8	869.3488593
1798	869.379459
1798.2	869.4100587
1798.4	869.4406583
1798.6	869.4712582
1798.8	869.5018579
1799	869.5324575
1799.2	869.5630572
1799.4	869.5936571
1799.6	869.6242567
1799.8	869.6548564
1800	869.6854561
1800.2	869.7160559
1800.4	869.7466556
1800.6	869.7772553
1800.8	869.807855
1801	869.8384548
1801.2	869.8690545
1801.4	869.8996542
1801.6	869.9302539
1801.8	869.9608535
1802	869.9914534
1802.2	870.0220531
1802.4	870.0526527
1802.6	870.0832524
