Profundidade [m]	Taxa de sedimentação [cm/ka]
1537.0	
1537.2	7.950617126873127
1537.4	7.950617126873127
1537.6	7.950617126800817
1537.8	7.950617126800817
1538.0	7.950617126873127
1538.2	7.950617126873127
1538.4	7.950617126873127
1538.6	7.950617126800817
1538.8	7.950617126800817
1539.0	7.950617126873127
1539.2	7.950617126873127
1539.4	7.950617127057098
1539.6	7.950617126800817
1539.8	7.950617126984788
1540.0	7.950617126873127
1540.2	7.950617127057098
1540.4	7.950617126873127
1540.6	7.950617126984788
1540.8	7.950617126800817
1541.0	7.950617127057098
1541.2	7.950617126873127
1541.4	7.950617127057098
1541.6	7.950617126800817
1541.8	7.950617126984788
1542.0	7.950617126873127
1542.2	7.950617127057098
1542.4	7.950617126873127
1542.6	7.950617126984788
1542.8	7.950617126800817
1543.0	7.950617127057098
1543.2	7.950617126873127
1543.4	7.950617126873127
1543.6	7.950617126800817
1543.8	7.950617126800817
1544.0	7.950617126873127
1544.2	7.950617126873127
1544.4	7.950617126873127
1544.6	7.950617126800817
1544.8	7.950617126800817
1545.0	7.950617126873127
1545.2	7.950617126873127
1545.4	7.950617126873127
1545.6	7.950617126800817
1545.8	7.950617126800817
1546.0	7.950617127057098
1546.2	7.950617126873127
1546.4	7.950617127057098
1546.6	7.950617126800817
1546.8	7.950617126984788
1547.0	7.950617126873127
1547.2	7.950642412071149
1547.4	7.950617126873127
1547.6	7.950617126984788
1547.8	7.950617126800817
1548.0	7.950617127057098
1548.2	7.950617126873127
1548.4	7.950617127057098
1548.6	7.950617126800817
1548.8	7.950617126984788
1549.0	7.950617126873127
1549.2	7.950617127057098
1549.4	7.950617126873127
1549.6	7.950617126984788
1549.8	7.950617126800817
1550.0	7.950617126873127
1550.2	7.950617126873127
1550.4	7.950617126873127
1550.6	7.950617126800817
1550.8	7.950617126800817
1551.0	7.950617126873127
1551.2	7.950617126873131
1551.4	7.950617126873127
1551.6	7.950617126800817
1551.8	7.950617126800817
1552.0	7.950617126873127
1552.2	7.950617127057098
1552.4	7.950617126873127
1552.6	7.950617126984788
1552.8	7.950617126800817
1553.0	7.950617127057098
1553.2	7.950617126873127
1553.4	7.950617127057098
1553.6	7.950617126800817
1553.8	7.950617126984788
1554.0	7.950617126873127
1554.2	7.950617127057098
1554.4	7.950617126873127
1554.6	7.950617126984788
1554.8	7.950617126800817
1555.0	7.950617127057098
1555.2	7.950617126873127
1555.4	7.950617127057098
1555.6	7.950617126800817
1555.8	7.950617126984788
1556.0	7.950617126873127
1556.2	7.950617126873127
1556.4	7.950617126873127
1556.6	7.950617126800817
1556.8	7.950617126800817
1557.0	7.950617126873127
1557.2	7.950617126873127
1557.4	7.950617126873127
1557.6	7.950617126800817
1557.8	7.950617126800817
1558.0	7.950617126873127
1558.2	7.950617126873127
1558.4	7.950617126873127
1558.6	7.950617126800817
1558.8	7.950617126800817
1559.0	7.950617126873127
1559.2	7.950617127057098
1559.4	7.950617126873127
1559.6	7.950617126984788
1559.8	7.950617126800817
1560.0	7.950617127057098
1560.2	7.950617126873127
1560.4	7.950617127057098
1560.6	7.950617126800817
1560.8	7.950617126984788
1561.0	7.950617126873127
1561.2	7.950617127057098
1561.4	7.950617126873127
1561.6	7.950617126984788
1561.8	7.950617126800817
1562.0	7.950617127057098
1562.2	7.950617126873127
1562.4	7.950617127057098
1562.6	7.950617126800817
1562.8	7.950617126984788
1563.0	7.950617126873127
1563.2	7.950617126873127
1563.4	7.950617126873127
1563.6	7.950617126800817
1563.8	7.950617126800817
1564.0	7.950617126873127
1564.2	7.950617126873127
1564.4	7.950617126873127
1564.6	7.950617126800817
1564.8	7.950617126800817
1565.0	7.950617126873127
1565.2	7.950617126873127
1565.4	7.950617127057098
1565.6	7.950617126800817
1565.8	7.950617126984788
1566.0	7.950617126873127
1566.2	7.950617127057098
1566.4	7.950617126873127
1566.6	7.950617126984788
1566.8	7.950617126800817
1567.0	7.950617127057098
1567.2	7.950617126873127
1567.4	7.950617127057098
1567.6	7.950617126800817
1567.8	7.950617126984788
1568.0	7.950617126873127
1568.2	7.950617127057098
1568.4	7.950617126873127
1568.6	7.950617126984788
1568.8	7.950617126800817
1569.0	7.950617127057098
1569.2	7.950617126873127
1569.4	7.950617126873127
1569.6	7.950617126800817
1569.8	7.950617126800817
1570.0	7.950617126873127
1570.2	7.950617126873127
1570.4	7.950617126873127
1570.6	7.950617126800817
1570.8	7.950617126800817
1571.0	7.950617126873127
1571.2	7.950617126873127
1571.4	7.950617126873127
1571.6	7.950617126984788
1571.8	7.950617126800817
1572.0	7.950617127057098
1572.2	7.950617126873127
1572.4	7.950617127057098
1572.6	7.950617126800817
1572.8	7.950617126984788
1573.0	7.950617126873127
1573.2	7.950617127057098
1573.4	4.382720161603189
1573.6	4.382720161563329
1573.8	4.382712478279796
1574.0	4.3827124783196565
1574.2	4.382720161603189
1574.4	4.382720161603189
1574.6	4.382712478279796
1574.8	4.382720161507424
1575.0	4.382720161547286
1575.2	4.382712478263753
1575.4	4.382712478263753
1575.6	4.382720161507424
1575.8	4.382720161507424
1576.0	4.382712478263753
1576.2	4.38271247826375
1576.4	4.382720161547286
1576.6	4.382712478279796
1576.8	4.382712478279796
1577.0	4.382720161603189
1577.2	4.382720161603189
1577.4	4.3827124783196565
1577.6	4.382712478279793
1577.8	4.382720161563329
1578.0	4.3827124783196565
1578.2	4.3827124783196565
1578.4	4.382720161603189
1578.6	4.382720161563329
1578.8	4.382712478279796
1579.0	4.3827124783196565
1579.2	4.382720161603189
1579.4	4.3827124783196565
1579.6	4.382712478223893
1579.8	4.382720161507424
1580.0	4.382720161547286
1580.2	4.382712478263753
1580.4	4.382712478263753
1580.6	4.382720161507424
1580.8	4.382720161507424
1581.0	4.382712478263753
1581.2	4.382720161547286
1581.4	4.382720161603189
1581.6	4.382712478279797
1581.8	4.382658696049342
1582.0	4.382658696089202
1582.2	4.382658696089202
1582.4	4.382735528251084
1582.6	4.382735528211223
1582.8	4.382735528211223
1583.0	4.382735528251084
1583.2	4.382735528251084
1583.4	4.382735528251084
1583.6	4.382735528211223
1583.8	4.382735528211223
1584.0	4.382735528251084
1584.2	4.38273552819518
1584.4	4.38273552819518
1584.6	4.382735528155319
1584.8	4.382735528155319
1585.0	4.38273552819518
1585.2	4.38273552819518
1585.4	4.38273552819518
1585.6	4.382735528155319
1585.8	4.382735528155284
1586.0	4.382735528251049
1586.2	4.382735528251049
1586.4	4.382735528251049
1586.6	4.382735528211188
