Profundidade [m],Produtividade Primária [gC/m²/yr]
1098.4,332.6412628360073
1098.6,332.16780882298076
1098.8,331.69684472765994
1099.0,331.2283479776405
1099.2,330.76229634913807
1099.4,330.2986678438172
1099.6,329.83744074373266
1099.8,329.3785936067139
1100.0,328.9221052618387
1100.2,328.46795480500157
1100.4,328.0161215945687
1100.6,327.5665853037663
1100.8,327.1193258023558
1101.0,326.6743231539871
1101.2,326.23155772518476
1101.4,325.7910101244815
1101.6,325.3526611985634
1101.8,324.91649202849123
1102.0,324.48248392599436
1102.2,324.05061842983685
1102.4,323.62087730225335
1102.6,323.1932425254536
1102.8,322.7676962981946
1103.0,322.34422103241656
1103.2,321.92279934994457
1103.4,321.5034140792516
1103.6,321.0860482522835
1103.8,320.6706851013426
1104.0,320.25730805603115
1104.2,319.7855309552624
1104.4,319.25632153649565
1104.6,318.7303461247599
1104.8,318.207570673888
1105.0,317.6879616451721
1105.2,317.1714859975969
1105.4,316.65811117830555
1105.6,316.14780511328587
1105.8,315.6405361982765
1106.0,315.0791348508087
1106.2,314.46469337284725
1106.4,313.85467309871603
1106.6,313.2490192673045
1106.8,312.64767807705766
1107.0,312.0505966642846
1107.2,311.4577230820663
1107.4,310.86900627974296
1107.6,310.28439608296327
1107.8,309.70384312826735
1108.0,309.12729893717244
1108.2,308.5547158961957
1108.4,307.9860471472879
1108.6,307.4212466167586
1108.8,306.86026899833433
1109.0,306.30306973666256
1109.2,305.7496050112522
1109.4,305.19983172083136
1109.6,304.6537074681135
1109.8,304.1111905449585
1110.0,303.57223991791545
1110.2,303.03681521413677
1110.4,302.504876707652
1110.6,301.9763853059905
1110.8,301.4513025371423
1111.0,300.9295905368474
1111.2,300.4112120362032
1111.4,299.89613034958165
1111.6,299.3843093628457
1111.8,298.87571352185756
1112.0,298.37030782126885
1112.2,297.86805779358633
1112.4,297.36892949850306
1112.6,296.8728895124885
1112.8,296.37990491863155
1113.0,295.88994329672624
1113.2,295.4697481987403
1113.4,295.11823939860597
1113.6,294.7682767394669
1113.8,294.4198484908169
1114.0,294.0729430483104
1114.2,293.72754893200994
1114.4,293.3836547846612
1114.6,293.0412493699976
1114.8,292.7003215710754
1115.0,292.4251198109619
1115.2,292.2149637227167
1115.4,292.00536676292023
1115.6,291.79632636244463
1115.8,291.5878399689172
1116.0,291.37990504657904
1116.2,291.17251907614434
1116.4,290.9656795546633
1116.6,290.759383995384
1116.8,290.5536298913078
1117.0,290.3484147879582
1117.2,290.1437362827718
1117.4,289.93959195244327
1117.6,289.73597938920153
1117.8,289.5328962006802
1118.0,289.33034000978927
1118.2,289.12830845459035
1118.4,288.92679918817
1118.6,288.7258098785176
1118.8,288.52533820840216
1119.0,288.3253818752503
1119.2,288.12593859102776
1119.4,287.9270060821195
1119.6,287.7285820892126
1119.8,287.530664367179
1120.0,287.3332506849614
1120.2,287.1363388254584
1120.4,286.938194390541
1120.6,286.73882845502726
1120.8,286.5399753618621
1121.0,286.341632832544
1121.2,286.1437986029414
1121.4,285.94647042317365
1121.6,285.74964605749676
1121.8,285.5533232841872
1122.0,285.35749989542796
1122.2,285.1604809765288
1122.4,284.96227731591443
1122.6,284.76458369506287
1122.8,284.5673978470938
1123.0,284.37071751942864
1123.2,284.1745404736726
1123.4,283.97886448549974
1123.6,283.78368734453824
1123.8,283.58900685425726
1124.0,283.39482083185504
1124.2,283.20112710814726
1124.4,283.00792352745697
1124.6,282.8152079475066
1124.8,282.6229782393095
1125.0,282.43123228706276
1125.2,282.23996798804296
1125.4,282.0491832525
1125.6,281.8588760035541
1125.8,281.66904420945247
1126.0,281.47968581850733
1126.2,281.29079875940073
1126.4,281.10238100572076
1126.6,280.9144305434222
1126.8,280.72694537072937
1127.0,280.53992349803974
1127.2,280.35336294782735
1127.4,280.1672617545482
1127.6,279.9816179329013
1127.8,279.79642954125865
1128.0,279.61169468118317
1128.2,279.427411434127
1128.4,279.24357789306225
1128.6,279.06019216239355
1128.8,278.87725235786775
1129.0,278.69475660648646
1129.2,278.5127030464201
1129.4,278.33108982692
1129.6,278.1499151082339
1129.8,277.96917706152203
1130.0,277.7888738687718
1130.2,277.6090037227157
1130.4,277.4295648267497
1130.6,277.2505553948503
1130.8,277.07197365149483
1131.0,276.89381783158194
1131.2,276.71608618035117
1131.4,276.5387769533055
1131.6,276.36188841613296
1131.8,276.1854188446308
1132.0,276.0093665246278
1132.2,275.83372975190935
1132.4,275.6585068321426
1132.6,275.48369608080276
1132.8,275.3092958230984
1133.0,275.13530442356046
1133.2,274.96172022644
1133.4,274.7885415559852
1133.6,274.61576677562124
1133.8,274.4433942581495
1134.0,274.27142238567933
1134.2,274.0998495495572
1134.4,273.92867415029974
1134.6,273.757894597526
1134.8,273.58750928084316
1135.0,273.41751662807417
1135.2,273.2479151048567
1135.4,273.0787031565519
1135.6,272.9098792372935
1135.8,272.74144180992477
1136.0,272.57338934593355
1136.2,272.40572032538984
1136.4,272.23843323688436
1136.6,272.07152657746497
1136.8,271.90499885257714
1137.0,271.7388485760019
1137.2,271.573074269796
1137.4,271.407674464233
1137.6,271.24264769774317
1137.8,271.07799251685486
1138.0,270.91370747613763
1138.2,270.74979113814305
1138.4,270.6089175944981
1138.6,270.49095443065914
1138.8,270.37318178005324
1139.0,270.2555991108911
1139.2,270.13820589349217
1139.4,270.02100160027345
1139.6,269.90398570573876
1139.8,269.7871576864684
1140.0,269.6705170211077
1140.2,269.55116842214835
1140.4,269.4291256032091
1140.6,269.30728749371207
1140.8,269.1856535002137
1141.0,269.0642230317141
1141.2,268.9429954996436
1141.4,268.8219703178504
1141.6,268.7011469025873
1141.8,268.58052467249934
1142.0,268.4352376500783
1142.2,268.26543462134276
1142.4,268.0960293284738
1142.6,267.927020162126
1142.8,267.758405522198
1143.0,267.59018381776525
1143.2,267.42235346701017
1143.4,267.2549128971558
1143.6,267.08786054439906
1143.8,266.9211948538434
1144.0,266.75491427943393
1144.2,266.5890172838926
1144.4,266.4235023386526
1144.6,266.2583679237953
1144.8,266.09361252798715
1145.0,265.9292346484157
1145.2,265.7652327907289
1145.4,265.60160546897214
1145.6,265.4383512055278
1145.8,265.275468531055
1146.0,265.11295598442865
1146.2,264.9508121126809
1146.4,264.7890354709414
1146.6,264.62762462237987
1146.8,264.4665781381468
1147.0,264.3058945973173
1147.2,264.1455725868338
1147.4,263.98561070144905
1147.6,263.82600754367144
1147.8,263.66676172370836
1148.0,263.5078718594119
1148.2,263.3493365762248
1148.4,263.19115450712536
1148.6,263.03332429257495
1148.8,262.8758445804644
1149.0,262.71871402606206
1149.2,262.561931291961
1149.4,262.40549504802755
1149.6,262.2494039713503
1149.8,262.09365674618914
1150.0,261.93825206392523
1150.2,261.78318862301063
1150.4,261.628465128919
1150.6,261.47408029409667
1150.8,261.3200328379142
1151.0,261.16632148661756
1151.2,261.01294497328075
1151.4,260.85990203775884
1151.6,260.7071914266399
1151.8,260.5548118931991
1152.0,260.40276219735296
1152.2,260.2510411056124
1152.4,260.0996473910381
1152.6,259.9485798331958
1152.8,259.79783721811054
1153.0,259.6474183382232
1153.2,259.49732199234677
1153.4,259.3475469856218
1153.6,259.19809212947484
1153.8,259.04895624157376
1154.0,258.90013814578685
1154.2,258.75163667213974
1154.4,258.6034506567743
1154.6,258.4555789419068
1154.8,258.3080203757873
1155.0,258.16077381265825
1155.2,258.0138381127147
1155.4,257.86721214206443
1155.6,257.7208947726875
1155.8,257.57488488239716
1156.0,257.42918135480147
