Profundidade [m]	Idade [Ma]
1967.8	53.217716
1968.0	53.22193
1968.2	53.226143
1968.4	53.230356
1968.6	53.234569
1968.8	53.238783
1969.0	53.242996
1969.2	53.247209
1969.4	53.251422
1969.6	53.255636
1969.8	53.259849
1970.0	53.264062
1970.2	53.268276
1970.4	53.272489
1970.6	53.276702
1970.8	53.280915
1971.0	53.285129
1971.2	53.289342
1971.4	53.293555
1971.6	53.297768
1971.8	53.301982
1972.0	53.306195
1972.2	53.310408
1972.4	53.314621
1972.6	53.318835
1972.8	53.323048
1973.0	53.327261
1973.2	53.331474
1973.4	53.335688
1973.6	53.339901
1973.8	53.344114
1974.0	53.348328
1974.2	53.352541
1974.4	53.356754
1974.6	53.360967
1974.8	53.365181
1975.0	53.369394
1975.2	53.373607
1975.4	53.37782
1975.6	53.382034
1975.8	53.386247
1976.0	53.39046
1976.2	53.394673
1976.4	53.398887
1976.6	53.4031
1976.8	53.407313
1977.0	53.411526
1977.2	53.41574
1977.4	53.419953
1977.6	53.424166
1977.8	53.42838
1978.0	53.432593
1978.2	53.436806
1978.4	53.441019
1978.6	53.445233
1978.8	53.449446
1979.0	53.453659
1979.2	53.457872
1979.4	53.462086
1979.6	53.466299
1979.8	53.470512
1980.0	53.474725
1980.2	53.478939
1980.4	53.483152
1980.6	53.487365
1980.8	53.491579
1981.0	53.495792
1981.2	53.500005
1981.4	53.504218
1981.6	53.508432
1981.8	53.512645
1982.0	53.516858
1982.2	53.521071
1982.4	53.525285
1982.6	53.529498
1982.8	53.533711
1983.0	53.537924
1983.2	53.542138
1983.4	53.546351
1983.6	53.550564
1983.8	53.554777
1984.0	53.558991
1984.2	53.563204
1984.4	53.567417
1984.6	53.571631
1984.8	53.575844
1985.0	53.580057
1985.2	53.58427
1985.4	53.588484
1985.6	53.592697
1985.8	53.59691
1986.0	53.601123
1986.2	53.605337
1986.4	53.60955
1986.6	53.613763
1986.8	53.617734
1987.0	53.620977
1987.2	53.62422
1987.4	53.627464
1987.6	53.630707
1987.8	53.63395
1988.0	53.637193
1988.2	53.640437
1988.4	53.64368
1988.6	53.646923
1988.8	53.650166
1989.0	53.65341
1989.2	53.656653
1989.4	53.659896
1989.6	53.663139
1989.8	53.666383
1990.0	53.669626
1990.2	53.672869
1990.4	53.676112
1990.6	53.679356
1990.8	53.682599
1991.0	53.685842
1991.2	53.689085
1991.4	53.692329
1991.6	53.695572
1991.8	53.698815
1992.0	53.702058
1992.2	53.705301
1992.4	53.708545
1992.6	53.711788
1992.8	53.715031
1993.0	53.718274
1993.2	53.721518
1993.4	53.724761
1993.6	53.728004
1993.8	53.731247
1994.0	53.734491
1994.2	53.737734
1994.4	53.740977
1994.6	53.74422
1994.8	53.747464
1995.0	53.750707
1995.2	53.75395
1995.4	53.757193
1995.6	53.760437
1995.8	53.76368
1996.0	53.766923
1996.2	53.770166
1996.4	53.77341
1996.6	53.776653
1996.8	53.779896
1997.0	53.783139
1997.2	53.786383
1997.4	53.789626
1997.6	53.792869
1997.8	53.796112
1998.0	53.799356
1998.2	53.802599
1998.4	53.805842
1998.6	53.809085
1998.8	53.812329
1999.0	53.815572
1999.2	53.818815
1999.4	53.822058
1999.6	53.825301
1999.8	53.828545
2000.0	53.831788
2000.2	53.835031
2000.4	53.838274
2000.6	53.841518
2000.8	53.844761
2001.0	53.848004
2001.2	53.851247
2001.4	53.854491
2001.6	53.857734
2001.8	53.860977
2002.0	53.86422
2002.2	53.867464
2002.4	53.870707
2002.6	53.87395
2002.8	53.877193
2003.0	53.880437
2003.2	53.88368
2003.4	53.886923
2003.6	53.890166
2003.8	53.89341
2004.0	53.896653
2004.2	53.899896
2004.4	53.903139
2004.6	53.906383
2004.8	53.909626
2005.0	53.912869
2005.2	53.916112
2005.4	53.919356
2005.6	53.922599
2005.8	53.925842
2006.0	53.929085
2006.2	53.932329
2006.4	53.935572
2006.6	53.938815
2006.8	53.942058
2007.0	53.945301
2007.2	53.948545
2007.4	53.951788
2007.6	53.955031
2007.8	53.958274
2008.0	53.961518
2008.2	53.964761
2008.4	53.968004
2008.6	53.971247
2008.8	53.974491
2009.0	53.977734
2009.2	53.980977
2009.4	53.98422
2009.6	53.987464
2009.8	53.990707
2010.0	53.99395
2010.2	53.997193
2010.4	54.000437
2010.6	54.00368
2010.8	54.006923
2011.0	54.010166
2011.2	54.01341
2011.4	54.016653
2011.6	54.019896
2011.8	54.022971
2012.0	54.025764
2012.2	54.028557
2012.4	54.03135
2012.6	54.034143
2012.8	54.036936
2013.0	54.039729
2013.2	54.042522
2013.4	54.045315
2013.6	54.048108
2013.8	54.050902
2014.0	54.053695
2014.2	54.056488
2014.4	54.059281
2014.6	54.062074
2014.8	54.064867
2015.0	54.06766
2015.2	54.070453
2015.4	54.073246
2015.6	54.076039
2015.8	54.078833
2016.0	54.081626
2016.2	54.084419
2016.4	54.087212
2016.6	54.090005
2016.8	54.092798
2017.0	54.095591
2017.2	54.098384
2017.4	54.101177
2017.6	54.103971
2017.8	54.106764
2018.0	54.109557
2018.2	54.11235
2018.4	54.115143
2018.6	54.117936
2018.8	54.120729
2019.0	54.123522
2019.2	54.126315
2019.4	54.129108
2019.6	54.131902
2019.8	54.134695
2020.0	54.137488
2020.2	54.140281
2020.4	54.143074
2020.6	54.145867
2020.8	54.14866
2021.0	54.151453
2021.2	54.154246
2021.4	54.157039
2021.6	54.159833
2021.8	54.162626
2022.0	54.165419
2022.2	54.168212
2022.4	54.171005
2022.6	54.173798
2022.8	54.176591
2023.0	54.179384
2023.2	54.182177
2023.4	54.184971
2023.6	54.187764
2023.8	54.190557
2024.0	54.19335
2024.2	54.196143
2024.4	54.198936
2024.6	54.201729
2024.8	54.204522
2025.0	54.207315
2025.2	54.210108
2025.4	54.212902
2025.6	54.215695
2025.8	54.218488
2026.0	54.221281
2026.2	54.224074
2026.4	54.226867
2026.6	54.22966
2026.8	54.232453
2027.0	54.235246
2027.2	54.238039
2027.4	54.240833
2027.6	54.243626
2027.8	54.246419
2028.0	54.249212
2028.2	54.252005
2028.4	54.254798
2028.6	54.257591
2028.8	54.260384
2029.0	54.263177
2029.2	54.265971
2029.4	54.268764
2029.6	54.271557
2029.8	54.27435
2030.0	54.277143
2030.2	54.279936
2030.4	54.282729
2030.6	54.285522
2030.8	54.288315
2031.0	54.291108
2031.2	54.293902
2031.4	54.296695
2031.6	54.299488
2031.8	54.302281
2032.0	54.305074
2032.2	54.307867
2032.4	54.31066
2032.6	54.313453
2032.8	54.316246
2033.0	54.319039
2033.2	54.321833
2033.4	54.324626
2033.6	54.327419
2033.8	54.330212
2034.0	54.333005
2034.2	54.335798
2034.4	54.338591
2034.6	54.341384
2034.8	54.344177
2035.0	54.346971
2035.2	54.349764
2035.4	54.352557
2035.6	54.35535
2035.8	54.358143
2036.0	54.360936
2036.2	54.363729
2036.4	54.366522
2036.6	54.369315
2036.8	54.372108
2037.0	54.374902
2037.2	54.377695
2037.4	54.380488
2037.6	54.383281
2037.8	54.386074
2038.0	54.388867
2038.2	54.39166
2038.4	54.394453
2038.6	54.397246
2038.8	54.400039
2039.0	54.402833
2039.2	54.405626
2039.4	54.408419
2039.6	54.411212
2039.8	54.414005
2040.0	54.416798
2040.2	54.419591
2040.4	54.422384
2040.6	54.425177
2040.8	54.428038
2041.0	54.43101
2041.2	54.433983
2041.4	54.436955
2041.6	54.439928
2041.8	54.4429
2042.0	54.445873
2042.2	54.448845
2042.4	54.451818
2042.6	54.45479
2042.8	54.457763
2043.0	54.460735
2043.2	54.463708
2043.4	54.46668
2043.6	54.469652
2043.8	54.472625
2044.0	54.475597
2044.2	54.47857
2044.4	54.481542
2044.6	54.484515
2044.8	54.487487
2045.0	54.49046
2045.2	54.493432
2045.4	54.496405
2045.6	54.499377
2045.8	54.50235
2046.0	54.505322
2046.2	54.508295
2046.4	54.511267
2046.6	54.51424
2046.8	54.517212
2047.0	54.520185
2047.2	54.523157
2047.4	54.52613
2047.6	54.529102
2047.8	54.532074
2048.0	54.535047
2048.2	54.538019
2048.4	54.540992
2048.6	54.543964
2048.8	54.546937
2049.0	54.549909
2049.2	54.552882
2049.4	54.555854
2049.6	54.558827
2049.8	54.561799
2050.0	54.564772
2050.2	54.567744
2050.4	54.570717
2050.6	54.573689
2050.8	54.576662
2051.0	54.579634
2051.2	54.582607
2051.4	54.585579
2051.6	54.588552
2051.8	54.591524
2052.0	54.594496
2052.2	54.597469
2052.4	54.600441
2052.6	54.603414
2052.8	54.606386
2053.0	54.609359
2053.2	54.612331
2053.4	54.615304
2053.6	54.618276
2053.8	54.621249
2054.0	54.624221
2054.2	54.627194
2054.4	54.630166
2054.6	54.633139
2054.8	54.636111
2055.0	54.639084
2055.2	54.642056
2055.4	54.645029
2055.6	54.648001
2055.8	54.650974
2056.0	54.653946
2056.2	54.656919
2056.4	54.659891
2056.6	54.662863
2056.8	54.665836
2057.0	54.668808
2057.2	54.671781
2057.4	54.674753
2057.6	54.677726
2057.8	54.680698
2058.0	54.683671
2058.2	54.686643
2058.4	54.689616
2058.6	54.692588
2058.8	54.695561
2059.0	54.698533
2059.2	54.701506
2059.4	54.704478
2059.6	54.707451
2059.8	54.710423
2060.0	54.713396
2060.2	54.716368
2060.4	54.719341
2060.6	54.722313
2060.8	54.725285
2061.0	54.728258
2061.2	54.73123
2061.4	54.734203
2061.6	54.737175
2061.8	54.740148
2062.0	54.74312
2062.2	54.746093
2062.4	54.749065
2062.6	54.752038
2062.8	54.75501
2063.0	54.757983
2063.2	54.760955
2063.4	54.763928
2063.6	54.7669
2063.8	54.769873
2064.0	54.772845
2064.2	54.775818
2064.4	54.77879
2064.6	54.781763
2064.8	54.784735
2065.0	54.787708
2065.2	54.79068
2065.4	54.793652
2065.6	54.796625
2065.8	54.799597
2066.0	54.80257
2066.2	54.805542
2066.4	54.808515
2066.6	54.811487
2066.8	54.81446
2067.0	54.817432
2067.2	54.820405
2067.4	54.823377
2067.6	54.82635
2067.8	54.829322
2068.0	54.832329
2068.2	54.835575
2068.4	54.838822
2068.6	54.842068
2068.8	54.845315
2069.0	54.848561
2069.2	54.851808
2069.4	54.855054
2069.6	54.858301
2069.8	54.861547
2070.0	54.864794
2070.2	54.86804
2070.4	54.871287
2070.6	54.874533
2070.8	54.87778
2071.0	54.881026
2071.2	54.884273
2071.4	54.887519
2071.6	54.890766
2071.8	54.894012
2072.0	54.897259
2072.2	54.900505
2072.4	54.903752
2072.6	54.906998
2072.8	54.910245
2073.0	54.913491
2073.2	54.916738
2073.4	54.919984
2073.6	54.923231
2073.8	54.926477
2074.0	54.929724
2074.2	54.93297
2074.4	54.936217
2074.6	54.939463
2074.8	54.94271
2075.0	54.945956
2075.2	54.949203
2075.4	54.952449
2075.6	54.955696
2075.8	54.958942
2076.0	54.962189
2076.2	54.965435
2076.4	54.968682
2076.6	54.971928
2076.8	54.975175
2077.0	54.978421
2077.2	54.981668
2077.4	54.984914
2077.6	54.988161
2077.8	54.991407
2078.0	54.994654
2078.2	54.9979
2078.4	55.001147
2078.6	55.004393
2078.8	55.00764
2079.0	55.010886
2079.2	55.014133
2079.4	55.017379
2079.6	55.020626
2079.8	55.023872
2080.0	55.027118
2080.2	55.030365
2080.4	55.033611
2080.6	55.036858
2080.8	55.040104
2081.0	55.043351
2081.2	55.046597
2081.4	55.049844
2081.6	55.05309
2081.8	55.056337
2082.0	55.059583
2082.2	55.06283
2082.4	55.066076
2082.6	55.069323
2082.8	55.072569
2083.0	55.075816
2083.2	55.079062
2083.4	55.082309
2083.6	55.085555
2083.8	55.088802
2084.0	55.092048
2084.2	55.095295
2084.4	55.098541
2084.6	55.101788
2084.8	55.105034
2085.0	55.108281
2085.2	55.111527
2085.4	55.114774
2085.6	55.11802
2085.8	55.121267
2086.0	55.124513
2086.2	55.12776
2086.4	55.131006
2086.6	55.134253
2086.8	55.137499
2087.0	55.140746
2087.2	55.143992
2087.4	55.147239
2087.6	55.150485
2087.8	55.153732
2088.0	55.156978
2088.2	55.160225
2088.4	55.163471
2088.6	55.166718
2088.8	55.169964
2089.0	55.173211
2089.2	55.176457
2089.4	55.179704
2089.6	55.18295
2089.8	55.186197
2090.0	55.189443
2090.2	55.19269
2090.4	55.195936
2090.6	55.199183
2090.8	55.202429
2091.0	55.205676
2091.2	55.208922
2091.4	55.212169
2091.6	55.215415
2091.8	55.218662
2092.0	55.221908
2092.2	55.225155
2092.4	55.228401
2092.6	55.231648
2092.8	55.234894
2093.0	55.238027
2093.2	55.240969
2093.4	55.243912
2093.6	55.246855
2093.8	55.249798
2094.0	55.252741
2094.2	55.255683
2094.4	55.258626
2094.6	55.261569
2094.8	55.264512
2095.0	55.267454
2095.2	55.270397
2095.4	55.27334
2095.6	55.276283
2095.8	55.279226
2096.0	55.282168
2096.2	55.285111
2096.4	55.288054
2096.6	55.290997
2096.8	55.293939
2097.0	55.296882
2097.2	55.299825
2097.4	55.302768
2097.6	55.305711
2097.8	55.308653
2098.0	55.311596
2098.2	55.314539
2098.4	55.317482
2098.6	55.320424
2098.8	55.323367
2099.0	55.32631
2099.2	55.329253
2099.4	55.332196
2099.6	55.335138
2099.8	55.338081
2100.0	55.341024
2100.2	55.343967
2100.4	55.346909
2100.6	55.349852
2100.8	55.352795
2101.0	55.355738
2101.2	55.358681
2101.4	55.361623
2101.6	55.364566
2101.8	55.367509
2102.0	55.370452
2102.2	55.373394
2102.4	55.376337
2102.6	55.37928
2102.8	55.382223
2103.0	55.385166
2103.2	55.388108
2103.4	55.391051
2103.6	55.393994
2103.8	55.396937
2104.0	55.39988
2104.2	55.402822
2104.4	55.405765
2104.6	55.408708
2104.8	55.411651
2105.0	55.414593
2105.2	55.417536
2105.4	55.420479
2105.6	55.423422
2105.8	55.426365
2106.0	55.429307
2106.2	55.43225
2106.4	55.435193
2106.6	55.438136
2106.8	55.441078
2107.0	55.444021
2107.2	55.446964
2107.4	55.449907
2107.6	55.45285
2107.8	55.455792
2108.0	55.458735
2108.2	55.461678
2108.4	55.464621
2108.6	55.467563
2108.8	55.470506
2109.0	55.473449
2109.2	55.476392
2109.4	55.479335
2109.6	55.482277
2109.8	55.48522
2110.0	55.488163
2110.2	55.491106
2110.4	55.494048
2110.6	55.496991
2110.8	55.499934
2111.0	55.502877
2111.2	55.50582
2111.4	55.508762
2111.6	55.511705
2111.8	55.514648
2112.0	55.517591
2112.2	55.520533
2112.4	55.523476
2112.6	55.526419
2112.8	55.529362
2113.0	55.532305
2113.2	55.535247
2113.4	55.53819
2113.6	55.541133
2113.8	55.544076
2114.0	55.547018
2114.2	55.549961
2114.4	55.552904
2114.6	55.555847
2114.8	55.55879
2115.0	55.561732
2115.2	55.564675
2115.4	55.567618
2115.6	55.570561
2115.8	55.573503
2116.0	55.576446
2116.2	55.579389
2116.4	55.582332
2116.6	55.585275
2116.8	55.588217
2117.0	55.59116
2117.2	55.594103
2117.4	55.597046
2117.6	55.599989
2117.8	55.602931
2118.0	55.605874
2118.2	55.608817
2118.4	55.61176
2118.6	55.614702
2118.8	55.617645
2119.0	55.620588
2119.2	55.623531
2119.4	55.626474
2119.6	55.629416
2119.8	55.632359
2120.0	55.635302
2120.2	55.638245
2120.4	55.641187
2120.6	55.644395
2120.8	55.647691
2121.0	55.650987
2121.2	55.654283
2121.4	55.657579
2121.6	55.660875
2121.8	55.664171
2122.0	55.667467
2122.2	55.670763
2122.4	55.674059
2122.6	55.677355
2122.8	55.680651
2123.0	55.683948
2123.2	55.687244
2123.4	55.69054
2123.6	55.693836
2123.8	55.697132
2124.0	55.700428
2124.2	55.703724
2124.4	55.70702
2124.6	55.710316
2124.8	55.713612
2125.0	55.716908
2125.2	55.720204
2125.4	55.7235
2125.6	55.726796
2125.8	55.730092
2126.0	55.733388
2126.2	55.736684
2126.4	55.73998
2126.6	55.743276
2126.8	55.746572
2127.0	55.749868
2127.2	55.753164
2127.4	55.75646
2127.6	55.759756
2127.8	55.763052
2128.0	55.766348
2128.2	55.769644
2128.4	55.77294
2128.6	55.776236
2128.8	55.779532
2129.0	55.782828
2129.2	55.786125
2129.4	55.789421
2129.6	55.792717
2129.8	55.796013
2130.0	55.799309
2130.2	55.802605
2130.4	55.805901
2130.6	55.809197
2130.8	55.812493
2131.0	55.815789
2131.2	55.819085
2131.4	55.822381
2131.6	55.825677
2131.8	55.828973
2132.0	55.832269
2132.2	55.835565
2132.4	55.838861
2132.6	55.842157
2132.8	55.845453
2133.0	55.848749
2133.2	55.852045
2133.4	55.855341
2133.6	55.858637
2133.8	55.861933
2134.0	55.865229
2134.2	55.868525
2134.4	55.871821
2134.6	55.875117
2134.8	55.878413
2135.0	55.881709
2135.2	55.885006
2135.4	55.888302
2135.6	55.891598
2135.8	55.894894
2136.0	55.89819
2136.2	55.901486
2136.4	55.904782
2136.6	55.908078
2136.8	55.911374
2137.0	55.91467
2137.2	55.917966
2137.4	55.921262
2137.6	55.924558
2137.8	55.927854
2138.0	55.93115
2138.2	55.934446
2138.4	55.937742
2138.6	55.941038
2138.8	55.944334
2139.0	55.94763
2139.2	55.950926
2139.4	55.954222
2139.6	55.957518
2139.8	55.960814
2140.0	55.96411
2140.2	55.967406
2140.4	55.970702
2140.6	55.973998
2140.8	55.977294
2141.0	55.98059
2141.2	55.983886
2141.4	55.987183
2141.6	55.990479
2141.8	55.993775
2142.0	55.997071
2142.2	56.000367
2142.4	56.003663
2142.6	56.006959
2142.8	56.010255
2143.0	56.013551
2143.2	56.016847
2143.4	56.020143
2143.6	56.023439
2143.8	56.026735
2144.0	56.030031
2144.2	56.033327
2144.4	56.036623
2144.6	56.039919
2144.8	56.043215
2145.0	56.046511
2145.2	56.050094
2145.4	56.053718
2145.6	56.057343
2145.8	56.060967
2146.0	56.064591
2146.2	56.068215
2146.4	56.071839
2146.6	56.075463
2146.8	56.079088
2147.0	56.082712
2147.2	56.086336
2147.4	56.08996
2147.6	56.093584
2147.8	56.097208
2148.0	56.100833
2148.2	56.104457
2148.4	56.108081
2148.6	56.111705
2148.8	56.115329
2149.0	56.118953
2149.2	56.122577
2149.4	56.126202
2149.6	56.129826
2149.8	56.13345
2150.0	56.137074
2150.2	56.140698
2150.4	56.144322
2150.6	56.147947
2150.8	56.151571
2151.0	56.155195
2151.2	56.158819
2151.4	56.162443
2151.6	56.166067
2151.8	56.169692
2152.0	56.173316
2152.2	56.17694
2152.4	56.180564
2152.6	56.184188
2152.8	56.187812
2153.0	56.191437
2153.2	56.195061
2153.4	56.198685
2153.6	56.202309
2153.8	56.205933
2154.0	56.209557
2154.2	56.213181
2154.4	56.216806
2154.6	56.22043
2154.8	56.224054
2155.0	56.227678
2155.2	56.231302
2155.4	56.234926
2155.6	56.238551
2155.8	56.242175
2156.0	56.245799
2156.2	56.249423
2156.4	56.253047
2156.6	56.256671
2156.8	56.260296
2157.0	56.26392
2157.2	56.267544
2157.4	56.271168
2157.6	56.274792
2157.8	56.278416
2158.0	56.282041
2158.2	56.285665
2158.4	56.289289
2158.6	56.292913
2158.8	56.296537
2159.0	56.300161
2159.2	56.303786
2159.4	56.30741
2159.6	56.311034
