Profundidade [m]	Taxa de sedimentação [cm/ka]
1880.6	
1880.8	10.08633906257936
1881.0	10.08633906257936
1881.2	10.086339062283274
1881.4	10.0867460156907
1881.6	10.086339062487625
1881.8	10.086339062283274
1882.0	10.086339062283278
1882.2	10.08633906257936
1882.4	10.086746015690697
1882.6	10.08633906219154
1882.8	10.08633906257936
1883.0	10.086339062579366
1883.2	10.086339062283274
1883.4	10.08633906219155
1883.6	10.086339062487625
1883.8	10.086746015782431
1884.0	10.086339062283274
1884.2	10.08633906257936
1884.4	10.086339062487639
1884.6	10.08633906219154
1884.8	10.086746015782428
1885.0	10.08633906257936
1885.2	10.086339062283274
1885.4	10.086339062191557
1885.6	10.086339062487625
1885.8	10.086746015782424
1886.0	10.086339062283274
1886.2	10.086746015782424
1886.4	10.086339062487625
1886.6	10.08633906219154
1886.8	10.086339062283297
1887.0	10.08633906257936
1887.2	10.086746015782419
1887.4	10.08633906219154
1887.6	10.086339062487625
1887.8	10.086339062283301
1888.0	10.086339062283274
1888.2	10.086746015782415
1888.4	10.08633906219154
1888.6	10.08633906219154
1888.8	10.086339062283304
1889.0	10.086339062283274
1889.2	10.086339062283304
1889.4	10.08633906219154
1889.6	10.08674601539456
1889.8	10.086339062283274
1890.0	10.086339062283274
1890.2	10.086339062283308
1890.4	10.08633906219154
1890.6	10.086746015690666
1890.8	10.086339062283274
1891.0	10.086339062283274
1891.2	10.086339062283312
1891.4	10.08633906219154
1891.6	10.086746015690663
1891.8	10.086339062283274
1892.0	10.086746015782401
1892.2	10.08633906257936
1892.4	10.08633906219154
1892.6	10.086339062191584
1892.8	10.08633906257936
1893.0	10.086746015782397
1893.2	10.086339062283274
1893.4	10.086339062487625
1893.6	10.086339062487673
1893.8	10.086339062283274
1894.0	10.086746015782394
1894.2	10.08633906257936
1894.4	10.08633906219154
1894.6	10.086339062191591
1894.8	10.08633906257936
1895.0	10.08633906257941
1895.2	10.086339062283274
1895.4	10.086746015690649
1895.6	10.086339062487625
1895.8	10.086339062283274
1896.0	10.08633906228333
1896.2	10.08633906257936
1896.4	10.086746015690645
1896.6	10.08633906219154
1896.8	10.08633906257936
1897.0	10.086339062579418
1897.2	10.086339062283274
1897.4	10.086746015690641
1897.6	10.086339062487625
1897.8	10.08674601578238
1898.0	10.086339062283274
1898.2	10.08633906257936
1898.4	10.086339062487692
1898.6	10.08633906219154
1898.8	10.086746015782374
1899.0	10.08633906257936
1899.2	10.086339062283274
1899.4	10.08633906219161
1899.6	10.086339062487625
1899.8	10.08674601578237
1900.0	10.086339062283274
1900.2	10.08633906257936
1900.4	10.0863390624877
1900.6	10.08633906219154
1900.8	10.086339062283349
1901.0	10.08633906257936
1901.2	10.086746015782367
1901.4	10.08633906219154
1901.6	10.086339062487625
1901.8	10.086339062579437
1902.0	10.086339062283274
1902.2	10.086746015782364
1902.4	10.086339062487625
1902.6	10.08633906219154
1902.8	10.086339062283356
1903.0	10.08633906257936
1903.2	10.08674601578236
1903.4	10.08633906219154
1903.6	10.086339062487625
1903.8	10.08633906257936
1904.0	10.086339062283274
1904.2	10.08633906228336
1904.4	10.086339062487625
1904.6	10.086746015690615
1904.8	10.086339062283274
1905.0	10.08633906257936
1905.2	10.086339062579448
1905.4	10.08633906219154
1905.6	10.086746015690611
1905.8	10.08633906257936
1906.0	10.086339062283274
1906.2	10.086339062283367
1906.4	10.086339062487625
1906.6	10.08633906248772
1906.8	10.086339062283274
1907.0	10.086746015782346
1907.2	10.08633906257936
1907.4	10.08633906219154
1907.6	10.08633906219164
1907.8	10.08633906257936
1908.0	10.086746015782342
1908.2	10.086339062283274
1908.4	10.086339062487625
1908.6	10.086339062487728
1908.8	10.086339062283274
1909.0	10.086746015782339
1909.2	10.08633906257936
1909.4	10.08633906219154
1909.6	10.08633906219154
1909.8	10.08633906257936
1910.0	10.086339062579466
1910.2	10.086339062283274
1910.4	10.086746015690592
1910.6	10.086339062487625
1910.8	10.086339062283274
1911.0	10.086339062283386
1911.2	10.08633906257936
1911.4	10.086746015690588
1911.6	10.08633906219154
1911.8	10.08633906257936
1912.0	10.08633906228339
1912.2	10.086339062283274
1912.4	10.086339062191659
1912.6	10.08633906219154
1912.8	10.086746015782323
1913.0	10.086339062283274
1913.2	10.086339062283274
1913.4	10.086339062191662
1913.6	10.08633906219154
1913.8	10.08674601578232
1914.0	10.086339062283274
1914.2	10.086339062283274
1914.4	10.08633906248775
1914.6	10.08633906219154
1914.8	10.086746015782316
1915.0	10.08633906257936
1915.2	10.086339062283274
1915.4	10.08633906219154
1915.6	10.086339062487625
1915.8	10.086339062579489
1916.0	10.086339062283274
1916.2	10.086746015782312
1916.4	10.086339062487625
1916.6	10.08633906219154
1916.8	10.086339062283407
1917.0	10.08633906257936
1917.2	10.086746015782309
1917.4	10.08633906219154
1917.6	10.086339062487625
1917.8	10.086339062579496
1918.0	10.086339062283274
1918.2	10.086339062283411
1918.4	10.086339062487625
1918.6	10.086746015690563
1918.8	10.086339062283274
1919.0	10.08633906257936
1919.2	10.0863390625795
1919.4	10.08633906219154
1919.6	10.08674601569056
1919.8	10.08633906257936
1920.0	10.086339062283274
1920.2	10.086339062283418
1920.4	10.086339062487625
1920.6	10.086746015690556
1920.8	10.086339062283274
1921.0	10.08633906257936
1921.2	10.08633906257936
1921.4	10.08633906219154
1921.6	10.08633906219169
1921.8	10.08633906257936
1922.0	10.08674601578229
1922.2	10.086339062283274
1922.4	10.086339062487625
1922.6	10.086339062487781
1922.8	10.086339062283274
1923.0	10.086746015782285
1923.2	10.08633906257936
1923.4	10.08633906219154
1923.6	10.0863390621917
1923.8	10.08633906257936
1924.0	10.086746015782282
1924.2	10.086339062283274
1924.4	10.08674601569054
1924.6	10.086339062487625
1924.8	10.086339062283274
1925.0	10.086339062283438
1925.2	10.08633906257936
1925.4	10.086746015690537
1925.6	10.08633906219154
1925.8	10.08633906257936
1926.0	10.086339062579526
1926.2	10.086339062283274
1926.4	10.086746015690533
1926.6	10.086339062487625
1926.8	10.086339062283274
1927.0	10.086339062283274
1927.2	10.08633906257936
1927.4	10.086339062487799
1927.6	10.08633906219154
1927.8	10.086746015782268
1928.0	10.08633906257936
1928.2	10.086339062283274
1928.4	10.086339062191717
1928.6	10.086339062487625
1928.8	10.086746015782264
1929.0	10.086339062283274
1929.2	10.08633906257936
1929.4	10.086339062487806
1929.6	10.08633906219154
1929.8	10.08674601578226
1930.0	10.08633906257936
1930.2	10.08674601578226
1930.4	10.08633906219154
1930.6	10.086339062487625
1930.8	10.086339062579544
1931.0	10.086339062283274
1931.2	10.086746015782257
1931.4	10.086339062487625
1931.6	10.08633906219154
1931.8	10.086339062283463
1932.0	10.08633906257936
1932.2	10.086746015782253
1932.4	10.08633906219154
1932.6	10.086339062487625
1932.8	10.08633906257936
1933.0	10.086339062283274
1933.2	10.086339062283466
1933.4	10.086339062487625
1933.6	10.086746015690508
1933.8	10.086339062283274
1934.0	10.08633906257936
1934.2	10.08633906228347
1934.4	10.08633906219154
1934.6	10.086746015690503
1934.8	10.086339062283274
1935.0	10.086339062283274
1935.2	10.086339062283475
1935.4	10.08633906219154
1935.6	10.0867460156905
1935.8	10.086339062283274
1936.0	10.086746015486128
1936.2	10.086339062283274
1936.4	10.08633906219154
1936.6	10.086339062191747
1936.8	10.086339062283274
1937.0	10.086746015782234
1937.2	10.086339062283274
1937.4	10.08633906219154
1937.6	10.086339062191751
1937.8	10.086339062283274
1938.0	10.08674601578223
1938.2	10.086339062283274
1938.4	10.08633906219154
1938.6	10.086339062487625
1938.8	10.086339062283274
1939.0	10.08633906228349
1939.2	10.08633906257936
1939.4	10.086746015690485
1939.6	10.08633906219154
1939.8	10.08633906257936
1940.0	10.086339062579578
1940.2	10.086339062283274
1940.4	10.086746015690482
1940.6	10.086339062487625
1940.8	10.086339062283274
1941.0	10.086339062283496
1941.2	10.08633906257936
1941.4	10.086746015690478
1941.6	10.08633906219154
1941.8	10.086746015782216
1942.0	10.08633906257936
1942.2	10.086339062283274
1942.4	10.086339062191769
1942.6	10.086339062487625
1942.8	10.086746015782213
1943.0	10.086339062283274
1943.2	10.08633906257936
1943.4	10.086339062487857
1943.6	10.08633906219154
1943.8	5.8765455315020105
1944.0	5.8765455315020105
1944.2	5.8765455315020105
1944.4	5.876407399599804
1944.6	5.8765455314485635
1944.8	5.8765455315020105
1945.0	5.876545531401503
1945.2	5.8765455315020105
1945.4	5.8765455314485635
1945.6	5.8765455314485635
1945.8	5.8765455315020105
1946.0	5.8765455315020105
1946.2	5.8765455315020105
1946.4	5.8765455314485635
1946.6	5.8765455314485635
1946.8	5.8765455315020105
1947.0	5.8765455315020105
1947.2	5.8765455315020105
1947.4	5.8765455314485635
1947.6	5.8765455314485635
1947.8	5.8765455315020105
1948.0	5.8765455315020105
1948.2	5.8765455315020105
1948.4	5.8765455314485635
1948.6	5.8765455314485635
1948.8	5.8765455315020105
1949.0	5.8765455315020105
1949.2	5.8765455315020105
1949.4	5.8765455314485635
1949.6	5.8765455314485635
1949.8	5.8765455315020105
1950.0	5.8765455315020105
1950.2	5.8765455315020105
1950.4	5.8765455314485635
1950.6	5.8765455314485635
1950.8	5.8765455315020105
1951.0	5.8765455315020105
1951.2	5.8765455315020105
1951.4	5.876545531348057
1951.6	5.8765455314485635
1951.8	5.8765455315020105
1952.0	5.8765455315020105
1952.2	5.8765455315020105
1952.4	5.8765455314485635
1952.6	5.8765455314485635
1952.8	5.8765455315020105
1953.0	5.8765455315020105
1953.2	5.8765455315020105
1953.4	5.8765455314485635
1953.6	5.8765455314485635
1953.8	5.8765455315020105
1954.0	5.8765455315020105
1954.2	5.8765455315020105
1954.4	5.8765455314485635
1954.6	5.8765455314485635
1954.8	5.87654553140141
1955.0	5.876545531401503
1955.2	5.8765455315020105
1955.4	5.8765455314485635
1955.6	5.8765455314485635
1955.8	5.8765455315020105
1956.0	5.8765455315020105
1956.2	5.8765455315020105
1956.4	5.8765455314485635
1956.6	5.8765455314485635
1956.8	5.8765455315020105
1957.0	5.8765455315020105
1957.2	5.8765455315020105
1957.4	5.8765455314485635
1957.6	5.8765455314485635
1957.8	5.8765455315020105
1958.0	5.8765455315020105
1958.2	5.8765455315020105
1958.4	5.876545531348057
1958.6	5.8765455314485635
1958.8	5.8765455315020105
1959.0	5.8765455315020105
1959.2	5.8765455315020105
1959.4	5.8765455314485635
1959.6	5.8765455314485635
1959.8	5.8765455315020105
1960.0	5.8765455315020105
1960.2	5.8765455315020105
1960.4	5.8765455314485635
