Profundidade [m]	Paleobatimetria [m]
1921.6	1548.0057715511957
1921.8	1547.872613449588
1922.0	1547.73945534798
1922.2	1547.6062965748267
1922.4	1547.4731384732188
1922.6	1547.3399797000654
1922.8	1547.206821598457
1923.0	1547.0736634968493
1923.2	1546.9405047236958
1923.4	1546.8073466220872
1923.6	1546.6741878489336
1923.8	1546.5410297473263
1924.0	1546.407871645718
1924.2	1546.2747128725644
1924.4	1546.1415547709566
1924.6	1546.008395997803
1924.8	1545.875237896195
1925.0	1545.7420791230413
1925.2	1545.6089210214336
1925.4	1545.4757629198252
1925.6	1545.3426041466719
1925.8	1545.2094460450644
1926.0	1545.0762872719106
1926.2	1544.9431291703027
1926.4	1544.8099710686945
1926.6	1544.676812295541
1926.8	1544.5436541939328
1927.0	1544.4104954207792
1927.2	1544.2773373191715
1927.4	1544.1441785460179
1927.6	1544.0110204444095
1927.8	1543.8778623428022
1928.0	1543.7447035696487
1928.2	1543.6115454680405
1928.4	1543.478386694887
1928.6	1543.3452285932792
1928.8	1543.212070491671
1929.0	1543.0789117185175
1929.2	1542.9457536169098
1929.4	1542.8125948437557
1929.6	1542.6794367421473
1929.8	1542.54627864054
1930.0	1542.4131198673865
1930.2	1542.2799617657784
1930.4	1542.1468029926248
1930.6	1542.013644891017
1930.8	1541.8804861178635
1931.0	1541.7473280162553
1931.2	1541.6141699146474
1931.4	1541.481011141494
1931.6	1541.3478530398856
1931.8	1541.2146942667323
1932.0	1541.0815361651248
1932.2	1540.9483780635167
1932.4	1540.815219290363
1932.6	1540.6820611887554
1932.8	1540.5489024156018
1933.0	1540.4157443139934
1933.2	1540.28258554084
1933.4	1540.1494274392317
1933.6	1540.016269337624
1933.8	1539.88311056447
1934.0	1539.7499524628627
1934.2	1539.6167936897086
1934.4	1539.483635588101
1934.6	1539.3504774864932
1934.8	1539.2173187133392
1935.0	1539.0841606117312
1935.2	1538.951001838578
1935.4	1538.8178437369695
1935.6	1538.6846856353623
1935.8	1538.5515268622082
1936.0	1538.4183687606005
1936.2	1538.285209987447
1936.4	1538.1520518858388
1936.6	1538.0188931126852
1936.8	1537.885735011077
1937.0	1537.752576909469
1937.2	1537.6194181363157
1937.4	1537.4862600347074
1937.6	1537.3531012615538
1937.8	1537.219943159946
1938.0	1537.0867850583381
1938.2	1536.9536262851848
1938.4	1536.8204681835768
1938.6	1536.6873094104235
1938.8	1536.554151308815
1939.0	1536.4209925356618
1939.2	1536.2878344340538
1939.4	1536.1546763324452
1939.6	1536.0215175592916
1939.8	1535.8883594576844
1940.0	1535.7552006845303
1940.2	1535.6220425829226
1940.4	1535.4888844813147
1940.6	1535.3557257081613
1940.8	1535.222567606553
1941.0	1535.0894088333994
1941.2	1534.9562507317917
1941.4	1534.8230926301835
1941.6	1534.68993385703
1941.8	1534.5567757554227
1942.0	1534.4236169822686
1942.2	1534.290458880661
1942.4	1534.157300107507
1942.6	1534.024142005899
1942.8	1533.8909839042908
1943.0	1533.7578251311372
1943.2	1533.6246670295295
1943.4	1533.491508256376
1943.6	1533.3583501547678
1943.8	1533.189419487695
1944.0	1532.9608683258937
1944.2	1532.7323171640935
1944.4	1532.5037653307463
1944.6	1532.2752141689452
1944.8	1532.0466630071448
1945.0	1531.8181118453435
1945.2	1531.5895606835434
1945.4	1531.3610095217425
1945.6	1531.1324583599417
1945.8	1530.903907198141
1946.0	1530.6753553647945
1946.2	1530.4468042029937
1946.4	1530.2182530411924
1946.6	1529.9897018793915
1946.8	1529.761150717591
1947.0	1529.53259955579
1947.2	1529.3040483939892
1947.4	1529.0754965606427
1947.6	1528.8469453988419
1947.8	1528.6183942370412
1948.0	1528.3898430752404
1948.2	1528.1612919134395
1948.4	1527.932740751639
1948.6	1527.7041895898376
1948.8	1527.4756384280372
1949.0	1527.2470865946907
1949.2	1527.0185354328894
1949.4	1526.7899842710888
1949.6	1526.5614331092875
1949.8	1526.332881947487
1950.0	1526.1043307856858
1950.2	1525.8757796238856
1950.4	1525.647227790539
1950.6	1525.4186766287378
1950.8	1525.1901254669374
1951.0	1524.9615743051363
1951.2	1524.733023143336
1951.4	1524.5044719815342
1951.6	1524.2759208197333
1951.8	1524.0473696579331
1952.0	1523.8188178245866
1952.2	1523.5902666627858
1952.4	1523.361715500985
1952.6	1523.1331643391843
1952.8	1522.9046131773835
1953.0	1522.6760620155821
1953.2	1522.4475108537818
1953.4	1522.2189590204348
1953.6	1521.9904078586342
1953.8	1521.7618566968333
1954.0	1521.5333055350325
1954.2	1521.3047543732318
1954.4	1521.0762032114305
1954.6	1520.8476520496301
1954.8	1520.6191008878288
1955.0	1520.3905490544828
1955.2	1520.1619978926822
1955.4	1519.9334467308813
1955.6	1519.70489556908
1955.8	1519.4763444072792
1956.0	1519.2477932454785
1956.2	1519.0192420836777
1956.4	1518.7906902503316
1956.6	1518.5621390885303
1956.8	1518.3335879267297
1957.0	1518.1050367649289
1957.2	1517.876485603128
1957.4	1517.6479344413267
1957.6	1517.419383279526
1957.8	1517.1908321177252
1958.0	1516.9622802843787
1958.2	1516.7337291225779
1958.4	1516.505177960777
1958.6	1516.2766267989764
1958.8	1516.048075637176
1959.0	1515.8195244753747
1959.2	1515.5909733135745
1959.4	1515.3624214802276
1959.6	1515.1338703184263
1959.8	1514.9053191566259
1960.0	1514.6767679948248
1960.2	1514.4482168330244
1960.4	1514.2196656712226
1960.6	1513.9911145094222
1960.8	1513.762563347621
1961.0	1513.5340115142744
1961.2	1513.3054603524743
1961.4	1513.076909190673
1961.6	1512.8483580288726
1961.8	1512.6198068670715
1962.0	1512.391255705271
1962.2	1512.1627045434702
1962.4	1511.9341527101233
1962.6	1511.7056015483226
1962.8	1511.4770503865218
1963.0	1511.248499224721
1963.2	1511.01994806292
1963.4	1510.7913969011195
1963.6	1510.5628457393186
1963.8	1510.3342945775178
1964.0	1510.1057427441713
1964.2	1509.8771915823704
1964.4	1509.6486404205693
1964.6	1509.4200892587685
1964.8	1509.1915380969676
1965.0	1508.962986935167
1965.2	1508.7344357733662
1965.4	1508.5058839400197
1965.6	1508.2773327782188
1965.8	1508.0487816164186
1966.0	1507.8202304546173
1966.2	1507.591679292817
1966.4	1507.3631281310152
1966.6	1507.134576969215
1966.8	1506.9060251358685
1967.0	1506.6774739740672
1967.2	1506.4489228122668
1967.4	1506.2203716504655
1967.6	1505.9714249755925
1967.8	1505.688484659705
1968.0	1505.4055450153623
1968.2	1505.1226046994743
1968.4	1504.8396650551324
1968.6	1504.5567254107902
1968.8	1504.2737850949022
1969.0	1503.9908454505598
1969.2	1503.7079051346718
1969.4	1503.424965490329
1969.6	1503.1420258459868
1969.8	1502.8590855300988
1970.0	1502.5761458857564
1970.2	1502.2932055698684
1970.4	1502.0102659255258
1970.6	1501.7273262811834
1970.8	1501.4443859652954
1971.0	1501.1614463209535
1971.2	1500.8785060050654
1971.4	1500.5955663607233
1971.6	1500.312626716381
1971.8	1500.029686400493
1972.0	1499.7467467561505
1972.2	1499.4638064402627
1972.4	1499.1808667959199
1972.6	1498.897927151578
1972.8	1498.61498683569
1973.0	1498.3320471913473
1973.2	1498.0491068754593
1973.4	1497.766167231117
1973.6	1497.483227586774
1973.8	1497.200287270886
1974.0	1496.9173476265444
1974.2	1496.6344073106563
1974.4	1496.3514676663135
1974.6	1496.0685280219718
1974.8	1495.7855877060838
1975.0	1495.5026480617419
1975.2	1495.2197077458538
1975.4	1494.9367681015106
1975.6	1494.6538284571689
1975.8	1494.3708881412808
1976.0	1494.087948496938
1976.2	1493.80500818105
1976.4	1493.5220685367076
1976.6	1493.239128892365
1976.8	1492.9561885764774
1977.0	1492.673248932135
1977.2	1492.3903092877927
1977.4	1492.1073689719049
1977.6	1491.8244293275625
1977.8	1491.5414890116745
1978.0	1491.258549367332
1978.2	1490.97560972299
1978.4	1490.6926694071014
1978.6	1490.4097297627595
1978.8	1490.1267894468715
1979.0	1489.8438498025293
1979.2	1489.560910158187
1979.4	1489.2779698422985
1979.6	1488.995030197956
1979.8	1488.712089882068
1980.0	1488.429150237726
1980.2	1488.1462105933836
1980.4	1487.8632702774955
1980.6	1487.5803306331532
1980.8	1487.2973903172651
1981.0	1487.014450672923
1981.2	1486.731511028581
1981.4	1486.4485707126926
1981.6	1486.1656310683497
1981.8	1485.8826907524624
1982.0	1485.59975110812
1982.2	1485.3168114637776
1982.4	1485.0338711478892
1982.6	1484.750931503547
1982.8	1484.467991187659
1983.0	1484.1850515433166
1983.2	1483.9021118989742
1983.4	1483.6191715830864
1983.6	1483.3362319387445
1983.8	1483.0532916228565
1984.0	1482.7703519785136
1984.2	1482.487412334172
1984.4	1482.2044720182835
1984.6	1481.9215323739406
1984.8	1481.638592058053
1985.0	1481.3556524137107
1985.2	1481.0727127693685
1985.4	1480.7897724534805
1985.6	1480.5068328091377
1985.8	1480.2238924932497
1986.0	1479.9409528489077
1986.2	1479.6580132045651
1986.4	1479.375072888677
1986.6	1479.0921332443352
1986.8	1478.8254785821168
1987.0	1478.6076802093328
1987.2	1478.389881165003
1987.4	1478.1720827922184
1987.6	1477.9542844194343
1987.8	1477.7364853751046
1988.0	1477.5186870023203
1988.2	1477.3008886295363
1988.4	1477.0830895852064
1988.6	1476.8652912124219
1988.8	1476.6474928396374
1989.0	1476.429693795308
1989.2	1476.2118954225239
1989.4	1475.9940970497391
1989.6	1475.7762980054094
1989.8	1475.5584996326254
1990.0	1475.3407012598411
1990.2	1475.122902215511
1990.4	1474.905103842727
1990.6	1474.6873054699427
1990.8	1474.469506425613
1991.0	1474.2517080528291
1991.2	1474.0339096800446
1991.4	1473.8161106357145
1991.6	1473.5983122629298
1991.8	1473.3805138901457
1992.0	1473.162714845816
1992.2	1472.9449164730318
1992.4	1472.7271181002477
1992.6	1472.5093197274634
1992.8	1472.2915206831337
1993.0	1472.07372231035
1993.2	1471.8559239375654
1993.4	1471.6381248932348
1993.6	1471.4203265204505
1993.8	1471.2025281476665
1994.0	1470.9847291033368
1994.2	1470.7669307305525
1994.4	1470.5491323577685
1994.6	1470.331333313439
1994.8	1470.1135349406545
1995.0	1469.8957365678707
1995.2	1469.6779375235405
1995.4	1469.4601391507556
1995.6	1469.2423407779718
1995.8	1469.024541733642
1996.0	1468.8067433608576
1996.2	1468.5889449880733
1996.4	1468.3711459437436
1996.6	1468.1533475709598
1996.8	1467.9355491981753
1997.0	1467.7177501538451
1997.2	1467.4999517810613
1997.4	1467.2821534082764
1997.6	1467.0643543639467
1997.8	1466.8465559911629
1998.0	1466.6287576183784
1998.2	1466.410958574049
1998.4	1466.1931602012648
1998.6	1465.97536182848
1998.8	1465.7575627841502
1999.0	1465.539764411366
1999.2	1465.321966038582
1999.4	1465.104166994252
1999.6	1464.8863686214675
1999.8	1464.6685702486836
2000.0	1464.4507718758991
2000.2	1464.232972831569
2000.4	1464.0151744587852
2000.6	1463.7973760860007
2000.8	1463.5795770416712
2001.0	1463.3617786688867
2001.2	1463.1439802961027
2001.4	1462.9261812517727
2001.6	1462.7083828789882
2001.8	1462.4905845062044
2002.0	1462.2727854618743
2002.2	1462.0549870890898
2002.4	1461.837188716306
2002.6	1461.6193896719763
2002.8	1461.4015912991918
2003.0	1461.183792926408
2003.2	1460.9659938820782
2003.4	1460.7481955092935
2003.6	1460.530397136509
2003.8	1460.3125980921789
2004.0	1460.094799719395
2004.2	1459.8770013466105
2004.4	1459.6592023022808
2004.6	1459.441403929497
2004.8	1459.2236055567125
2005.0	1459.005806512383
2005.2	1458.788008139599
2005.4	1458.5702097668136
2005.6	1458.3524107224841
2005.8	1458.1346123497
2006.0	1457.9168139769158
2006.2	1457.6990149325861
2006.4	1457.4812165598016
2006.6	1457.2634181870178
2006.8	1457.0456191426877
2007.0	1456.8278207699032
2007.2	1456.6100223971193
2007.4	1456.3922240243344
2007.6	1456.174424980005
2007.8	1455.9566266072209
2008.0	1455.7388282344364
2008.2	1455.521029190107
2008.4	1455.3032308173224
2008.6	1455.0854324445386
2008.8	1454.8676334002084
2009.0	1454.649835027424
2009.2	1454.4320366546401
2009.4	1454.21423761031
2009.6	1453.9964392375255
2009.8	1453.7786408647416
2010.0	1453.560841820412
2010.2	1453.3430434476277
2010.4	1453.1252450748436
2010.6	1452.9074460305137
2010.8	1452.6896476577292
2011.0	1452.4718492849447
2011.2	1452.254050240615
2011.4	1452.0362518678307
2011.6	1451.8184534950465
2011.8	1451.611990812911
2012.0	1451.4244207246638
2012.2	1451.2368513079623
2012.4	1451.0492818912603
2012.6	1450.861711803013
2012.8	1450.6741423863114
