Unnamed: 0,Profundidade [m],COₘₐ [%],qCO [%],rCO [%],COT [%],IH [mg HC/g COT],IO  [mg CO₂/g COT],δ¹³C [‰],of,of_class
823,2474.0,0.42164774762797774,0.13538599757352188,0.011282166464460121,0.5683159116659597,461.6589211453274,55.53495082019413,-18.615409762807836,3.0,BC
824,2474.5,0.4222038824439076,0.14520877339978178,0.012100731116648444,0.5795133869603378,457.08022509793886,57.3767184437505,-18.64730629707054,3.0,BC
825,2475.0,0.4227625608105928,0.15783257164089282,0.013152714303407698,0.5937478467548933,451.4235100471427,59.65211618328417,-18.686712626637885,3.0,BC
826,2475.5,0.4671003312855957,0.1595515954479776,0.013295966287331429,0.6399478930209046,457.5439569004219,57.19018362881909,-18.644075805862233,3.0000000000000004,BC
827,2476.0,0.4678269067602998,0.14802048994367478,0.01233504082863951,0.6281824375326142,462.6194423660624,55.14858385724683,-18.60871849138249,3.0000000000000004,BC
828,2476.5,0.4685552259621323,0.15932845380220684,0.013277371150183848,0.6411610509145229,457.84795562044326,57.06790099761946,-18.641958061969945,3.0000000000000004,BC
829,2477.0,0.4692853195943841,0.14128008351231802,0.011773340292693169,0.6223387433993953,465.8153580214085,53.863035762174995,-18.586454809289066,3.0,BC
830,2477.5,0.4700171672610763,0.1289994715152627,0.010749955959605206,0.6097665947359443,471.54817198380806,51.55702744920975,-18.546518352472344,3.0000000000000004,BC
831,2478.0,0.4707508058624082,0.14553304127115396,0.012127753439262812,0.628411600572825,464.11918119346467,54.54531812667375,-18.59827087258485,3.0000000000000004,BC
832,2478.5,0.4714862003326262,0.15059447664275716,0.012549539720229708,0.6346302166956129,462.00316296662027,55.39648051455058,-18.613011673715686,2.9999999999999996,B
833,2479.0,0.4722233871162205,0.14925173562152685,0.0124376446351272,0.6339127673728746,462.6890615317735,55.120579743398935,-18.608233503935963,3.0,BC
834,2479.5,0.4729623718651314,0.14793515325426831,0.012327929437855656,0.6332254545572554,463.36531782852137,54.848557547628424,-18.603522505014798,3.0000000000000004,BC
835,2480.0,0.4737039519535098,0.13949845839689254,0.0116248715330744,0.6248272818834768,467.20803520895515,53.302835275498886,-18.576753013151095,2.9999999999999996,B
836,2480.5,0.474445728935574,0.14882788120269194,0.012402323433557629,0.6356759335718236,463.17849809222673,54.92370526177842,-18.604823945874365,3.0000000000000004,BC
837,2481.0,0.4751901130906893,0.14486599093052455,0.012072165910877009,0.6321282699320908,465.01544724589826,54.18479762468361,-18.592027221433067,3.0,BC
838,2481.5,0.475936308524117,0.13216151389218833,0.011013459491015676,0.6191112819073211,470.83831103185,51.84256702314339,-18.551463451238792,3.0000000000000004,BC
