Profundidade [m]	Densidade Aparente Seca [g/cm3]
2346.89	
2347.09	
2347.29	
2347.49	
2347.69	
2347.89	
2348.09	
2348.29	
2348.49	
2348.69	
2348.89	
2349.09	
2349.29	
2349.49	
2349.69	
2349.89	
2350.09	
2350.29	
2350.49	
2350.69	
2350.89	
2351.09	
2351.29	
2351.49	
2351.69	
2351.89	
2352.09	
2352.29	
2352.49	
2352.69	
2352.89	
2353.09	
2353.29	
2353.49	
2353.69	
2353.89	
2354.09	
2354.29	
2354.49	
2354.69	
2354.89	
2355.09	
2355.29	
2355.49	
2355.69	
2355.89	
2356.09	
2356.29	
2356.49	
2356.69	
2356.89	
2357.09	
2357.29	
2357.49	
2357.69	
2357.89	
2358.09	
2358.29	
2358.49	
2358.69	
2358.89	
2359.09	
2359.29	
2359.49	
2359.69	
2359.89	
2360.09	
2360.29	
2360.49	
2360.69	
2360.89	
2361.09	
2361.29	
2361.49	
2361.69	
2361.89	
2362.09	
2362.29	
2362.49	
2362.69	
2362.89	
2363.09	
2363.29	
2363.49	
2363.69	
2363.89	
2364.09	
2364.29	
2364.49	
2364.69	
2364.89	
2365.09	
2365.29	
2365.49	
2365.69	
2365.89	
2366.09	
2366.29	
2366.49	
2366.69	
2366.89	
2367.09	
2367.29	
2367.49	
2367.69	
2367.89	
2368.09	
2368.29	
2368.49	
2368.69	
2368.89	
2369.09	
2369.29	
2369.49	
2369.69	
2369.89	
2370.09	
2370.29	
2370.49	
2370.69	
2370.89	
2371.09	
2371.29	
2371.49	
2371.69	
2371.89	
2372.09	
2372.29	
2372.49	
2372.69	
2372.89	
2373.09	
2373.29	
2373.49	
2373.69	
2373.89	
2374.09	
2374.29	
2374.49	
2374.69	
2374.89	
2375.09	
2375.29	
2375.49	
2375.69	
2375.89	
2376.09	
2376.29	
2376.49	
2376.69	
2376.89	
2377.09	
2377.29	
2377.49	
2377.69	
2377.89	
2378.09	
2378.29	
2378.49	
2378.69	
2378.89	
2379.09	
2379.29	
2379.49	
2379.69	
2379.89	
2380.09	
2380.29	
2380.49	
2380.69	
2380.89	
2381.09	
2381.29	
2381.49	
2381.69	
2381.89	
2382.09	
2382.29	
2382.49	
2382.69	
2382.89	
2383.09	
2383.29	
2383.49	
2383.69	
2383.89	
2384.09	
2384.29	
2384.49	
2384.69	
2384.89	
2385.09	
2385.29	
2385.49	
2385.69	
2385.89	
2386.09	
2386.29	
2386.49	
2386.69	
2386.89	
2387.09	
2387.29	
2387.49	
2387.69	
2387.89	
2388.09	
2388.29	
2388.49	
2388.69	
2388.89	
2389.09	
2389.29	
2389.49	
2389.69	
2389.89	
2390.09	
2390.29	
2390.49	
2390.69	
2390.89	
2391.09	
2391.29	
2391.49	
2391.69	
2391.89	
2392.09	
2392.29	
2392.49	
2392.69	
2392.89	
2393.09	
2393.29	
2393.49	
2393.69	
2393.89	
2394.09	
2394.29	
2394.49	
2394.69	
2394.89	
2395.09	
2395.29	
2395.49	
2395.69	
2395.89	
2396.09	
2396.29	
2396.49	
2396.69	
2396.89	
2397.09	
2397.29	
2397.49	
2397.69	
2397.89	
2398.09	
2398.29	
2398.49	
2398.69	
2398.89	
2399.09	
2399.29	
2399.49	
2399.69	
2399.89	
2400.09	
2400.29	
2400.49	
2400.69	
2400.89	
2401.09	
2401.29	
2401.49	
2401.69	
2401.89	
2402.09	
2402.29	
2402.49	
2402.69	
2402.89	
2403.09	
2403.29	
2403.49	
2403.69	
2403.89	
2404.09	
2404.29	
2404.49	
2404.69	
2404.89	
2405.09	
2405.29	
2405.49	
2405.69	
2405.89	
2406.09	
2406.29	
2406.49	
2406.69	
2406.89	
2407.09	
2407.29	
2407.49	
2407.69	
2407.89	
2408.09	
2408.29	
2408.49	
2408.69	
2408.89	
2409.09	
2409.29	
2409.49	
2409.69	
2409.89	
2410.09	
2410.29	
2410.49	
2410.69	
2410.89	
2411.09	
2411.29	
2411.49	
2411.69	
2411.89	
2412.09	
2412.29	
2412.49	
2412.69	
2412.89	
2413.09	
2413.29	
2413.49	
2413.69	
2413.89	
2414.09	
2414.29	
2414.49	
2414.69	
2414.89	
2415.09	
2415.29	
2415.49	
2415.69	
2415.89	
2416.09	
2416.29	
2416.49	
2416.69	
2416.89	
2417.09	
2417.29	
2417.49	
2417.69	
2417.89	
2418.09	
2418.29	
2418.49	
2418.69	
2418.89	
2419.09	
2419.29	
2419.49	
2419.69	
2419.89	
2420.09	
2420.29	
2420.49	
2420.69	
2420.89	
2421.09	
2421.29	
2421.49	
2421.69	
2421.89	
2422.09	
2422.29	
2422.49	
2422.69	
2422.89	
2423.09	
2423.29	
2423.49	
2423.69	
2423.89	
2424.09	
2424.29	
2424.49	
2424.69	
2424.89	
2425.09	
2425.29	
2425.49	
2425.69	
2425.89	
2426.09	
2426.29	
2426.49	
2426.69	
2426.89	
2427.09	
2427.29	
2427.49	
2427.69	
2427.89	
2428.09	
2428.29	
2428.49	
2428.69	
2428.89	
2429.09	
2429.29	
2429.49	
2429.69	
2429.89	
2430.09	
2430.29	
2430.49	
2430.69	
2430.89	
2431.09	
2431.29	
2431.49	
2431.69	
2431.89	
2432.09	
2432.29	
2432.49	
2432.69	
2432.89	
2433.09	
2433.29	
2433.49	
2433.69	
2433.89	
2434.09	
2434.29	
2434.49	
2434.69	
2434.89	
2435.09	
2435.29	
2435.49	
2435.69	
2435.89	
2436.09	
2436.29	
2436.49	
2436.69	
2436.89	
2437.09	
2437.29	
2437.49	
2437.69	
2437.89	
2438.09	
2438.29	
2438.49	
2438.69	
2438.89	
2439.09	
2439.29	
2439.49	
2439.69	
2439.89	
2440.09	
2440.29	
2440.49	
2440.69	
2440.89	
2441.09	
2441.29	
2441.49	
2441.69	
2441.89	
2442.09	
2442.29	
2442.49	
2442.69	
2442.89	
2443.09	
2443.29	
2443.49	
2443.69	
2443.89	
2444.09	
2444.29	
2444.49	
2444.69	
2444.89	
2445.09	
2445.29	
2445.49	
2445.69	
2445.89	
2446.09	
2446.29	
2446.49	
2446.69	
2446.89	
2447.09	
2447.29	
2447.49	
2447.69	
2447.89	
2448.09	
2448.29	
2448.49	
2448.69	
2448.89	
2449.09	
2449.29	
2449.49	
2449.69	
2449.89	
2450.09	
2450.29	
2450.49	
2450.69	
2450.89	
2451.09	
2451.29	
2451.49	
2451.69	
2451.89	
2452.09	
2452.29	
2452.49	
2452.69	
2452.89	
2453.09	
2453.29	
2453.49	
2453.69	
2453.89	
2454.09	
2454.29	
2454.49	
2454.69	
2454.89	
2455.09	
2455.29	
2455.49	
2455.69	
2455.89	
2456.09	
2456.29	
2456.49	
2456.69	
2456.89	
2457.09	
2457.29	
2457.49	
2457.69	
2457.89	
2458.09	
2458.29	
2458.49	
2458.69	
2458.89	
2459.09	
2459.29	
2459.49	
2459.69	
2459.89	
2460.09	
2460.29	
2460.49	
2460.69	
2460.89	
2461.09	
2461.29	
2461.49	
2461.69	
2461.89	
2462.09	
2462.29	
2462.49	
2462.69	
2462.89	
2463.09	
2463.29	
2463.49	
2463.69	
2463.89	
2464.09	
2464.29	
2464.49	
2464.69	
2464.89	
2465.09	
2465.29	
2465.49	
2465.69	
2465.89	
2466.09	
2466.29	
2466.49	
2466.69	
2466.89	
2467.09	
2467.29	
2467.49	
2467.69	
2467.89	
2468.09	
2468.29	
2468.49	
2468.69	
2468.89	
2469.09	
2469.29	
2469.49	
2469.69	
2469.89	
2470.09	
2470.29	
2470.49	
2470.69	
2470.89	
2471.09	
2471.29	
2471.49	
2471.69	
2471.89	
2472.09	
2472.29	
2472.49	
2472.69	
2472.89	
2473.09	
2473.29	
2473.49	
2473.69	
2473.89	
2474.09	
2474.29	
2474.49	
2474.69	
2474.89	
2475.09	
2475.29	
2475.49	
2475.69	
2475.89	
2476.09	
2476.29	
2476.49	
2476.69	
2476.89	
2477.09	
2477.29	
2477.49	
2477.69	
2477.89	
2478.09	
2478.29	
2478.49	
2478.69	
2478.89	
2479.09	
2479.29	
2479.49	
2479.69	
2479.89	
2480.09	
2480.29	
2480.49	
2480.69	
2480.89	
2481.09	
2481.29	
2481.49	
2481.69	
2481.89	
2482.09	
2482.29	
2482.49	
2482.69	
2482.89	
2483.09	
2483.29	
2483.49	
2483.69	
2483.89	
2484.09	
2484.29	
2484.49	
2484.69	
2484.89	
2485.09	
2485.29	
2485.49	
2485.69	
2485.89	
2486.09	
2486.29	
2486.49	
2486.69	
2486.89	
2487.09	
2487.29	
2487.49	
2487.69	
2487.89	
2488.09	
2488.29	
2488.49	
2488.69	
2488.89	
2489.09	
2489.29	
2489.49	
2489.69	
2489.89	
2490.09	
2490.29	
2490.49	
2490.69	
2490.89	
2491.09	
2491.29	
2491.49	
2491.69	
2491.89	
2492.09	
2492.29	
2492.49	
2492.69	
2492.89	
2493.09	
2493.29	
2493.49	
2493.69	
2493.89	
2494.09	
2494.29	
2494.49	
2494.69	
2494.89	
2495.09	
2495.29	
2495.49	
2495.69	
2495.89	
2496.09	
2496.29	
2496.49	
2496.69	
2496.89	
2497.09	
2497.29	
2497.49	
2497.69	
2497.89	
2498.09	
2498.29	
2498.49	
2498.69	
2498.89	
2499.09	
2499.29	
2499.49	
2499.69	
2499.89	
2500.09	
2500.29	
2500.49	
2500.69	
2500.89	
2501.09	
2501.29	
2501.49	
2501.69	
2501.89	
2502.09	
2502.29	
2502.49	
2502.69	
2502.89	
2503.09	
2503.29	
2503.49	
2503.69	
2503.89	
2504.09	
2504.29	
2504.49	
2504.69	
2504.89	
2505.09	
2505.29	
2505.49	
2505.69	
2505.89	
2506.09	
2506.29	
2506.49	
2506.69	
2506.89	
2507.09	
2507.29	
2507.49	
2507.69	
2507.89	
2508.09	
2508.29	
2508.49	
2508.69	
2508.89	
2509.09	
2509.29	
2509.49	
2509.69	
2509.89	
2510.09	
2510.29	
2510.49	
2510.69	
2510.89	
2511.09	
2511.29	
2511.49	
2511.69	
2511.89	
2512.09	
2512.29	
2512.49	
2512.69	
2512.89	
2513.09	
2513.29	
2513.49	
2513.69	
2513.89	
2514.09	
2514.29	
2514.49	
2514.69	
2514.89	
2515.09	
2515.29	
2515.49	
2515.69	
2515.89	
2516.09	
2516.29	
2516.49	
2516.69	
2516.89	
2517.09	
2517.29	
2517.49	
2517.69	
2517.89	
2518.09	
2518.29	
2518.49	
2518.69	
2518.89	
2519.09	
2519.29	
2519.49	
2519.69	
2519.89	
2520.09	
2520.29	
2520.49	
2520.69	
2520.89	
2521.09	
2521.29	
2521.49	
2521.69	
2521.89	
2522.09	
2522.29	
2522.49	
2522.69	
2522.89	
2523.09	
2523.29	
2523.49	
2523.69	
2523.89	
2524.09	
2524.29	
2524.49	
2524.69	
2524.89	
2525.09	
2525.29	
2525.49	
2525.69	
2525.89	
2526.09	
2526.29	
2526.49	
2526.69	
2526.89	
2527.09	
2527.29	
2527.49	
2527.69	
2527.89	
2528.09	
2528.29	
2528.49	
2528.69	
2528.89	
2529.09	
2529.29	
2529.49	
2529.69	
2529.89	
2530.09	
2530.29	
2530.49	
2530.69	
2530.89	
2531.09	
2531.29	
2531.49	
2531.69	
2531.89	
2532.09	
2532.29	
2532.49	
2532.69	
2532.89	
2533.09	
2533.29	
2533.49	
2533.69	
2533.89	
2534.09	
2534.29	
2534.49	
2534.69	
2534.89	
2535.09	
2535.29	
2535.49	
2535.69	
2535.89	
2536.09	
2536.29	
2536.49	
2536.69	
2536.89	
2537.09	
2537.29	
2537.49	
2537.69	
2537.89	
2538.09	
2538.29	
2538.49	
2538.69	
2538.89	
2539.09	
2539.29	
2539.49	
2539.69	
2539.89	
2540.09	
2540.29	
2540.49	
2540.69	
2540.89	
2541.09	
2541.29	
2541.49	
2541.69	
2541.89	
2542.09	
2542.29	
2542.49	
2542.69	
2542.89	
2543.09	
2543.29	
2543.49	
2543.69	
2543.89	
2544.09	
2544.29	
2544.49	
2544.69	
2544.89	
2545.09	
2545.29	
2545.49	
2545.69	
2545.89	
2546.09	
2546.29	
2546.49	
2546.69	
2546.89	
2547.09	
2547.29	
2547.49	
2547.69	
2547.89	
2548.09	
2548.29	
2548.49	
2548.69	
2548.89	
2549.09	
2549.29	
2549.49	
2549.69	
2549.89	
2550.09	
2550.29	
2550.49	
2550.69	
2550.89	
2551.09	
2551.29	
2551.49	
2551.69	
2551.89	
2552.09	
2552.29	
2552.49	
2552.69	
2552.89	
2553.09	
2553.29	
2553.49	
2553.69	
2553.89	
2554.09	
2554.29	
2554.49	
2554.69	
2554.89	
2555.09	
2555.29	
2555.49	
2555.69	
2555.89	
2556.09	
2556.29	
2556.49	
2556.69	
2556.89	
2557.09	
2557.29	
2557.49	
2557.69	
2557.89	
2558.09	
2558.29	
2558.49	
2558.69	
2558.89	
2559.09	
2559.29	
2559.49	
2559.69	
2559.89	
2560.09	
2560.29	
2560.49	
2560.69	
2560.89	
2561.09	
2561.29	
2561.49	
2561.69	
2561.89	
2562.09	
2562.29	
2562.49	
2562.69	
2562.89	
2563.09	
2563.29	
2563.49	
2563.69	
2563.89	
2564.09	
2564.29	
2564.49	
2564.69	
2564.89	
2565.09	
2565.29	
2565.49	
2565.69	
2565.89	
2566.09	
2566.29	
2566.49	
2566.69	
2566.89	
2567.09	
2567.29	
2567.49	
2567.69	
2567.89	
2568.09	
2568.29	
2568.49	
2568.69	
2568.89	
2569.09	
2569.29	
2569.49	
2569.69	
2569.89	
2570.09	
2570.29	
2570.49	
2570.69	
2570.89	
2571.09	
2571.29	
2571.49	
2571.69	
2571.89	
2572.09	
2572.29	
2572.49	
2572.69	
2572.89	
2573.09	
2573.29	
2573.49	
2573.69	
2573.89	
2574.09	
2574.29	
2574.49	
2574.69	
2574.89	
2575.09	
2575.29	
2575.49	
2575.69	
2575.89	
2576.09	
2576.29	
2576.49	
2576.69	
2576.89	
2577.09	
2577.29	
2577.49	
2577.69	
2577.89	
2578.09	
2578.29	
2578.49	
2578.69	
2578.89	
2579.09	
2579.29	
2579.49	
2579.69	
2579.89	
2580.09	
2580.29	
2580.49	
2580.69	
2580.89	
2581.09	
2581.29	
2581.49	
2581.69	
2581.89	
2582.09	
2582.29	
2582.49	
2582.69	
2582.89	
2583.09	
2583.29	
2583.49	
2583.69	
2583.89	
2584.09	
2584.29	
2584.49	
