Profundidade [m]	Fração de Areia [%]
2119.89	98.47832410928994
2120.09	98.61138504945276
2120.29	98.78262340728915
2120.49	98.84580205805605
2120.69	98.58538990873487
2120.89	98.11763848982268
2121.09	97.68850597006423
2121.29	97.10126199708219
2121.49	97.22132659438452
2121.69	97.37248714622633
2121.89	97.10582102007206
2122.09	97.07078777767
2122.29	97.09542924349212
2122.49	97.13545978192711
2122.69	96.99726417195674
2122.89	96.86452210425038
2123.09	96.86782849924303
2123.29	97.3729214662085
2123.49	98.0023292420948
2123.69	98.31994935029948
2123.89	98.28282279476717
2124.09	98.4454880652981
2124.29	98.46206892814439
2124.49	97.72942936374274
2124.69	97.38750443820835
2124.89	97.09535797679844
2125.09	96.35772162465102
2125.29	96.3561050509997
2125.49	96.72702821597876
2125.69	97.50469537397865
2125.89	97.65101610961338
2126.09	97.7594137635521
2126.29	97.80990925404923
2126.49	97.41162079070693
2126.69	96.9538749706379
2126.89	97.41476176755879
2127.09	97.48467843084855
2127.29	97.64869290726078
2127.49	97.86257892696703
2127.69	97.01038287362255
2127.89	97.09646987545017
2128.09	97.5102418475128
2128.29	97.97202491823282
2128.49	98.40732185275814
2128.69	98.37536722416833
2128.89	98.01377481065897
2129.09	98.1870646140515
2129.29	98.48466070819396
2129.49	98.64957226818686
2129.69	98.45487919281594
2129.89	98.26340522386971
2130.09	98.59096348262754
2130.29	98.78038253420716
2130.49	98.28957487835635
2130.69	98.09269356619366
2130.89	98.46646026476496
2131.09	98.42389245052978
2131.29	98.4181544005486
2131.49	98.18403783931674
2131.69	98.24555173409037
2131.89	98.11206927376256
2132.09	98.0642038356248
2132.29	98.31542457804971
2132.49	97.96727877411111
2132.69	97.30156244574331
2132.89	97.83575018896998
2133.09	98.50601319008581
2133.29	99.12720796411648
2133.49	99.57333434018709
2133.69	99.80369505047963
2133.89	99.98781359437154
2134.09	99.91493497695255
2134.29	99.77547701109438
2134.49	99.69775290709815
2134.69	99.82567744604962
2134.89	99.8054600968187
2135.09	99.60573574619977
2135.29	99.00230241595342
2135.49	98.6669323354989
2135.69	98.39312571091608
2135.89	98.49103063742601
2136.09	98.65648826103727
2136.29	98.7454818720515
2136.49	99.12970096934488
2136.69	99.51748858130662
2136.89	99.73865063455054
2137.09	99.86405952132776
2137.29	99.66666619794998
2137.49	99.60031682515144
2137.69	99.54426674371018
2137.89	99.45852310011618
2138.09	99.44227158753775
2138.29	99.34569718901832
2138.49	99.00637001327887
2138.69	99.11466926293652
2138.89	99.25270612613032
2139.09	99.24088427689946
2139.29	98.9529643681256
2139.49	98.50354087120236
2139.69	98.33853660262506
2139.89	98.87436713258494
2140.09	99.06364010336968
2140.29	99.07916033718391
2140.49	98.95713483472346
2140.69	98.96269434330104
2140.89	99.01149314330452
2141.09	99.14703930499698
2141.29	99.14388059937525
2141.49	99.17489908500417
2141.69	99.24350536909567
2141.89	99.13794386333171
2142.09	99.01614028468347
2142.29	98.8724833307064
2142.49	98.79535120516883
2142.69	98.77653996943224
2142.89	98.85939815553697
2143.09	98.90802044556214
2143.29	98.90523214927933
2143.49	98.98647589248145
2143.69	98.90228516390687
2143.89	98.4990859461847
2144.09	98.30852236327338
2144.29	98.92187186531845
2144.49	98.98124736814712
2144.69	98.92828691302249
2144.89	98.17283686897883
2145.09	98.31091210436466
2145.29	98.53988918905715
2145.49	98.76681045257543
2145.69	98.7491213935875
2145.89	98.4590758483855
2146.09	98.55208972247152
2146.29	98.59615427095369
2146.49	98.08564809114651
2146.69	97.35722918067157
2146.89	95.97965594158657
2147.09	95.69516421229906
2147.29	95.55616675712254
2147.49	95.73229218065109
2147.69	95.57874893958932
2147.89	95.70536645315273
2148.09	96.4558112548343
2148.29	96.84262646564011
2148.49	96.91937707630069
2148.69	96.71718857021207
2148.89	96.47182930582072
2149.09	96.45259009076192
2149.29	96.28882652420464
2149.49	94.87886917452609
2149.69	94.16231142861314
2149.89	93.65782656090602
2150.09	94.1878912788975
2150.29	94.13829334810043
2150.49	93.43761815238526
2150.69	93.49929784116
2150.89	94.02649512293505
2151.09	93.77317747611126
2151.29	93.40436203043457
2151.49	93.95449634609729
2151.69	94.30475471910238
2151.89	95.28169625510984
2152.09	95.79321166593564
2152.29	95.91823544723898
2152.49	96.17460917154025
2152.69	96.6139495667644
2152.89	96.329928944465
2153.09	95.64193907448033
2153.29	94.66900999048457
2153.49	94.46761309534644
2153.69	94.47281195282633
2153.89	94.92047949481359
2154.09	95.08645629810307
2154.29	94.96595022947913
2154.49	94.64259724482848
2154.69	93.89930162773489
2154.89	92.56457356979152
2155.09	91.09013861414363
2155.29	90.89989302417403
2155.49	90.71534959902242
2155.69	90.69990716200675
2155.89	89.68238287884765
2156.09	89.53300322680919
2156.29	89.97539760381584
2156.49	91.01363280596173
2156.69	91.53658213323784
2156.89	92.28678537069588
2157.09	92.24988958106636
2157.29	91.8711265329072
2157.49	91.86209196892642
2157.69	92.0900492438415
2157.89	92.88800306592046
2158.09	93.98720131821456
2158.29	94.89563562985961
2158.49	94.95049333707313
2158.69	94.44620603362945
2158.89	94.26237011319363
2159.09	94.47779349985697
2159.29	94.77231716552195
2159.49	94.82369459921343
2159.69	94.52742946762015
2159.89	94.31459859956135
2160.09	94.11257177040262
2160.29	94.50535085398496
2160.49	94.60945224983358
2160.69	94.5307109443931
2160.89	94.14351139415318
2161.09	93.85961498373932
2161.29	93.90635066404273
2161.49	94.1675140191492
2161.69	94.20253034503735
2161.89	94.01995006177303
2162.09	93.86468176355075
2162.29	93.50085838131449
2162.49	93.13515635204003
2162.69	92.94989653530291
2162.89	92.63102102289494
2163.09	92.70805011181014
2163.29	93.05725676720867
2163.49	93.3787898864271
2163.69	93.53545558918249
2163.89	93.9162864831199
2164.09	93.87977857783146
2164.29	93.58367421196941
2164.49	92.96603361284721
2164.69	92.53695501074765
2164.89	92.79912092204155
2165.09	93.13439583847975
2165.29	93.1720791134956
2165.49	92.70005289419541
2165.69	92.1147150419247
