Profundidade [m]	Produtividade Primária [gC/m²/yr]
2478.79	148.0146396
2478.99	148.0140655
2479.19	148.0134914
2479.39	148.0129173
2479.59	148.0123432
2479.79	148.0117691
2479.99	148.011195
2480.19	148.0106209
2480.39	148.0100468
2480.59	148.0094728
2480.79	148.0088987
2480.99	148.0083247
2481.19	148.0077507
2481.39	148.0071766
2481.59	148.0066026
2481.79	148.0060286
2481.99	148.0054546
2482.19	148.0048806
2482.39	148.0043066
2482.59	148.0037326
2482.79	148.0031587
2482.99	148.0025847
2483.19	148.0020108
2483.39	148.0014368
2483.59	148.0008629
2483.79	148.000289
2483.99	147.999715
2484.19	147.9991411
2484.39	147.9985672
2484.59	147.9979933
2484.79	147.9974195
2484.99	147.9968456
2485.19	147.9962717
2485.39	147.9956978
2485.59	147.995124
2485.79	147.9945502
2485.99	147.9939763
2486.19	147.9934025
2486.39	147.9928287
2486.59	147.9922549
2486.79	147.9916811
2486.99	147.9911073
2487.19	147.9905335
2487.39	147.9899597
2487.59	147.9893859
2487.79	147.9888122
2487.99	147.9882384
2488.19	147.9876647
2488.39	147.9870909
2488.59	147.9865172
2488.79	147.9859435
2488.99	147.9853698
2489.19	147.9847961
2489.39	147.9842224
2489.59	147.9836487
2489.79	147.983075
2489.99	147.9825013
2490.19	147.9819277
2490.39	147.981354
2490.59	147.9807804
2490.79	147.9802067
2490.99	147.9796331
2491.19	147.9790595
2491.39	147.9784859
2491.59	147.9779123
2491.79	147.9773387
2491.99	147.9767651
2492.19	147.9761915
2492.39	147.9756179
2492.59	147.9750444
2492.79	147.9744708
2492.99	147.9738973
2493.19	147.9733237
2493.39	147.9727502
2493.59	147.9721767
2493.79	147.9716031
2493.99	147.9710296
2494.19	147.9704561
2494.39	147.9698827
2494.59	147.9693092
2494.79	147.9687357
2494.99	147.9681622
2495.19	147.9675888
2495.39	147.9670153
2495.59	147.9664419
2495.79	147.9658685
2495.99	147.965295
2496.19	147.9647216
2496.39	147.9641482
2496.59	147.9635748
2496.79	147.9630014
2496.99	147.962428
2497.19	147.9618547
2497.39	147.9612813
2497.59	147.9607079
2497.79	147.9601346
2497.99	147.9595612
2498.19	147.9589879
2498.39	147.9584146
2498.59	147.9578413
2498.79	147.957268
2498.99	147.9566947
2499.19	147.9561214
2499.39	147.9555481
2499.59	147.9549748
2499.79	147.9544015
2499.99	147.9538283
2500.19	147.953255
2500.39	147.9526818
2500.59	147.9521086
2500.79	147.9515353
2500.99	147.9509621
2501.19	147.9503889
2501.39	147.9498157
2501.59	147.9492425
2501.79	147.9486693
2501.99	147.9480962
2502.19	147.947523
2502.39	147.9469498
2502.59	147.9463767
2502.79	147.9458035
2502.99	147.9452304
2503.19	147.9446573
2503.39	147.9440842
2503.59	147.943511
2503.79	147.9429379
2503.99	147.9423648
2504.19	147.9417918
2504.39	147.9412187
2504.59	147.9406456
2504.79	147.9400725
2504.99	147.9394995
2505.19	147.9389265
2505.39	147.9383534
2505.59	147.9377804
2505.79	147.9372074
2505.99	147.9366344
2506.19	147.9360614
2506.39	147.9354884
2506.59	147.9349154
2506.79	147.9343424
2506.99	147.9337694
2507.19	147.9331965
2507.39	147.9326235
2507.59	147.9320506
2507.79	147.9314776
2507.99	147.9309047
2508.19	147.9303318
2508.39	147.9297589
2508.59	147.929186
2508.79	147.9286131
2508.99	147.9280402
2509.19	147.9274673
2509.39	147.9268944
2509.59	147.9263216
2509.79	147.9257661
2509.99	147.92532
2510.19	147.9248739
2510.39	147.9244277
2510.59	147.9239816
2510.79	147.9235355
2510.99	147.9230894
2511.19	147.9226433
2511.39	147.9221972
2511.59	147.9217511
2511.79	147.921305
2511.99	147.9208589
2512.19	147.9204128
2512.39	147.9199668
2512.59	147.9195207
2512.79	147.9190746
2512.99	147.9186286
2513.19	147.9181825
2513.39	147.9177364
2513.59	147.9172904
2513.79	147.9168444
2513.99	147.9163983
2514.19	147.9159523
2514.39	147.9155063
2514.59	147.9150603
2514.79	147.9146142
2514.99	147.9141682
2515.19	147.9137222
2515.39	147.9132762
2515.59	147.9128302
2515.79	147.9123842
2515.99	147.9119382
2516.19	147.9114923
2516.39	147.9110463
2516.59	147.9106003
2516.79	147.9101544
2516.99	147.9097084
2517.19	147.9092624
2517.39	147.9088165
2517.59	147.9083705
2517.79	147.9079246
2517.99	147.9074787
2518.19	147.9070327
2518.39	147.9065868
2518.59	147.9061409
2518.79	147.905695
2518.99	147.9052491
2519.19	147.9048032
2519.39	147.9043573
2519.59	147.9039114
2519.79	147.9034655
2519.99	147.9030196
2520.19	147.9025737
2520.39	147.9021278
2520.59	147.901682
2520.79	147.9012361
2520.99	147.9007902
2521.19	147.9003444
2521.39	147.8998985
2521.59	147.8994527
2521.79	147.8990068
2521.99	147.898561
2522.19	147.8981152
2522.39	147.8976693
2522.59	147.8972235
2522.79	147.8967777
2522.99	147.8963319
2523.19	147.8958861
2523.39	147.8954403
2523.59	147.8949945
2523.79	147.8945487
2523.99	147.8941029
2524.19	147.8936571
2524.39	147.8932114
2524.59	147.8927656
2524.79	147.8923198
2524.99	147.8918741
2525.19	147.8914283
2525.39	147.8909825
2525.59	147.8905368
2525.79	147.8900911
2525.99	147.8896453
2526.19	147.8891996
2526.39	147.8887539
2526.59	147.8883081
2526.79	147.8878624
2526.99	147.8874167
2527.19	147.886971
2527.39	147.8865253
2527.59	147.8860796
2527.79	147.8856339
2527.99	147.8851882
2528.19	147.8847426
2528.39	147.8842969
2528.59	147.8838512
2528.79	147.8834055
2528.99	147.8829599
2529.19	147.8825142
2529.39	147.8820686
2529.59	147.8816229
2529.79	147.8811773
2529.99	147.8807316
2530.19	147.880286
2530.39	147.8798404
2530.59	147.8793948
2530.79	147.8789491
2530.99	147.8785035
2531.19	147.8780579
2531.39	147.8776123
2531.59	147.8771667
2531.79	147.8767211
2531.99	147.8762756
2532.19	147.87583
2532.39	147.8753844
2532.59	147.8749388
2532.79	147.8744933
2532.99	147.8740477
2533.19	147.8736021
2533.39	147.8731566
2533.59	147.872711
2533.79	147.8722655
2533.99	147.87182
2534.19	147.8713744
2534.39	147.8709289
2534.59	147.8704834
2534.79	147.8700379
2534.99	147.8695923
2535.19	147.8691468
2535.39	147.8687013
2535.59	147.8682558
2535.79	147.8678103
2535.99	147.8673649
2536.19	147.8669194
2536.39	147.8664739
2536.59	147.8660284
2536.79	147.865583
2536.99	147.8651375
2537.19	147.864692
2537.39	147.8642466
2537.59	147.8638011
2537.79	147.8633557
2537.99	147.8629103
2538.19	147.8624648
2538.39	147.8620194
2538.59	147.861574
2538.79	147.8611286
2538.99	147.8606831
2539.19	147.8602377
2539.39	147.8597923
2539.59	147.8593469
2539.79	147.8589015
2539.99	147.8584562
2540.19	147.8580108
2540.39	147.8575654
2540.59	147.85712
2540.79	147.8566747
2540.99	147.8562293
2541.19	147.8557839
2541.39	147.8553386
2541.59	147.8548932
2541.79	147.8544479
2541.99	147.8540026
2542.19	147.8535572
2542.39	147.8531119
2542.59	147.8526666
2542.79	147.8522213
2542.99	147.8517759
2543.19	147.8513501
2543.39	147.8514146
2543.59	147.8514792
2543.79	147.8515438
2543.99	147.8516083
2544.19	147.8516729
2544.39	147.8517375
2544.59	147.8518021
2544.79	147.8518666
2544.99	147.8519312
2545.19	147.8519958
2545.39	147.8520603
2545.59	147.8521249
2545.79	147.8521895
2545.99	147.8522541
2546.19	147.8523186
2546.39	147.8523832
2546.59	147.8524478
2546.79	147.8525123
2546.99	147.8525769
2547.19	147.8526415
2547.39	147.8527061
2547.59	147.8527706
2547.79	147.8528352
2547.99	147.8528998
2548.19	147.8529644
2548.39	147.8530289
2548.59	147.8530935
2548.79	147.8531581
2548.99	147.8532226
2549.19	147.8532872
2549.39	147.8533518
2549.59	147.8534164
2549.79	147.8534809
2549.99	147.8535455
2550.19	147.8536101
2550.39	147.8536747
2550.59	147.8537392
2550.79	147.8538038
2550.99	147.8538684
2551.19	147.8539388
2551.39	147.8540163
2551.59	147.8540939
2551.79	147.8541715
2551.99	147.8542491
2552.19	147.8543267
2552.39	147.8544043
2552.59	147.8544819
2552.79	147.8545595
2552.99	147.8546371
2553.19	147.8547147
2553.39	147.8547922
2553.59	147.8548698
2553.79	147.8549474
2553.99	147.855025
2554.19	147.8551026
2554.39	147.8551802
2554.59	147.8552578
2554.79	147.8553354
2554.99	147.855413
2555.19	147.8554906
2555.39	147.8555682
2555.59	147.8556458
2555.79	147.8557234
2555.99	147.855801
2556.19	147.8558785
2556.39	147.8559561
2556.59	147.8560337
2556.79	147.8561113
2556.99	147.8561889
2557.19	147.8562665
2557.39	147.8563441
2557.59	147.8564217
2557.79	147.8564993
2557.99	147.8565769
2558.19	147.8566545
2558.39	147.8567321
2558.59	147.8568097
2558.79	147.8568873
2558.99	147.8569649
2559.19	147.8570425
2559.39	147.8571201
2559.59	147.8571977
2559.79	147.8572753
2559.99	147.8573528
2560.19	147.8574304
2560.39	147.857508
2560.59	147.8575856
2560.79	147.8576632
2560.99	147.8577408
2561.19	147.8578184
2561.39	147.857896
2561.59	147.8579736
2561.79	147.8580512
2561.99	147.8581288
2562.19	147.8582064
2562.39	147.858284
2562.59	147.8583616
2562.79	147.8584392
2562.99	147.8585168
2563.19	147.8585944
2563.39	147.858672
2563.59	147.8587496
2563.79	147.8588272
2563.99	147.8589048
2564.19	147.8589824
2564.39	147.85906
2564.59	147.8591376
2564.79	147.8592152
2564.99	147.8592928
2565.19	147.8593704
2565.39	147.859448
2565.59	147.8595256
2565.79	147.8596032
2565.99	147.8596808
2566.19	147.8597584
2566.39	147.859836
2566.59	147.8599136
2566.79	147.8599912
2566.99	147.8600688
2567.19	147.8601464
2567.39	147.860224
2567.59	147.8603016
2567.79	147.8603792
2567.99	147.8604568
2568.19	147.8605344
2568.39	147.860612
2568.59	147.8606896
2568.79	147.8607672
2568.99	147.8608448
2569.19	147.8609224
2569.39	147.861
2569.59	147.8610777
2569.79	147.8611553
2569.99	147.8612329
2570.19	147.8613105
2570.39	147.8613881
2570.59	147.8614657
2570.79	147.8615433
2570.99	147.8616209
2571.19	147.8616985
2571.39	147.8617761
2571.59	147.8618537
2571.79	147.8619313
2571.99	147.8620089
2572.19	147.8620865
2572.39	147.8621641
2572.59	147.8622417
2572.79	147.8623193
2572.99	147.8623969
2573.19	147.8624745
2573.39	147.8625522
2573.59	147.8626298
2573.79	147.8627074
2573.99	147.862785
2574.19	147.8628626
2574.39	147.8629402
2574.59	147.8630178
2574.79	147.8630954
2574.99	147.863173
2575.19	147.8632506
2575.39	147.8633282
2575.59	147.8634058
2575.79	147.8634834
2575.99	147.863561
2576.19	147.8636387
2576.39	147.8637163
2576.59	147.8637939
2576.79	147.8638715
2576.99	147.8639491
2577.19	147.8640267
2577.39	147.8641043
2577.59	147.8641819
2577.79	147.8642595
2577.99	147.8643371
2578.19	147.8644148
2578.39	147.8644924
2578.59	147.86457
2578.79	147.8646476
2578.99	147.8647252
2579.19	147.8648028
2579.39	147.8648804
2579.59	147.864958
2579.79	147.8650356
2579.99	147.8651132
2580.19	147.8651909
2580.39	147.8652685
2580.59	147.8653461
2580.79	147.8654237
2580.99	147.8655013
2581.19	147.8655789
2581.39	147.8656565
2581.59	147.8657341
2581.79	147.8658118
2581.99	147.8658894
2582.19	147.865967
2582.39	147.8660446
2582.59	147.8661222
2582.79	147.8661998
2582.99	147.8662774
2583.19	147.8663551
2583.39	147.8664327
2583.59	147.8665103
2583.79	147.8665879
2583.99	147.8666655
2584.19	147.8667431
2584.39	147.8668207
2584.59	147.8668984
2584.79	147.866976
2584.99	147.8670536
2585.19	147.8671312
2585.39	147.8672088
2585.59	147.8673054
2585.79	147.8674277
2585.99	147.86755
2586.19	147.8676723
2586.39	147.8677946
2586.59	147.8679169
2586.79	147.8680393
2586.99	147.8681616
2587.19	147.8682839
2587.39	147.8684062
2587.59	147.8685285
2587.79	147.8686509
2587.99	147.8687732
2588.19	147.8688955
2588.39	147.8690178
2588.59	147.8691401
2588.79	147.8692625
2588.99	147.8693848
2589.19	147.8695071
2589.39	147.8696294
2589.59	147.8697518
2589.79	147.8698741
2589.99	147.8699964
2590.19	147.8701187
2590.39	147.8702411
2590.59	147.8703634
2590.79	147.8704857
2590.99	147.870608
2591.19	147.8707304
2591.39	147.8708527
2591.59	147.870975
2591.79	147.8710973
2591.99	147.8712197
2592.19	147.871342
2592.39	147.8714643
2592.59	147.8715867
2592.79	147.871709
2592.99	147.8718313
2593.19	147.8719536
2593.39	147.872076
2593.59	147.8721983
2593.79	147.8723206
2593.99	147.872443
2594.19	147.8725653
2594.39	147.8726876
2594.59	147.87281
2594.79	147.8729323
2594.99	147.8730546
2595.19	147.873177
2595.39	147.8732993
2595.59	147.8734216
2595.79	147.873544
2595.99	147.8736663
2596.19	147.8737886
2596.39	147.873911
2596.59	147.8740333
2596.79	147.8741556
2596.99	147.874278
2597.19	147.8744003
2597.39	147.8745227
2597.59	147.874645
2597.79	147.8747673
2597.99	147.8748897
2598.19	147.875012
2598.39	147.8751344
2598.59	147.8752567
2598.79	147.875379
2598.99	147.8755014
2599.19	147.8756237
2599.39	147.8757461
2599.59	147.8758684
2599.79	147.8759907
2599.99	147.8761131
2600.19	147.8762354
2600.39	147.8763578
2600.59	147.8764801
2600.79	147.8766025
2600.99	147.8767248
2601.19	147.8768472
2601.39	147.8769695
2601.59	147.8770918
2601.79	147.8772142
2601.99	147.8773365
2602.19	147.8774589
2602.39	147.8775812
2602.59	147.8777036
2602.79	147.8778259
2602.99	147.8779483
2603.19	147.8780706
2603.39	147.878193
2603.59	147.8783153
2603.79	147.8784377
2603.99	147.87856
2604.19	147.8786824
2604.39	147.8788047
2604.59	147.8789271
2604.79	147.8790494
2604.99	147.8791718
2605.19	147.8792941
2605.39	147.8794165
2605.59	147.8795388
2605.79	147.8796612
2605.99	147.8797835
2606.19	147.8799059
2606.39	147.8800283
2606.59	147.8801506
2606.79	147.880273
2606.99	147.8803953
2607.19	147.8805177
2607.39	147.8806396
2607.59	147.8807605
2607.79	147.8808814
2607.99	147.8810023
2608.19	147.8811232
2608.39	147.8812441
2608.59	147.8813649
2608.79	147.8814858
2608.99	147.8816067
2609.19	147.8817276
2609.39	147.8818485
2609.59	147.8819693
2609.79	147.8820902
2609.99	147.8822111
2610.19	147.882332
2610.39	147.8824529
2610.59	147.8825738
2610.79	147.8826947
2610.99	147.8828155
2611.19	147.8829364
2611.39	147.8830573
2611.59	147.8831782
2611.79	147.8832991
2611.99	147.88342
2612.19	147.8835409
2612.39	147.8836618
2612.59	147.8837827
2612.79	147.8839035
2612.99	147.8840244
2613.19	147.8841453
2613.39	147.8842662
2613.59	147.8843871
2613.79	147.884508
2613.99	147.8846289
2614.19	147.8847498
2614.39	147.8848707
2614.59	147.8849916
2614.79	147.8851125
2614.99	147.8852334
2615.19	147.8853543
2615.39	147.8854751
2615.59	147.885596
2615.79	147.8857169
2615.99	147.8858378
2616.19	147.8859587
2616.39	147.8860796
2616.59	147.8862005
2616.79	147.8863214
2616.99	147.8864423
2617.19	147.8865632
2617.39	147.8866841
2617.59	147.886805
2617.79	147.8869259
2617.99	147.8870468
2618.19	147.8871677
2618.39	147.8872886
2618.59	147.8874095
2618.79	147.8875304
2618.99	147.8876513
2619.19	147.8877722
2619.39	147.8878931
2619.59	147.888014
2619.79	147.8881349
2619.99	147.8882558
2620.19	147.8883767
2620.39	147.8884976
2620.59	147.8886185
2620.79	147.8887394
2620.99	147.8888603
2621.19	147.8889813
2621.39	147.8891022
2621.59	147.8892231
2621.79	147.889344
2621.99	147.8894649
2622.19	147.8895858
2622.39	147.8897067
2622.59	147.8898276
2622.79	147.8899485
2622.99	147.8900694
2623.19	147.8901903
2623.39	147.8903112
2623.59	147.8904321
2623.79	147.8905531
2623.99	147.890674
2624.19	147.8907949
2624.39	147.8909158
2624.59	147.8910367
2624.79	147.8911576
2624.99	147.8912785
2625.19	147.8913994
2625.39	147.8915204
2625.59	147.8916413
2625.79	147.8917622
2625.99	147.8918831
2626.19	147.892004
2626.39	147.8921249
2626.59	147.8922458
2626.79	147.8923668
2626.99	147.8924877
2627.19	147.8926086
2627.39	147.8927295
2627.59	147.8928504
2627.79	147.8929713
2627.99	147.8930923
2628.19	147.8932132
2628.39	147.8933341
2628.59	147.893455
2628.79	147.8935759
2628.99	147.8936968
2629.19	147.8938178
2629.39	147.8939387
2629.59	147.8940306
2629.79	147.8941142
2629.99	147.8941978
2630.19	147.8942814
2630.39	147.894365
2630.59	147.8944486
2630.79	147.8945322
2630.99	147.8946158
2631.19	147.8946994
2631.39	147.8947829
2631.59	147.8948665
2631.79	147.8949501
2631.99	147.8950337
2632.19	147.8951173
2632.39	147.8952009
2632.59	147.8952845
2632.79	147.8953681
2632.99	147.8954517
2633.19	147.8955353
2633.39	147.8956189
2633.59	147.8957025
2633.79	147.8957861
2633.99	147.8958697
2634.19	147.8959533
2634.39	147.8960369
2634.59	147.8961205
2634.79	147.8962041
2634.99	147.8962877
2635.19	147.8963713
2635.39	147.8964549
2635.59	147.8965385
2635.79	147.8966221
2635.99	147.8967057
2636.19	147.8967893
2636.39	147.8968729
2636.59	147.8969564
2636.79	147.89704
2636.99	147.8971236
2637.19	147.8972072
2637.39	147.8972908
2637.59	147.8973744
2637.79	147.897458
2637.99	147.8975416
2638.19	147.8976252
2638.39	147.8977088
2638.59	147.8977924
2638.79	147.897876
2638.99	147.8979596
2639.19	147.8980432
2639.39	147.8981268
2639.59	147.8982104
2639.79	147.898294
2639.99	147.8983776
2640.19	147.8984613
2640.39	147.8985449
2640.59	147.8986285
2640.79	147.8987121
2640.99	147.8987957
2641.19	147.8988793
2641.39	147.8989629
2641.59	147.8990465
2641.79	147.8991301
2641.99	147.8992137
2642.19	147.8992973
2642.39	147.8993809
2642.59	147.8994645
2642.79	147.8995481
2642.99	147.8996317
2643.19	147.8997153
2643.39	147.8997989
2643.59	147.8998825
2643.79	147.8999661
2643.99	147.9000497
2644.19	147.9001333
2644.39	147.9002169
2644.59	147.9003005
2644.79	147.9003841
2644.99	147.9004677
2645.19	147.9005514
2645.39	147.900635
2645.59	147.9007186
2645.79	147.9008022
2645.99	147.9008858
2646.19	147.9009694
2646.39	147.901053
2646.59	147.9011366
2646.79	147.9012202
2646.99	147.9013038
2647.19	147.9013874
2647.39	147.901471
2647.59	147.9015546
2647.79	147.9016382
2647.99	147.9017219
2648.19	147.9018055
2648.39	147.9018891
2648.59	147.9019727
2648.79	147.9020563
2648.99	147.9021399
2649.19	147.9022235
2649.39	147.9023071
2649.59	147.9023907
2649.79	147.9024743
2649.99	147.9025579
2650.19	147.9026416
2650.39	147.9027252
2650.59	147.9028088
2650.79	147.9028924
2650.99	147.902976
2651.19	147.9030596
2651.39	147.9031432
2651.59	147.9032268
2651.79	147.9033104
2651.99	147.9033941
2652.19	147.9034777
2652.39	147.9035613
2652.59	147.9036449
2652.79	147.9037285
2652.99	147.9038121
2653.19	147.9038957
2653.39	147.9039793
2653.59	147.904063
2653.79	147.9041466
2653.99	147.9042302
2654.19	147.9043138
2654.39	147.9043974
2654.59	147.904481
2654.79	147.9045646
2654.99	147.9046483
2655.19	147.9047319
2655.39	147.9048155
2655.59	147.9048991
2655.79	147.9049827
2655.99	147.9050663
2656.19	147.90515
2656.39	147.9052336
2656.59	147.9053172
2656.79	147.9054008
2656.99	147.9054844
2657.19	147.905568
2657.39	147.9056517
2657.59	147.9057353
2657.79	147.9058189
2657.99	147.9059025
2658.19	147.9059861
2658.39	147.9060697
2658.59	147.9061534
2658.79	147.906237
2658.99	147.9063206
2659.19	147.9064042
2659.39	147.9064878
2659.59	147.9065714
2659.79	147.9066551
2659.99	147.9067387
2660.19	147.9068223
2660.39	147.9069059
2660.59	147.9069895
2660.79	147.9070732
2660.99	147.9071568
2661.19	147.9072404
2661.39	147.907324
2661.59	147.9074069
2661.79	147.9074897
2661.99	147.9075726
2662.19	147.9076554
2662.39	147.9077382
2662.59	147.9078211
2662.79	147.9079039
2662.99	147.9079867
2663.19	147.9080695
2663.39	147.9081524
2663.59	147.9082352
2663.79	147.908318
2663.99	147.9084009
2664.19	147.9084837
2664.39	147.9085665
2664.59	147.9086494
2664.79	147.9087322
2664.99	147.908815
2665.19	147.9088979
2665.39	147.9089807
2665.59	147.9090635
2665.79	147.9091464
2665.99	147.9092292
2666.19	147.909312
2666.39	147.9093949
2666.59	147.9094777
2666.79	147.9095606
2666.99	147.9096434
2667.19	147.9097262
2667.39	147.9098091
2667.59	147.9098919
2667.79	147.9099747
2667.99	147.9100576
2668.19	147.9101404
2668.39	147.9102232
2668.59	147.9103061
2668.79	147.9103889
2668.99	147.9104717
2669.19	147.9105546
2669.39	147.9106374
2669.59	147.9107203
2669.79	147.9108031
2669.99	147.9108859
2670.19	147.9109688
2670.39	147.9110516
2670.59	147.9111345
2670.79	147.9112173
2670.99	147.9113001
2671.19	147.911383
2671.39	147.9114658
2671.59	147.9115486
2671.79	147.9116315
2671.99	147.9117143
2672.19	147.9117972
2672.39	147.91188
2672.59	147.9119628
2672.79	147.9120457
2672.99	147.9121285
2673.19	147.9122114
2673.39	147.9122942
2673.59	147.912377
2673.79	147.9124599
2673.99	147.9125427
2674.19	147.9126256
2674.39	147.9127084
2674.59	147.9127913
2674.79	147.9128741
2674.99	147.9129569
2675.19	147.9130398
2675.39	147.9131226
2675.59	147.9132055
2675.79	147.9132883
2675.99	147.9133712
2676.19	147.913454
2676.39	147.9135368
2676.59	147.9136197
2676.79	147.9137025
2676.99	147.9137854
2677.19	147.9138682
2677.39	147.9139511
2677.59	147.9140339
2677.79	147.9141167
2677.99	147.9141996
2678.19	147.9142824
2678.39	147.9143653
2678.59	147.9144481
2678.79	147.914531
2678.99	147.9146138
2679.19	147.9146967
2679.39	147.9147795
2679.59	147.9148624
2679.79	147.9149452
2679.99	147.915028
2680.19	147.9151109
2680.39	147.9151937
