Profundidade [m]	Fração de Areia [%]
2424.99	95.47104987314113
2425.19	95.44349009198875
2425.39	95.16993887903746
2425.59	95.32193516298487
2425.79	95.69990687737904
2425.99	95.73083048685044
2426.19	95.47895902424541
2426.39	95.15332147823814
2426.59	94.85689239340333
2426.79	94.7002255457691
2426.99	94.97482543963847
2427.19	95.60360395485584
2427.39	96.07248552349657
2427.59	95.92976924467777
2427.79	95.52497241114176
2427.99	95.0190127640415
2428.19	94.79568541301573
2428.39	95.21177727806574
2428.59	95.35792997092739
2428.79	95.3360532205128
2428.99	95.42686313931837
2429.19	95.24184334293044
2429.39	94.67073670239341
2429.59	94.57999261663629
2429.79	95.27407775643115
2429.99	95.55995636691563
2430.19	95.29921192697573
2430.39	95.29049281725256
2430.59	95.20228727483078
2430.79	95.1709890225805
2430.99	94.9622890748101
2431.19	94.3020694914714
2431.39	93.85034596835395
2431.59	94.03951050292332
2431.79	94.76410984625966
2431.99	95.21992036699116
2432.19	95.01435257414494
2432.39	94.94302625832891
2432.59	94.98959074000018
2432.79	94.7726258045424
2432.99	94.6604965092304
2433.19	94.52049091139556
2433.39	94.1213597839287
2433.59	94.35482749046973
2433.79	94.77525539724911
2433.99	94.46615466710651
2434.19	93.83949047955798
2434.39	93.67750247166174
2434.59	93.95376462566563
2434.79	94.42539680670178
2434.99	94.43471916678058
2435.19	94.15202878944542
2435.39	94.42237927405294
2435.59	95.03037188044377
2435.79	95.20137525511002
2435.99	94.83446303256487
2436.19	94.73429183673608
2436.39	95.0770382729316
2436.59	95.59402221604763
2436.79	95.8836629844584
2436.99	95.9167269705385
2437.19	95.72481678609304
2437.39	95.43373299600768
2437.59	95.18739862049101
2437.79	95.11904013584423
2437.99	95.3900377820148
2438.19	95.47159432064971
2438.39	95.30122470069993
2438.59	95.51014457730324
2438.79	95.66445649825934
2438.99	95.71206379888238
2439.19	95.46760140743534
2439.39	95.39014699284134
2439.59	95.71792431237539
2439.79	95.9470007391322
2439.99	96.12451015039692
2440.19	96.32216568625718
2440.39	96.71517999698223
2440.59	96.82647149855335
2440.79	96.55557128554459
2440.99	96.38411392724409
2441.19	96.25876242765185
2441.39	96.08340403717864
2441.59	95.87579475421832
2441.79	95.369389210649
2441.99	95.10716871302365
2442.19	95.18780449573546
2442.39	95.23650602615466
2442.59	95.34658995261495
2442.79	95.28848259341471
2442.99	95.32428675443207
2443.19	95.8152035403947
2443.39	96.25960337462487
2443.59	96.30869005208562
2443.79	96.14977428073891
2443.99	96.32009280432887
2444.19	96.53416229942343
2444.39	96.26237323731098
2444.59	95.99902180793403
2444.79	96.10613361282412
2444.99	96.40580532311716
2445.19	96.39251691008322
2445.39	95.95548881914306
2445.59	95.61689686108518
2445.79	96.23068146241509
2445.99	96.59326433287512
2446.19	96.02085174889496
2446.39	95.7464926469359
2446.59	95.8199867406681
2446.79	95.95473722526214
2446.99	96.38456046631478
2447.19	96.54865796615364
2447.39	96.23808689447429
2447.59	96.17775814549448
2447.79	96.09198688166491
2447.99	95.67358806173677
2448.19	95.48589700333409
2448.39	95.61140257458955
2448.59	95.49450095924475
2448.79	95.40103863934155
2448.99	95.55268731846257
2449.19	95.50957640798991
2449.39	95.29923421486464
2449.59	95.40618709384904
2449.79	95.61978449193326
2449.99	95.40504204813901
2450.19	95.20046187209614
2450.39	95.61270754532923
2450.59	95.8132688868323
2450.79	95.57445289686999
2450.99	95.56394702155956
2451.19	95.38553645930654
2451.39	95.12123623107921
2451.59	95.22080049657269
2451.79	95.7066547652754
2451.99	95.92521314872626
2452.19	95.43433205005387
2452.39	94.93968980387255
2452.59	94.88050101959882
2452.79	95.20205680173473
2452.99	95.37236623595012
2453.19	95.53976407655718
2453.39	95.76745303687466
2453.59	95.8098503647638
2453.79	95.44781878221137
2453.99	95.44139365795606
2454.19	95.96891908890089
2454.39	95.92815746965775
2454.59	95.09227103927422
2454.79	94.64267811101327
2454.99	94.82637653670812
2455.19	94.99844659977688
2455.39	94.76303479358188
2455.59	94.80390258744085
2455.79	95.3865107808971
2455.99	95.26805719293448
2456.19	94.86439570231481
2456.39	95.12569736230672
2456.59	95.56109678002436
2456.79	95.86196761860079
2456.99	96.00352506656061
2457.19	95.75518336062116
2457.39	95.45695403967714
2457.59	95.3745582754108
2457.79	95.08481841306435
2457.99	94.71419386458247
2458.19	94.63941013110792
2458.39	94.65948925829777
2458.59	94.7047326670286
2458.79	94.59923218334373
2458.99	94.41340849502556
2459.19	94.67563226322173
2459.39	94.93202473782469
2459.59	94.99500915577497
2459.79	94.81632142662349
2459.99	94.35362113771238
2460.19	93.99995471390193
2460.39	93.6092022932357
2460.59	93.22263540194199
2460.79	93.31181597823267
2460.99	93.63309156764824
2461.19	93.825118239284
2461.39	93.9399293453203
2461.59	94.01301507998284
2461.79	94.27132377312101
2461.99	94.79423422485814
2462.19	95.14352641703171
2462.39	95.05945922823139
2462.59	95.13933194718246
2462.79	95.3639321989845
2462.99	95.24876346465838
2463.19	95.19246600135743
2463.39	95.25594043762368
2463.59	94.9169549536141
2463.79	94.51701026675345
2463.99	94.40631057709115
2464.19	94.12734355033729
2464.39	93.26195446128321
2464.59	92.16938016618526
