Profundidade [m]	Taxa de sedimentação [cm/ka]
2424.99	
2425.19	7.469478788438994
2425.39	7.469482439777966
2425.59	7.469478826829918
2425.79	7.469475175446252
2425.99	7.469478749977557
2426.19	7.469482516594806
2426.39	7.469478865282167
2426.59	7.469475213881311
2426.79	7.469478711568694
2426.99	7.469482555084819
2427.19	7.469478903744443
2427.39	7.469475137011337
2427.59	7.469486244858006
2427.79	7.469482593520437
2427.99	7.469478942179593
2428.19	7.46948962723938
2428.39	7.469486283267707
2428.59	7.4694826319040395
2428.79	7.469475136955452
2428.99	7.469489588697676
2429.19	7.469486321646926
2429.39	7.469475137044976
2429.59	7.469485898913413
2429.79	7.469489550367208
2429.99	7.469486360210956
2430.19	7.46947513705369
2430.39	7.4694858605065075
2430.59	7.46948951193159
2430.79	7.469475137079196
2430.99	7.469482170728641
2431.19	7.469485822136408
2431.39	7.4694894734105635
2431.59	7.469478480933465
2431.79	7.469482132237372
2431.99	7.469485783647605
2432.19	7.4694754829286785
2432.39	7.469478442542769
2432.59	7.469482093861852
2432.79	7.469485745241071
2432.99	7.469475521366813
2433.19	7.469478404038123
2433.39	7.469482055426702
2433.59	7.469479211225642
2433.79	7.469475559886436
2433.99	7.469478365579014
2434.19	7.469482900955322
2434.39	7.469479249545089
2434.59	7.469475598218395
2434.79	7.46947832708355
2434.99	7.469482939378378
2435.19	7.469479288027129
2435.39	7.469475137096746
2435.59	7.469486629260281
2435.79	7.469482977870298
2435.99	7.46947932649295
2436.19	7.4694751370139105
2436.39	7.469486667695898
2436.59	7.469483016305447
2436.79	7.469475137074048
2436.99	7.469489204364515
2437.19	7.469486706109144
2437.39	7.469483054690242
2437.59	7.469485514596323
2437.79	7.469489165924891
2437.99	7.4694867445149535
2438.19	7.469475137059073
2438.39	7.469485476191746
2438.59	7.469489127575412
2438.79	7.469475137028887
2438.99	7.469481786380653
2439.19	7.469485437719859
2439.39	7.4694890891397945
2439.59	7.4694751370071195
2439.79	7.469481747888745
2439.99	7.4694853992100425
2440.19	7.469475867266401
2440.39	7.469478058085854
2440.59	7.4694817094425
2440.79	7.4694853608174
2440.99	7.469475905717398
2441.19	7.469478019735997
2441.39	7.469481671065609
2441.59	7.469479595604284
2441.79	7.469475944158609
2441.99	7.469477981300847
2442.19	7.469483285351496
2442.39	7.4694796340122895
2442.59	7.4694759825942265
2442.79	7.4694779428623646
2442.99	7.4694833237376095
2443.19	7.46947967241444
2443.39	7.469475137009585
2443.59	7.469487013561002
2443.79	7.469483362232793
2443.99	7.469479710882589
2444.19	7.469475137094172
2444.39	7.469487051996151
2444.59	7.469483400668412
2444.79	7.469475137038715
2444.99	7.469488820090469
2445.19	7.469487090411726
2445.39	7.469483439045953
2445.59	7.469485130165951
2445.79	7.469488781555574
2445.99	7.46948712883606
2446.19	7.469475136988326
2446.39	7.469485091769394
2446.59	7.469488743135167
2446.79	7.469475137083876
2446.99	7.469481402016285
2447.19	7.469485053399951
2447.39	7.469488704707567
2447.59	7.4694751370841095
2447.79	7.469481363594005
2447.99	7.469485014964333
2448.19	7.469476251643552
2448.39	7.469477673742927
2448.59	7.469481325113831
2448.79	7.469484976457124
2448.99	7.469476290145892
2449.19	7.469477635325766
2449.39	7.469481286723705
2449.59	7.469479979898453
2449.79	7.469476328589432
2449.99	7.469477596890148
2450.19	7.469481248273814
2450.39	7.46948001833407
2450.59	7.469476367024582
2450.79	7.469477558496582
2450.99	7.469483708093959
2451.19	7.469480056698936
2451.39	7.469476405288703
2451.59	7.4694873978834275
2451.79	7.469483746510652
2451.99	7.469480095228198
2452.19	7.469475137009082
2452.39	7.469487436408255
2452.59	7.46948378502459
2452.79	7.469475137069368
2452.99	7.4694884356615185
2453.19	7.469487474857913
2453.39	7.469483823460207
2453.59	7.469475137069134
2453.79	7.469488397307098
2453.99	7.46948751320145
2454.19	7.4694751370206856
2454.39	7.469484707409756
2454.59	7.469488358852709
2454.79	7.469487551653099
2454.99	7.469481017713458
2455.19	7.469484669016863
2455.39	7.469488320427438
2455.59	7.469475137023973
2455.79	7.469480979224489
2455.99	7.4694846305817135
2456.19	7.46947663607063
2456.39	7.46947728945249
2456.59	7.469480940746643
2456.79	7.469484592077769
2456.99	7.469476674339986
2457.19	7.469477250941835
2457.39	7.4694809022886535
2457.59	7.469480364242104
2457.79	7.4694767128595
2457.99	7.469477212597851
2458.19	7.469480863937058
2458.39	7.469480402715286
2458.59	7.469476751306583
2458.79	7.469477174098352
2458.99	7.469484092509532
2459.19	7.469480441150436
2459.39	7.46947678981123
2459.59	7.469487782249456
2459.79	7.469484130904041
2459.99	7.469480479522612
2460.19	7.469475137077187
2460.39	7.469487820699148
2460.59	7.469484169359942
2460.79	7.4694751370433945
2460.99	7.4694880513781134
2461.19	7.469487859200051
2461.39	7.469484207795092
2461.59	7.469475137043628
2461.79	7.46948801287487
2461.99	7.469487897621966
2462.19	7.469475137004061
2462.39	7.469484323056375
2462.59	7.4694879743463165
2462.79	7.469487935978162
2462.99	7.469475136999769
2463.19	7.469484284647604
2463.39	7.469487935991148
2463.59	7.469475137021632
2463.79	7.469480594891008
2463.99	7.469484246251977
2464.19	7.469487897647108
2464.39	7.469476905049028
2464.59	7.469480556455859
2464.79	7.469484207795065
2464.99	7.4694770588572785
2465.19	7.469476866600825
2465.39	7.469480518014317
2465.59	7.469480748569979
2465.79	7.469477097278166
2465.99	7.469476828177792
2466.19	7.469480479561458
2466.39	7.469480787046427
2466.59	7.469477135727578
2466.79	7.469476789811203
2466.99	7.46948447684114
2467.19	7.469480825482044
2467.39	7.469477174098379
2467.59	7.469476751364308
2467.79	7.469484515237978
2467.99	7.469480863872205
2468.19	7.469475136931824
2468.39	7.469488205025528
2468.59	7.46948455366843
2468.79	7.469480902330286
2468.99	7.469487666943142
2469.19	7.469488243485796
2469.39	7.469484592172564
2469.59	7.469475137064454
2469.79	7.469487628586317
2469.99	7.469488281920945
2470.19	7.469475137068432
2470.39	7.469483938749017
2470.59	7.4694875901507
2470.79	7.4694883203454685
2470.99	7.469475137004563
2471.19	7.469483900250106
2471.39	7.469487551624753
2471.59	7.46947513709113
2471.79	7.469480210512133
2471.99	7.469483861878717
2472.19	7.469487513217923
2472.39	7.469476520765155
2472.59	7.469480172076515
2472.79	7.46948382346018
2472.99	7.469477443147704
2473.19	7.469476482320217
2473.39	7.469480133632856
2473.59	7.469481132920212
2473.79	7.469477481493833
2473.99	7.469476443724575
2474.19	7.469480095163589
2474.39	7.469481171374377
2474.59	7.4694775200762455
2474.79	7.469476405385996
2474.99	7.469484861221888
2475.19	7.469481209838222
2475.39	7.469477558514226
2475.59	7.469476366950379
2475.79	7.469484899687224
2475.99	7.469481248273841
2476.19	7.469475137084812
2476.39	7.46948858946812
2476.59	7.469484938027702
2476.79	7.469481286647655
2476.99	7.469487282577386
2477.19	7.4694886279124075
2477.39	7.469484976498088
2477.59	7.746515270340964
2477.79	7.949258277886268
2477.99	7.949258277969208
2478.19	7.949258277882341
2478.39	7.949258277875908
2478.59	7.949261194423089
2478.79	7.949258277873809
2478.99	7.949258277873268
2479.19	7.949267767775346
2479.39	7.949258277886132
2479.59	7.949258277888909
2479.79	7.949258277916592
2479.99	7.949258277876044
2480.19	7.949258277869612
2480.39	7.9492582777765355
2480.59	7.949258277834808
2480.79	7.9492582778111505
2480.99	7.949258277847508
2481.19	7.949258277784205
2481.39	7.949258277837952
2481.59	7.949258277879498
2481.79	7.9492613686868445
2481.99	7.949258277858964
2482.19	7.949258277799695
2482.39	7.949267593567322
2482.59	7.94925827778799
2482.79	7.949258277866497
2482.99	7.949258277836821
2483.19	7.949258277890568
2483.39	7.949258277885794
2483.59	7.949258277973168
2483.79	7.949258277919421
2483.99	7.949258277876383
2484.19	7.949258277811927
2484.39	7.949258277781942
2484.59	7.9492582778727945
2484.79	7.949258277889436
2484.99	7.949271598603175
2485.19	7.949258277889382
2485.39	7.949258277920553
2485.59	7.9492582778668055
2485.79	7.949258277870086
2485.99	7.94925827778081
2486.19	7.9492582778345575
2486.39	7.949258277879091
2486.59	7.949258277942052
2486.79	7.9492582779754315
2486.99	7.949258277883086
2487.19	7.949258277867937
2487.39	7.94925827781419
2487.59	7.949258277860707
2487.79	7.949258277797952
2487.99	7.94925827786494
2488.19	7.949271424323449
2488.39	7.949258277976563
2488.59	7.949258277922816
2488.79	7.949258277876789
2488.99	7.949258277815321
2489.19	7.94925827786494
2489.39	7.949258277837547
2489.59	7.949258277821111
2489.79	7.949258277790232
2489.99	7.949258277777981
2490.19	7.94925827787232
2490.39	7.949258277885476
2490.59	7.949258277939223
2490.79	7.949274297507155
2490.99	7.949258277924513
2491.19	7.949258277870766
2491.39	7.949258277844271
