Profundidade [m]	Taxa de sedimentação [cm/ka]
1542.0	
1542.2	5.62962896243515
1542.4	5.62962896243515
1542.6	5.6296289623992894
1542.8	5.6296289623992894
1543.0	5.629632131674373
1543.2	5.62962896243515
1543.4	5.62962896243515
1543.6	5.629628962422349
1543.8	5.6296289623992894
1544.0	5.6296289623992894
1544.2	5.62962896241209
1544.4	5.629632131687172
1544.6	5.629628962422349
1544.8	5.629628962422349
1545.0	5.6296289623992894
1545.2	5.62962896241209
1545.4	5.629632131687172
1545.6	5.6296289623992894
1545.8	5.629632131697432
1546.0	5.629628962422349
1546.2	5.62962896243515
1546.4	5.62962896241209
1546.6	5.6296289623992894
1546.8	5.629632131674373
1547.0	5.629628962422349
1547.2	5.62962896243515
1547.4	5.62962896243515
1547.6	5.6296289623992894
1547.8	5.6296289623992894
1548.0	5.6296289623992894
1548.2	5.629632131687172
1548.4	5.62962896243515
1548.6	5.629628962422349
1548.8	5.6296289623992894
1549.0	5.6296289623992894
1549.2	5.629632131687172
1549.4	5.62962896241209
1549.6	5.629632131697432
1549.8	5.629628962422349
1550.0	5.629628962422349
1550.2	5.62962896241209
1550.4	5.62962896241209
1550.6	5.629632131674373
1550.8	5.629628962422349
1551.0	5.629628962422349
1551.2	5.62962896243515
1551.4	5.62962896241209
1551.6	5.6296289623992894
1551.8	5.6296289623992894
1552.0	5.629632131674373
1552.2	5.62962896243515
1552.4	5.62962896243515
1552.6	5.6296289623992894
1552.8	5.6296289623992894
1553.0	5.629632131674373
1553.2	5.62962896241209
1553.4	5.629632131710232
1553.6	5.629628962422349
1553.8	5.629628962422349
1554.0	5.6296289623992894
1554.2	5.62962896241209
1554.4	5.629632131687172
1554.6	5.629628962422349
1554.8	5.629628962422349
1555.0	5.629628962422349
1555.2	5.62962896241209
1555.4	5.62962896241209
1555.6	5.6296289623992894
1555.8	5.629632131674373
1556.0	5.629628962422349
1556.2	5.62962896243515
1556.4	5.62962896241209
1556.6	5.6296289623992894
1556.8	5.629632131674373
1557.0	5.6296289623992894
1557.2	5.629632131710232
1557.4	5.62962896243515
1557.6	5.629628962422349
1557.8	5.6296289623992894
1558.0	5.6296289623992894
1558.2	5.629632131687172
1558.4	5.62962896243515
1558.6	5.629628962422349
1558.8	5.629628962422349
1559.0	5.6296289623992894
1559.2	5.62962896241209
1559.4	5.62962896241209
1559.6	5.629632131674373
1559.8	5.629628962422349
1560.0	5.629628962422349
1560.2	5.62962896241209
1560.4	5.62962896241209
1560.6	5.629632131674373
1560.8	5.6296289623992894
1561.0	5.629632131697432
1561.2	5.62962896243515
1561.4	5.62962896243515
1561.6	5.6296289623992894
1561.8	5.6296289623992894
1562.0	5.629632131674373
1562.2	5.62962896243515
1562.4	5.62962896243515
1562.6	5.629628962422349
1562.8	5.6296289623992894
1563.0	5.6296289623992894
1563.2	5.62962896241209
1563.4	5.629632131687172
1563.6	5.629628962422349
1563.8	5.629628962422349
1564.0	5.6296289623992894
1564.2	5.62962896241209
1564.4	5.629632131687172
1564.6	5.6296289623992894
1564.8	5.629632131697432
1565.0	5.629628962422349
1565.2	5.62962896243515
1565.4	5.62962896241209
1565.6	5.6296289623992894
1565.8	5.629632131674373
1566.0	5.629628962422349
1566.2	5.62962896243515
1566.4	5.62962896243515
1566.6	5.6296289623992894
1566.8	5.6296289623992894
1567.0	5.6296289623992894
1567.2	5.629632131687172
1567.4	5.62962896243515
1567.6	5.629628962422349
1567.8	5.6296289623992894
1568.0	5.6296289623992894
1568.2	5.629632131687172
1568.4	5.62962896241209
1568.6	5.629632131697432
1568.8	5.629628962422349
1569.0	5.629628962422349
1569.2	5.62962896241209
1569.4	5.62962896241209
1569.6	5.629632131674373
1569.8	5.629628962422349
1570.0	5.629628962422349
1570.2	5.62962896243515
1570.4	5.62962896241209
1570.6	5.6296289623992894
1570.8	5.6296289623992894
1571.0	5.629632131674373
1571.2	5.62962896243515
1571.4	5.62962896243515
1571.6	5.6296289623992894
1571.8	5.6296289623992894
1572.0	5.629632131674373
1572.2	5.62962896241209
1572.4	5.629632131710232
1572.6	5.629628962422349
1572.8	5.629628962422349
1573.0	5.6296289623992894
1573.2	5.62962896241209
1573.4	5.629632131687172
1573.6	5.629628962422349
1573.8	5.629628962422349
1574.0	5.629628962422349
1574.2	5.62962896241209
1574.4	5.62962896241209
1574.6	5.6296289623992894
1574.8	5.629632131674373
1575.0	5.629628962479782
1575.2	6.395064033781539
1575.4	6.395064033781539
1575.6	6.395064033766998
1575.8	6.39505994408383
1576.0	6.39505994408383
1576.2	6.395059944098371
1576.4	6.395059944098371
1576.6	6.39505994408383
1576.8	6.395064033766998
1577.0	6.395064033796754
1577.2	6.395064033781539
1577.4	6.395059944098371
1577.6	6.39505994408383
1577.8	6.39505994408383
1578.0	6.39505994408383
1578.2	6.395059944098371
1578.4	6.395064033811296
1578.6	6.395064033766998
1578.8	6.395064033766998
1579.0	6.39505994408383
1579.2	6.3950599441281275
1579.4	6.395059944098371
1579.6	6.39505994408383
1579.8	6.39505994408383
1580.0	6.395064033766998
1580.2	6.395064033781539
1580.4	6.395064033781539
1580.6	6.395059944113586
1580.8	6.39505994408383
1581.0	6.39505994408383
1581.2	6.395059944098371
1581.4	6.395064033781539
1581.6	6.395064033766998
1581.8	6.395064033766998
1582.0	6.395064033796754
1582.2	6.395059944098371
1582.4	6.395059944098371
1582.6	6.39505994408383
1582.8	6.395059944113586
1583.0	6.395064033766998
1583.2	6.395064033781539
1583.4	6.395064033781539
1583.6	6.395064033766998
1583.8	6.39505994408383
1584.0	6.39505994408383
1584.2	6.3950599441281275
1584.4	6.395059944098371
1584.6	6.395064033766998
1584.8	6.395064033766998
1585.0	6.395064033766998
1585.2	6.395064033781539
1585.4	6.395059944098371
1585.6	6.395059944113586
1585.8	6.39505994408383
1586.0	6.39505994408383
1586.2	6.395064033781539
1586.4	6.395064033781539
1586.6	6.395064033766998
1586.8	6.39505994408383
1587.0	6.39505994408383
1587.2	6.395064033781537
1587.4	6.395088571990394
1587.6	6.395047675065713
1587.8	6.395047675095464
1588.0	6.395088571975853
1588.2	6.395047675080253
1588.4	6.3950476750802485
1588.6	6.395088571975853
1588.8	6.395047675065713
1589.0	6.395047675065708
1589.2	6.395088571960637
1589.4	6.395047675080253
1589.6	6.395047675065713
1589.8	6.395047675065708
1590.0	6.395088571946096
1590.2	6.395047675080253
1590.4	6.3950476750802485
1590.6	6.395088571975853
