Profundidade [m]	Fração de Areia [%]
1542.0	89.24021644539664
1542.2	89.21884289321085
1542.4	89.69761860600327
1542.6	89.87393839889458
1542.8	89.63386496034431
1543.0	89.47526868572619
1543.2	89.05944090010686
1543.4	88.25631603989899
1543.6	88.03137835024002
1543.8	88.36996006426557
1544.0	88.20523510664404
1544.2	88.11663587205861
1544.4	88.78181137535188
1544.6	89.36914485924011
1544.8	88.9822663789462
1545.0	88.6453296400585
1545.2	88.86973221489073
1545.4	88.63800017070147
1545.6	87.66123122859675
1545.8	87.21323181101975
1546.0	87.05549863275377
1546.2	86.41258690508533
1546.4	86.18227586188597
1546.6	87.62651764953816
1546.8	89.23447101838012
1547.0	89.96290393854274
1547.2	89.26216859342684
1547.4	87.9372927124813
1547.6	86.94452652018661
1547.8	87.86146109753109
1548.0	88.66484537527091
1548.2	88.61173688207907
1548.4	88.19952704282535
1548.6	87.84517829243421
1548.8	88.0600275335214
1549.0	87.97198199979712
1549.2	87.27309702986382
1549.4	87.80273779881774
1549.6	87.93464294284428
1549.8	86.90909743733852
1550.0	87.061628654551
1550.2	87.59622005284268
1550.4	87.6210600330545
1550.6	87.35057382928507
1550.8	87.43025814806781
1551.0	87.72795594970269
1551.2	87.39623141885691
1551.4	87.32014755525694
1551.6	87.21895736550468
1551.8	86.95386528008495
1552.0	87.13521549002039
1552.2	87.02900484438518
1552.4	87.08080319903787
1552.6	88.12256554853315
1552.8	89.08288343187887
1553.0	88.96685934960448
1553.2	87.67152167802512
1553.4	85.11085031452775
1553.6	83.27956060728194
1553.8	82.77666272860716
1554.0	82.92314459652988
1554.2	81.85310024654798
1554.4	80.91318588116356
1554.6	81.62661201026697
1554.8	84.18096685529547
1555.0	86.2243149318877
1555.2	86.36092288575468
1555.4	85.38315559658925
1555.6	84.4766354000328
1555.8	83.99787015299763
1556.0	83.86657226932691
1556.2	83.35211733757765
1556.4	83.6505802467423
1556.6	85.73720486448826
1556.8	87.39463982267014
1557.0	87.7634328723834
1557.2	87.88943003836567
1557.4	87.78669081547325
1557.6	87.08590058928398
1557.8	85.6936319645526
1558.0	83.87009796757052
1558.2	82.62348868997366
1558.4	82.40661815724388
1558.6	83.46507677674218
1558.8	84.80648230422236
1559.0	85.17928277457688
1559.2	84.34087370190491
1559.4	84.16841497719267
1559.6	83.82367613189209
1559.8	84.62928233394868
1560.0	84.69198173254205
1560.2	84.95508004141669
1560.4	84.83695161645672
1560.6	83.93623841085025
1560.8	83.78409186546597
1561.0	83.70866939334859
1561.2	83.6616455420543
1561.4	84.89644462506276
1561.6	86.76395172090093
1561.8	87.595298018633
1562.0	86.62305361680023
1562.2	85.51570761615237
1562.4	85.40380748169191
1562.6	85.2612883772806
1562.8	84.5183911811752
1563.0	83.00503793755365
1563.2	83.9546595477606
1563.4	85.49562914413133
1563.6	86.94402231290057
1563.8	86.76790582888785
1564.0	84.82858657998332
1564.2	83.54677925249582
1564.4	83.8741894982994
1564.6	85.57841582896918
1564.8	86.35452139624239
1565.0	85.83281988795802
1565.2	85.41236400053674
1565.4	85.52702101002326
1565.6	84.46495213758405
1565.8	83.59692264888346
1566.0	84.3655484486464
1566.2	85.45062427029039
1566.4	86.19107298934298
1566.6	86.34943360551057
1566.8	85.55358122257718
1567.0	83.94564259062984
1567.2	84.17825737264205
1567.4	84.9395737443677
1567.6	85.78946501664781
1567.8	85.94489020945024
1568.0	85.35930689192007
1568.2	86.59691948945417
1568.4	86.22582865411096
1568.6	84.31330570934303
1568.8	82.26257929258169
1569.0	82.67330810282385
1569.2	84.39283043303976
1569.4	85.95734661380169
1569.6	85.67192823470192
1569.8	85.55214326307097
1570.0	85.2998036062488
1570.2	84.21139916388476
1570.4	84.04265536112206
1570.6	84.7661272698498
1570.8	84.74613815385293
1571.0	85.1493705480678
1571.2	86.03137296502688
1571.4	85.96839962247536
1571.6	84.14222645479751
1571.8	81.28750760170055
1572.0	77.82248408494648
1572.2	75.50386508601528
1572.4	75.1833904270134
1572.6	75.649712934689
1572.8	75.80052030884873
1573.0	75.26193806185755
1573.2	74.77481619330261
1573.4	74.60965432695419
1573.6	75.56091531702586
1573.8	76.37253987556655
1574.0	77.44719934930686
1574.2	78.99618164027736
1574.4	78.84550172066167
1574.6	77.06216234328916
1574.8	77.04476969377725
1575.0	79.4094931717495
1575.2	81.7290170527898
1575.4	82.59131337033155
1575.6	81.99055259851424
1575.8	80.8369249824627
1576.0	79.55665931745209
1576.2	78.31076770339234
1576.4	77.1901428038056
1576.6	76.0270294528021
1576.8	75.95871529848796
1577.0	76.54027523308244
1577.2	78.11320280719018
1577.4	80.16150416719651
1577.6	80.22498514469349
1577.8	79.66930140272537
1578.0	79.294376442661
1578.2	78.62141419886918
1578.4	78.377377035522
1578.6	79.16139276225604
1578.8	80.5172029277504
1579.0	82.06711415140373
1579.2	83.64018473481583
1579.4	84.26107959183634
1579.6	83.91210250045161
1579.8	82.35609317641128
1580.0	80.44240189950116
1580.2	80.43120520481203
1580.4	80.98582932262205
1580.6	80.9195652881773
1580.8	82.25482925322653
1581.0	84.35225783093261
1581.2	84.82868737285007
1581.4	85.38171209359184
1581.6	86.38418420058731
1581.8	87.13457012736886
1582.0	86.9563856738894
1582.2	86.55897253388466
1582.4	86.22048156044835
1582.6	86.47817242669724
1582.8	86.55034685958866
1583.0	86.45301880231256
1583.2	86.27616645865459
1583.4	86.20702545752991
1583.6	86.10079349103792
1583.8	86.01555227577121
