Profundidade [m]	Paleobatimetria [m]
1630	792.8097102
1630.2	792.8501885
1630.4	792.8906667
1630.6	792.9311449
1630.8	792.9716231
1631	793.0121014
1631.2	793.0525795
1631.4	793.0930578
1631.6	793.133536
1631.8	793.1740142
1632	793.2144925
1632.2	793.2549706
1632.4	793.2954489
1632.6	793.3359271
1632.8	793.3764053
1633	793.4168835
1633.2	793.4573618
1633.4	793.49784
1633.6	793.5383182
1633.8	793.5787964
1634	793.6192746
1634.2	793.6597529
1634.4	793.700231
1634.6	793.7407093
1634.8	793.7811875
1635	793.8216657
1635.2	793.862144
1635.4	793.9026222
1635.6	793.9431004
1635.8	793.9835786
1636	794.0240568
1636.2	794.0645351
1636.4	794.1050133
1636.6	794.1454915
1636.8	794.1859697
1637	794.2264479
1637.2	794.2669261
1637.4	794.3074044
1637.6	794.3478825
1637.8	794.3883608
1638	794.428839
1638.2	794.4693172
1638.4	794.5097955
1638.6	794.5502737
1638.8	794.5907519
1639	794.6312301
1639.2	794.6717083
1639.4	794.6953344
1639.6	794.7189604
1639.8	794.7425865
1640	794.7662126
1640.2	794.7898386
1640.4	794.8134647
1640.6	794.8370908
1640.8	794.8607168
1641	794.8843429
1641.2	794.9079689
1641.4	794.931595
1641.6	794.9552211
1641.8	794.9788471
1642	795.0024732
1642.2	795.0260993
1642.4	795.0497253
1642.6	795.0733514
1642.8	795.0969774
1643	795.1206036
1643.2	795.1442296
1643.4	795.1678556
1643.6	795.1914817
1643.8	795.2151078
1644	795.2387339
1644.2	795.2623599
1644.4	795.2859859
1644.6	795.3096121
1644.8	795.3332381
1645	795.3568641
1645.2	795.3804902
1645.4	795.4041163
1645.6	795.4277424
1645.8	795.4513684
1646	795.4749944
1646.2	795.4986206
1646.4	795.5222466
1646.6	795.5458727
1646.8	795.5694987
1647	795.5931248
1647.2	795.6167509
1647.4	795.6403769
1647.6	795.664003
1647.8	795.6876291
1648	795.7112551
1648.2	795.7348812
1648.4	795.7585072
1648.6	795.7821333
1648.8	795.8057594
1649	795.8293854
1649.2	795.8530115
1649.4	795.8766375
1649.6	795.9002636
1649.8	795.9238897
1650	795.9475157
1650.2	795.9711418
1650.4	795.9947679
1650.6	796.0183939
1650.8	796.04202
1651	796.065646
1651.2	796.0892721
1651.4	796.1128982
1651.6	796.1365242
1651.8	796.1601503
1652	796.1837764
1652.2	796.2074024
1652.4	796.2310285
1652.6	796.2546545
1652.8	796.2782806
1653	796.3019067
1653.2	796.3255327
1653.4	796.3491588
1653.6	796.3727849
1653.8	796.3964109
1654	796.420037
1654.2	796.443663
1654.4	796.4672891
1654.6	796.4909152
1654.8	796.5145412
1655	796.5381673
1655.2	796.5617934
1655.4	796.5854194
1655.6	796.6090455
1655.8	796.6326715
1656	796.6562976
1656.2	796.6799237
1656.4	796.7035497
1656.6	796.7271758
1656.8	796.7508019
1657	796.7744279
1657.2	796.798054
1657.4	796.82168
1657.6	796.8453061
1657.8	796.8689322
1658	796.8925582
1658.2	796.9161843
1658.4	796.9398104
1658.6	796.9634364
1658.8	796.9870625
1659	797.0106885
1659.2	797.0343146
1659.4	797.0579407
1659.6	797.0815667
1659.8	797.1051928
1660	797.1288188
1660.2	797.1524449
1660.4	797.176071
1660.6	797.199697
1660.8	797.2233231
1661	797.2469492
1661.2	797.2705752
1661.4	797.2942013
1661.6	797.3178273
1661.8	797.3414535
1662	797.3650795
1662.2	797.3887055
1662.4	797.4123316
1662.6	797.4359577
1662.8	797.4595837
1663	797.4832098
1663.2	797.5068358
1663.4	797.530462
1663.6	797.554088
1663.8	797.5742176
1664	797.590851
1664.2	797.6074843
1664.4	797.6241175
1664.6	797.6407508
1664.8	797.6573841
1665	797.6740174
1665.2	797.6906507
1665.4	797.707284
1665.6	797.7239173
1665.8	797.7405506
1666	797.7571839
1666.2	797.7738172
1666.4	797.7904504
1666.6	797.8070837
1666.8	797.8237171
1667	797.8403503
1667.2	797.8569836
1667.4	797.8736169
1667.6	797.8902502
1667.8	797.9068835
1668	797.9235168
1668.2	797.9401501
1668.4	797.9567834
1668.6	797.9734166
1668.8	797.99005
1669	798.0066832
1669.2	798.0233165
1669.4	798.0399498
1669.6	798.0565831
1669.8	798.0732164
1670	798.0898497
1670.2	798.106483
1670.4	798.1231163
1670.6	798.1397495
1670.8	798.1563829
1671	798.1730162
1671.2	798.1896494
1671.4	798.2062827
1671.6	798.2229161
1671.8	798.2395493
1672	798.2561826
1672.2	798.2728159
1672.4	798.2894492
1672.6	798.3060825
1672.8	798.3227158
1673	798.3393491
1673.2	798.3559823
1673.4	798.3726156
1673.6	798.389249
1673.8	798.4058822
1674	798.4225155
1674.2	798.4391488
1674.4	798.4557821
1674.6	798.4724154
1674.8	798.4890487
1675	798.505682
1675.2	798.5223153
1675.4	798.5389485
1675.6	798.5555819
1675.8	798.5722152
1676	798.5888484
1676.2	798.6054817
1676.4	798.622115
1676.6	798.6387483
1676.8	798.6553816
1677	798.6720149
1677.2	798.6886482
1677.4	798.7052815
1677.6	798.7219148
1677.8	798.7385481
1678	798.7551813
1678.2	798.7718146
1678.4	798.788448
1678.6	798.8050812
1678.8	798.8217145
1679	798.8383478
1679.2	798.8549811
1679.4	798.8716144
1679.6	798.8882477
1679.8	798.904881
1680	798.9215143
1680.2	798.9381475
1680.4	798.9547809
1680.6	798.9714141
1680.8	798.9880474
1681	799.0046807
1681.2	799.021314
1681.4	799.0379473
1681.6	799.0545806
1681.8	799.0712139
1682	799.0878472
1682.2	799.1044804
1682.4	799.1211138
1682.6	799.1377471
1682.8	799.1543803
1683	799.1710136
1683.2	799.187647
1683.4	799.2042802
1683.6	799.2209135
1683.8	799.2375468
1684	799.2541801
1684.2	799.2708134
1684.4	799.2874467
1684.6	799.30408
1684.8	799.3207132
1685	799.3373465
1685.2	799.3539799
1685.4	799.3706131
1685.6	799.3872464
1685.8	799.4038797
1686	799.420513
1686.2	799.4371463
1686.4	799.4537796
1686.6	799.4704129
1686.8	799.4870462
1687	799.5036794
1687.2	799.5203128
1687.4	799.5369461
1687.6	799.5535793
1687.8	799.5702126
1688	799.5868459
1688.2	799.6034792
1688.4	799.6201125
1688.6	799.6367458
1688.8	799.6533791
1689	799.6700124
1689.2	799.6866457
1689.4	799.703279
1689.6	799.7199122
1689.8	799.7365455
1690	799.7531789
1690.2	799.7698121
1690.4	799.7864454
1690.6	799.8030787
1690.8	799.819712
1691	799.8363453
1691.2	799.8529786
1691.4	799.8696119
1691.6	799.8862452
1691.8	799.9028784
1692	799.9195118
1692.2	799.936145
1692.4	799.9527783
1692.6	799.9694116
1692.8	799.9860449
1693	800.0026782
1693.2	800.0193115
1693.4	800.0359448
1693.6	800.0525781
1693.8	800.0692113
1694	800.0858447
1694.2	800.102478
1694.4	800.1191112
1694.6	800.1357445
1694.8	800.1523779
1695	800.1690111
1695.2	800.1856444
1695.4	800.2022777
1695.6	800.218911
1695.8	800.2355443
1696	800.2521776
1696.2	800.2688109
1696.4	800.2854441
1696.6	800.3020774
1696.8	800.3187108
1697	800.335344
1697.2	800.3519773
1697.4	800.3686106
1697.6	800.3852439
1697.8	800.4018772
1698	800.4185105
1698.2	800.4351438
1698.4	800.4517771
1698.6	800.4706181
1698.8	800.4916667
1699	800.5127154
1699.2	800.5337641
1699.4	800.5548128
1699.6	800.5758614
1699.8	800.5969101
1700	800.6179588
1700.2	800.6390074
1700.4	800.6600561
1700.6	800.6811048
1700.8	800.7021535
1701	800.7232021
1701.2	800.7442508
1701.4	800.7652995
1701.6	800.7863482
1701.8	800.8073968
1702	800.8284455
1702.2	800.8494942
1702.4	800.8705428
1702.6	800.8915915
1702.8	800.9126402
1703	800.9336889
1703.2	800.9547375
1703.4	800.9757863
1703.6	800.9968349
1703.8	801.0178836
1704	801.0389322
1704.2	801.0599809
1704.4	801.0810296
1704.6	801.1020782
1704.8	801.123127
1705	801.1441756
1705.2	801.1652243
1705.4	801.186273
1705.6	801.2073217
1705.8	801.2283703
1706	801.249419
1706.2	801.2704677
1706.4	801.2915163
1706.6	801.312565
1706.8	801.3336137
1707	801.3546624
1707.2	801.375711
1707.4	801.3967597
1707.6	801.4178084
1707.8	801.4388571
1708	801.4599057
1708.2	801.4809544
1708.4	801.5020031
1708.6	801.5230517
1708.8	801.5441004
1709	801.5651491
1709.2	801.5861978
1709.4	801.6072464
1709.6	801.6282951
1709.8	801.6493438
1710	801.6703925
1710.2	801.6914411
1710.4	801.7124899
1710.6	801.7335385
1710.8	801.7545871
1711	801.7756358
1711.2	801.7966845
1711.4	801.8177332
1711.6	801.8387818
1711.8	801.8598306
1712	801.8808792
1712.2	801.9019279
1712.4	801.9229766
1712.6	801.9440253
1712.8	801.9650739
1713	801.9861226
1713.2	802.0071713
1713.4	802.0282199
1713.6	802.0492686
1713.8	802.0703173
1714	802.091366
1714.2	802.1124146
1714.4	802.1334633
1714.6	802.154512
1714.8	802.1755607
1715	802.1966093
1715.2	802.217658
1715.4	802.2387067
1715.6	802.2597553
1715.8	802.280804
1716	802.3018527
1716.2	802.3229014
1716.4	802.34395
1716.6	802.3649987
1716.8	802.3860474
1717	802.4070961
1717.2	802.4281447
1717.4	802.4491934
1717.6	802.4702421
1717.8	802.4912907
1718	802.5123394
1718.2	802.5333881
1718.4	802.5544368
1718.6	802.5754854
1718.8	802.5965342
1719	802.6175828
1719.2	802.6386315
1719.4	802.6596802
1719.6	802.6807288
1719.8	802.7017775
1720	802.7228262
1720.2	802.7438749
1720.4	802.7649235
1720.6	802.7859722
1720.8	802.8070209
1721	802.8280696
1721.2	802.8491182
1721.4	802.8701669
1721.6	802.8912156
1721.8	802.9122642
1722	802.9333129
1722.2	802.9543616
1722.4	802.9754103
1722.6	802.9964589
1722.8	803.0175076
1723	803.0385563
1723.2	803.059605
1723.4	803.0806536
1723.6	803.1017023
1723.8	803.122751
1724	803.1437996
1724.2	803.1648483
1724.4	803.185897
1724.6	803.2069457
1724.8	803.2279943
1725	803.249043
1725.2	803.2700917
1725.4	803.2911404
1725.6	803.312189
1725.8	803.3332378
1726	803.3542864
1726.2	803.3751831
1726.4	803.3960798
1726.6	803.4169765
1726.8	803.4378732
1727	803.4587699
1727.2	803.4796666
1727.4	803.5005633
1727.6	803.52146
1727.8	803.5423567
1728	803.5632534
1728.2	803.58415
1728.4	803.6050468
1728.6	803.6259435
1728.8	803.6468402
1729	803.6677369
1729.2	803.6886335
1729.4	803.7095303
1729.6	803.730427
1729.8	803.7513237
1730	803.7722203
1730.2	803.793117
1730.4	803.8140138
1730.6	803.8349105
1730.8	803.8558072
1731	803.8767038
1731.2	803.8976005
1731.4	803.9184973
1731.6	803.939394
1731.8	803.9602906
1732	803.9811873
1732.2	804.002084
1732.4	804.0229808
1732.6	804.0438774
1732.8	804.0647741
1733	804.0856708
1733.2	804.1065675
1733.4	804.1274643
1733.6	804.1483609
1733.8	804.1692576
1734	804.1901543
1734.2	804.211051
1734.4	804.2319477
1734.6	804.2528444
1734.8	804.2737411
1735	804.2946378
1735.2	804.3155345
1735.4	804.3364312
1735.6	804.3573279
1735.8	804.3782246
1736	804.3991213
1736.2	804.420018
1736.4	804.4409147
1736.6	804.4618114
1736.8	804.4827081
1737	804.5036048
1737.2	804.5245015
1737.4	804.5453982
1737.6	804.5662949
1737.8	804.5871916
1738	804.6080883
1738.2	804.628985
1738.4	804.6498817
1738.6	804.6707784
1738.8	804.691675
1739	804.7125718
1739.2	804.7334685
1739.4	804.7543652
1739.6	804.7752619
1739.8	804.7961585
1740	804.8170553
1740.2	804.837952
1740.4	804.8588487
1740.6	804.8797453
1740.8	804.900642
1741	804.9215388
1741.2	804.9424355
1741.4	804.9633321
1741.6	804.9842288
1741.8	805.0051255
1742	805.0260223
1742.2	805.046919
1742.4	805.0678156
1742.6	805.0887123
1742.8	805.109609
1743	805.1305058
1743.2	805.1514024
1743.4	805.1722991
1743.6	805.1931958
1743.8	805.2140925
1744	805.2349893
1744.2	805.2558859
1744.4	805.2767826
1744.6	805.2976793
1744.8	805.318576
1745	805.3394727
1745.2	805.3603694
1745.4	805.3812661
1745.6	805.4021628
1745.8	805.4230595
1746	805.4439562
1746.2	805.4648529
1746.4	805.4857496
1746.6	805.5066463
1746.8	805.527543
1747	805.5484397
1747.2	805.5693364
1747.4	805.5902331
1747.6	805.6111298
1747.8	805.6320265
1748	805.6529232
1748.2	805.6738199
1748.4	805.6947166
1748.6	805.7156133
1748.8	805.73651
1749	805.7574067
1749.2	805.7783034
1749.4	805.7992001
1749.6	805.8200968
1749.8	805.8409935
1750	805.8618902
1750.2	805.8827868
1750.4	805.9036836
1750.6	805.9245803
1750.8	805.945477
1751	805.9663737
1751.2	805.9872703
1751.4	806.0081671
1751.6	806.0290638
1751.8	806.0499605
1752	806.0708571
1752.2	806.0917538
1752.4	806.1126506
1752.6	806.1335473
1752.8	806.154444
1753	806.1753406
1753.2	806.1962373
1753.4	806.2171341
1753.6	806.2380308
1753.8	806.2595256
1754	806.2816187
1754.2	806.3037118
1754.4	806.3258048
1754.6	806.3478979
1754.8	806.369991
1755	806.3920841
1755.2	806.4141771
1755.4	806.4362702
1755.6	806.4583633
1755.8	806.4804563
1756	806.5025495
1756.2	806.5246425
1756.4	806.5467356
1756.6	806.5688286
1756.8	806.5909218
1757	806.6130148
1757.2	806.6351079
1757.4	806.657201
1757.6	806.679294
1757.8	806.7013871
1758	806.7234802
1758.2	806.7455733
1758.4	806.7676663
1758.6	806.7897594
1758.8	806.8118525
1759	806.8339455
1759.2	806.8560386
1759.4	806.8781317
1759.6	806.9002248
1759.8	806.9223178
1760	806.9444109
1760.2	806.966504
1760.4	806.988597
1760.6	807.0106902
1760.8	807.0327832
1761	807.0548763
1761.2	807.0769693
1761.4	807.0990625
1761.6	807.1211555
1761.8	807.1432486
1762	807.1653417
1762.2	807.1874347
1762.4	807.2095278
1762.6	807.2316209
1762.8	807.253714
1763	807.275807
1763.2	807.2979001
1763.4	807.3199932
1763.6	807.3420862
1763.8	807.3641793
1764	807.3862724
1764.2	807.4083655
1764.4	807.4304585
1764.6	807.4525516
1764.8	807.4746447
1765	807.4967377
1765.2	807.5188309
1765.4	807.5409239
1765.6	807.563017
1765.8	807.58511
1766	807.6072032
1766.2	807.6292962
1766.4	807.6513893
1766.6	807.6734824
1766.8	807.6955754
1767	807.7176685
1767.2	807.7397616
1767.4	807.7618547
1767.6	807.7839477
1767.8	807.8060408
1768	807.8281339
1768.2	807.8502269
1768.4	807.87232
1768.6	807.8944131
1768.8	807.9165062
1769	807.9385992
1769.2	807.9606923
1769.4	807.9827854
1769.6	808.0048784
1769.8	808.0269716
1770	808.0490646
1770.2	808.0711577
1770.4	808.0932507
1770.6	808.1153439
1770.8	808.1374369
1771	808.15953
1771.2	808.1816231
1771.4	808.2037161
1771.6	808.2258092
1771.8	808.2479023
1772	808.2699954
1772.2	808.2920884
1772.4	808.3141815
1772.6	808.3362746
1772.8	808.3583676
1773	808.3804607
1773.2	808.4025538
1773.4	808.4246469
1773.6	808.4467399
1773.8	808.468833
1774	808.4909261
1774.2	808.5130191
1774.4	808.5351123
1774.6	808.5572053
1774.8	808.5792984
1775	808.6013915
1775.2	808.6234846
1775.4	808.6455776
1775.6	808.6676707
1775.8	808.6897638
1776	808.7118568
1776.2	808.7339499
1776.4	808.756043
1776.6	808.7781361
1776.8	808.8002291
1777	808.8223222
1777.2	808.8444153
1777.4	808.8665083
1777.6	808.8886014
1777.8	808.9106945
1778	808.9327876
1778.2	808.9548806
1778.4	808.9769737
1778.6	808.9990668
1778.8	809.0211598
1779	809.043253
1779.2	809.065346
1779.4	809.0874391
1779.6	809.1095322
1779.8	809.1316252
1780	809.1530082
1780.2	809.173681
1780.4	809.1943538
1780.6	809.2150266
1780.8	809.2356994
1781	809.2563722
1781.2	809.277045
1781.4	809.2977178
1781.6	809.3183906
1781.8	809.3390634
1782	809.3597362
1782.2	809.3804091
1782.4	809.4010818
1782.6	809.4217546
1782.8	809.4424275
1783	809.4631003
1783.2	809.483773
1783.4	809.5044459
1783.6	809.5251187
1783.8	809.5457914
1784	809.5664643
1784.2	809.5871371
1784.4	809.6078099
1784.6	809.6284827
1784.8	809.6491555
1785	809.6698283
1785.2	809.6905011
1785.4	809.7111739
1785.6	809.7318467
1785.8	809.7525196
1786	809.7731923
1786.2	809.7938651
1786.4	809.814538
1786.6	809.8352107
1786.8	809.8558835
1787	809.8765564
1787.2	809.8972292
1787.4	809.9179019
1787.6	809.9385748
1787.8	809.9592476
1788	809.9799203
1788.2	810.0005932
1788.4	810.021266
1788.6	810.0419388
1788.8	810.0626116
1789	810.0832844
1789.2	810.1039572
1789.4	810.12463
1789.6	810.1453028
1789.8	810.1659756
1790	810.1866485
1790.2	810.2073212
1790.4	810.227994
1790.6	810.2486669
1790.8	810.2693396
1791	810.2900124
1791.2	810.3106853
1791.4	810.3313581
1791.6	810.3520308
1791.8	810.3727037
1792	810.3933765
1792.2	810.4140492
1792.4	810.4347221
1792.6	810.4553949
1792.8	810.4760677
1793	810.4967405
1793.2	810.5174133
1793.4	810.5380861
1793.6	810.5587589
1793.8	810.5794317
1794	810.6001045
1794.2	810.6207774
1794.4	810.6414501
1794.6	810.6621229
1794.8	810.6827958
1795	810.7034685
1795.2	810.7241413
1795.4	810.7448142
1795.6	810.765487
1795.8	810.7861597
1796	810.8068326
1796.2	810.8275054
1796.4	810.8481782
1796.6	810.868851
1796.8	810.8895238
1797	810.9101966
1797.2	810.9308694
1797.4	810.9515422
1797.6	810.972215
1797.8	810.9928878
1798	811.0135606
1798.2	811.0342334
1798.4	811.0549063
1798.6	811.075579
1798.8	811.0962518
1799	811.1169247
1799.2	811.1375974
1799.4	811.1582702
1799.6	811.1789431
1799.8	811.1996159
1800	811.2202886
1800.2	811.2409615
1800.4	811.2616343
1800.6	811.2823071
1800.8	811.3029799
1801	811.3236527
1801.2	811.3443255
1801.4	811.3649983
1801.6	811.3856711
1801.8	811.4063439
1802	811.4270167
1802.2	811.4476895
1802.4	811.4683623
1802.6	811.4890352
1802.8	811.5097079
1803	811.5303807
1803.2	811.5510536
1803.4	811.5717263
1803.6	811.5923991
1803.8	811.613072
1804	811.6337448
1804.2	811.6544176
1804.4	811.6750904
1804.6	811.6957632
1804.8	811.716436
1805	811.7371088
1805.2	811.7577816
1805.4	811.7784544
1805.6	811.7991272
1805.8	811.8198
1806	811.8404728
1806.2	811.8611456
1806.4	811.8818184
1806.6	811.9024912
1806.8	811.9231641
1807	811.9438368
1807.2	811.9645096
1807.4	811.9851825
1807.6	812.0058552
1807.8	812.0265281
