Profundidade [m]	Produtividade Primária [gC/m²/yr]
1570.6	164.137122
1570.8	164.108766
1571	164.0804281
1571.2	164.0521083
1571.4	164.0238067
1571.6	163.9955231
1571.8	163.9672577
1572	163.9390103
1572.2	163.910781
1572.4	163.8825696
1572.6	163.8543763
1572.8	163.826201
1573	163.7980436
1573.2	163.7699041
1573.4	163.7417826
1573.6	163.713679
1573.8	163.6855933
1574	163.6575254
1574.2	163.6294754
1574.4	163.6014432
1574.6	163.5734288
1574.8	163.5454322
1575	163.5174534
1575.2	163.492838
1575.4	163.4682364
1575.6	163.4436486
1575.8	163.4190744
1576	163.394514
1576.2	163.3699672
1576.4	163.3454341
1576.6	163.3209147
1576.8	163.2964089
1577	163.2719167
1577.2	163.2474382
1577.4	163.2229732
1577.6	163.1985219
1577.8	163.1740842
1578	163.14966
1578.2	163.1252493
1578.4	163.1008522
1578.6	163.0764687
1578.8	163.0520986
1579	163.0277421
1579.2	163.003399
1579.4	162.9790695
1579.6	162.9547534
1579.8	162.9304507
1580	162.9061615
1580.2	162.8818857
1580.4	162.8576233
1580.6	162.8333743
1580.8	162.8091387
1581	162.7849165
1581.2	162.7607077
1581.4	162.7365121
1581.6	162.71233
1581.8	162.6881611
1582	162.6640056
1582.2	162.6398633
1582.4	162.6157344
1582.6	162.5916187
1582.8	162.5675163
1583	162.5434271
1583.2	162.5193512
1583.4	162.4952885
1583.6	162.4712389
1583.8	162.4472026
1584	162.4231795
1584.2	162.3991696
1584.4	162.3751728
1584.6	162.3511891
1584.8	162.3272186
1585	162.3032612
1585.2	162.2793169
1585.4	162.2553858
1585.6	162.2314677
1585.8	162.2075626
1586	162.1836707
1586.2	162.1597918
1586.4	162.1359259
1586.6	162.112073
1586.8	162.0882332
1587	162.0644063
1587.2	162.0405925
1587.4	162.0167916
1587.6	161.9930036
1587.8	161.9692287
1588	161.9454667
1588.2	161.9217175
1588.4	161.8979813
1588.6	161.8742581
1588.8	161.8505476
1589	161.8268501
1589.2	161.8031655
1589.4	161.7794936
1589.6	161.7558347
1589.8	161.7321885
1590	161.7085552
1590.2	161.6849347
1590.4	161.661327
1590.6	161.637732
1590.8	161.6141498
1591	161.5905804
1591.2	161.5670238
1591.4	161.5434798
1591.6	161.5199486
1591.8	161.4964301
1592	161.4729242
1592.2	161.4494311
1592.4	161.4259507
1592.6	161.4024828
1592.8	161.3790277
1593	161.3555852
1593.2	161.3321554
1593.4	161.308738
1593.6	161.2853334
1593.8	161.2773205
1594	161.2756324
1594.2	161.2739443
1594.4	161.2722564
1594.6	161.2705685
1594.8	161.2688806
1595	161.2671929
1595.2	161.2655052
1595.4	161.2638175
1595.6	161.26213
1595.8	161.2604425
1596	161.258755
1596.2	161.2570677
1596.4	161.2553804
1596.6	161.2536931
1596.8	161.2520059
1597	161.2503188
1597.2	161.2486318
1597.4	161.2469448
1597.6	161.2452579
1597.8	161.243571
1598	161.2418843
1598.2	161.2401975
1598.4	161.2385109
1598.6	161.2368243
1598.8	161.2351378
1599	161.2334513
1599.2	161.2317649
1599.4	161.2300786
1599.6	161.2283923
1599.8	161.2267061
1600	161.22502
1600.2	161.223334
1600.4	161.221648
1600.6	161.219962
1600.8	161.2182762
1601	161.2165236
1601.2	161.2147044
1601.4	161.2128853
1601.6	161.2110663
1601.8	161.2092473
1602	161.2074285
1602.2	161.2056097
1602.4	161.2037909
1602.6	161.2019723
1602.8	161.2001537
1603	161.1983352
1603.2	161.1965168
1603.4	161.1946984
1603.6	161.1928802
1603.8	161.191062
1604	161.1892438
1604.2	161.1874258
1604.4	161.1856078
1604.6	161.1837899
1604.8	161.1819721
1605	161.1801544
1605.2	161.1783367
1605.4	161.1765191
1605.6	161.1747016
1605.8	161.1728842
1606	161.1710668
1606.2	161.1692495
1606.4	161.1674323
1606.6	161.1656152
1606.8	161.1637981
1607	161.1619812
1607.2	161.1601643
1607.4	161.1583474
1607.6	161.1565307
1607.8	161.154714
1608	161.1528974
1608.2	161.1510809
1608.4	161.1492644
1608.6	161.1474481
1608.8	161.1456318
1609	161.1438155
1609.2	161.1419994
1609.4	161.1401833
1609.6	161.1383673
1609.8	161.1365514
1610	161.1347356
1610.2	161.1329198
1610.4	161.1311041
1610.6	161.1292885
1610.8	161.127473
1611	161.1256575
1611.2	161.1238421
1611.4	161.1220268
1611.6	161.1202116
1611.8	161.1183964
1612	161.1165814
1612.2	161.1147664
1612.4	161.1129514
1612.6	161.1111366
1612.8	161.1093218
1613	161.1075071
1613.2	161.1056925
1613.4	161.1038779
1613.6	161.1020634
1613.8	161.100249
1614	161.0984347
1614.2	161.0966205
1614.4	161.0948063
1614.6	161.0929922
1614.8	161.0911782
1615	161.0893642
1615.2	161.0875504
1615.4	161.0857366
1615.6	161.0839229
1615.8	161.0821092
1616	161.0802956
1616.2	161.0784822
1616.4	161.0766687
1616.6	161.0748554
1616.8	161.0730421
1617	161.071229
1617.2	161.0694158
1617.4	161.0676028
1617.6	161.0657898
1617.8	161.063977
1618	161.0621642
1618.2	161.0603514
1618.4	161.0585388
1618.6	161.0567262
1618.8	161.0549137
1619	161.0531012
1619.2	161.0512889
1619.4	161.0494766
1619.6	161.0476644
1619.8	161.0458523
1620	161.0440402
1620.2	161.0422283
1620.4	161.0404164
1620.6	161.0386045
1620.8	161.0367928
1621	161.0349811
1621.2	161.0331695
1621.4	161.031358
1621.6	161.0295465
1621.8	161.0277352
1622	161.0259239
1622.2	161.0241126
1622.4	161.0223015
1622.6	161.0204904
1622.8	161.0186794
1623	161.0168685
1623.2	161.0150577
1623.4	161.0132469
1623.6	161.0114362
1623.8	161.0096256
1624	161.0078151
1624.2	161.0060046
1624.4	161.0041942
1624.6	161.0023839
1624.8	161.0005737
1625	160.9981496
1625.2	160.9951117
1625.4	160.9920741
1625.6	160.9890367
1625.8	160.9859996
1626	160.9829626
1626.2	160.9799258
1626.4	160.9768893
1626.6	160.9738529
1626.8	160.9708168
1627	160.9677809
1627.2	160.9647452
1627.4	160.9617097
1627.6	160.9586744
1627.8	160.9556394
1628	160.9526045
1628.2	160.9495699
1628.4	160.9465355
1628.6	160.9435013
1628.8	160.9404673
1629	160.9374335
1629.2	160.9343999
1629.4	160.9313665
1629.6	160.9283334
1629.8	160.9253004
1630	160.9222677
1630.2	160.9192352
1630.4	160.9162029
1630.6	160.9131708
1630.8	160.9101389
1631	160.9071072
1631.2	160.9040758
1631.4	160.9010445
1631.6	160.8980135
1631.8	160.8949827
1632	160.8919521
1632.2	160.8889217
1632.4	160.8858915
1632.6	160.8828615
1632.8	160.8798318
1633	160.8768022
1633.2	160.8737729
1633.4	160.8707437
1633.6	160.8677148
1633.8	160.8646861
1634	160.8616576
1634.2	160.8586294
1634.4	160.8556013
1634.6	160.8525734
1634.8	160.8495458
1635	160.8465183
1635.2	160.8434911
1635.4	160.8404641
1635.6	160.8374373
1635.8	160.8344107
1636	160.8313843
1636.2	160.8283582
1636.4	160.8253322
1636.6	160.8223065
1636.8	160.8192809
1637	160.8162556
1637.2	160.8132305
1637.4	160.8102056
1637.6	160.8071809
1637.8	160.8041564
1638	160.8011321
1638.2	160.7981081
1638.4	160.7950842
1638.6	160.7920606
1638.8	160.7890372
1639	160.786014
1639.2	160.782991
1639.4	160.7812266
1639.6	160.7794623
1639.8	160.7776981
1640	160.775934
1640.2	160.7741699
1640.4	160.7724059
1640.6	160.770642
1640.8	160.7688782
1641	160.7671144
1641.2	160.7653507
1641.4	160.7635871
1641.6	160.7618235
1641.8	160.76006
1642	160.7582966
1642.2	160.7565333
1642.4	160.75477
1642.6	160.7530068
1642.8	160.7512437
1643	160.7494806
1643.2	160.7477176
1643.4	160.7459547
1643.6	160.7441919
1643.8	160.7424291
1644	160.7406664
1644.2	160.7389038
1644.4	160.7371412
1644.6	160.7353787
1644.8	160.7336163
1645	160.731854
1645.2	160.7300917
1645.4	160.7283295
1645.6	160.7265674
1645.8	160.7248053
1646	160.7230433
1646.2	160.7212814
1646.4	160.7195196
1646.6	160.7177578
1646.8	160.7159961
1647	160.7142345
1647.2	160.712473
1647.4	160.7107115
1647.6	160.7089501
1647.8	160.7071887
1648	160.7054275
1648.2	160.7036663
1648.4	160.7019051
1648.6	160.7001441
1648.8	160.6983831
1649	160.6966222
1649.2	160.6948614
1649.4	160.6931006
1649.6	160.6913399
1649.8	160.6895793
1650	160.6878187
1650.2	160.6860583
1650.4	160.6842979
1650.6	160.6825375
1650.8	160.6807773
1651	160.6790171
1651.2	160.6772569
1651.4	160.6754969
1651.6	160.6737369
1651.8	160.671977
1652	160.6702172
1652.2	160.6684574
1652.4	160.6666977
1652.6	160.6649381
1652.8	160.6631786
1653	160.6614191
1653.2	160.6596597
1653.4	160.6579003
1653.6	160.6561411
1653.8	160.6543819
1654	160.6526228
1654.2	160.6508637
1654.4	160.6491047
1654.6	160.6473458
1654.8	160.645587
1655	160.6438282
1655.2	160.6420695
1655.4	160.6403109
1655.6	160.6385524
1655.8	160.6367939
1656	160.6350355
1656.2	160.6332772
1656.4	160.6315189
1656.6	160.6297607
1656.8	160.6280026
1657	160.6262445
1657.2	160.6244865
1657.4	160.6227286
1657.6	160.6209708
1657.8	160.619213
1658	160.6174554
1658.2	160.6156977
1658.4	160.6139402
1658.6	160.6121827
1658.8	160.6104253
1659	160.608668
1659.2	160.6069107
1659.4	160.6051535
1659.6	160.6033964
1659.8	160.6016393
1660	160.5998824
1660.2	160.5981254
1660.4	160.5963686
1660.6	160.5946118
1660.8	160.5928552
1661	160.5910985
1661.2	160.589342
1661.4	160.5875855
1661.6	160.5858291
1661.8	160.5840727
1662	160.5823165
1662.2	160.5805603
1662.4	160.5788042
1662.6	160.5770481
1662.8	160.5752921
1663	160.5735362
1663.2	160.5717804
1663.4	160.5700246
1663.6	160.5682689
1663.8	160.5667731
1664	160.5655371
1664.2	160.5643012
1664.4	160.5630653
1664.6	160.5618295
1664.8	160.5605936
1665	160.5593578
1665.2	160.5581221
1665.4	160.5568864
1665.6	160.5556507
1665.8	160.554415
1666	160.5531794
1666.2	160.5519438
1666.4	160.5507083
1666.6	160.5494728
1666.8	160.5482373
1667	160.5470019
1667.2	160.5457665
1667.4	160.5445311
1667.6	160.5432958
1667.8	160.5420605
1668	160.5408252
1668.2	160.53959
1668.4	160.5383548
1668.6	160.5371197
1668.8	160.5358846
1669	160.5346495
1669.2	160.5334144
1669.4	160.5321794
1669.6	160.5309444
1669.8	160.5297095
1670	160.5284746
1670.2	160.5272397
1670.4	160.5260049
1670.6	160.5247701
1670.8	160.5235353
1671	160.5223006
1671.2	160.5210659
1671.4	160.5198312
1671.6	160.5185966
1671.8	160.517362
1672	160.5161274
1672.2	160.5148929
1672.4	160.5136584
1672.6	160.512424
1672.8	160.5111896
1673	160.5099552
1673.2	160.5087209
1673.4	160.5074865
1673.6	160.5062523
1673.8	160.505018
1674	160.5037838
1674.2	160.5025497
1674.4	160.5013155
1674.6	160.5000814
1674.8	160.4988474
1675	160.4976133
1675.2	160.4963793
1675.4	160.4951454
1675.6	160.4939115
1675.8	160.4926776
1676	160.4914437
1676.2	160.4902099
1676.4	160.4889761
1676.6	160.4877424
1676.8	160.4865087
1677	160.485275
1677.2	160.4840414
1677.4	160.4828078
1677.6	160.4815742
1677.8	160.4803407
1678	160.4791072
1678.2	160.4778737
1678.4	160.4766403
1678.6	160.4754069
1678.8	160.4741735
1679	160.4729402
1679.2	160.4717069
1679.4	160.4704736
1679.6	160.4692404
1679.8	160.4680072
1680	160.4667741
1680.2	160.465541
1680.4	160.4643079
1680.6	160.4630749
1680.8	160.4618419
1681	160.4606089
1681.2	160.459376
1681.4	160.4581431
1681.6	160.4569102
1681.8	160.4556774
1682	160.4544446
1682.2	160.4532118
1682.4	160.4519791
1682.6	160.4507464
1682.8	160.4495137
1683	160.4482811
1683.2	160.4470485
1683.4	160.445816
1683.6	160.4445835
1683.8	160.443351
1684	160.4421185
1684.2	160.4408861
1684.4	160.4396537
1684.6	160.4384214
1684.8	160.4371891
1685	160.4359568
1685.2	160.4347246
1685.4	160.4334924
1685.6	160.4322602
1685.8	160.4310281
1686	160.429796
1686.2	160.4285639
1686.4	160.4273319
1686.6	160.4260999
1686.8	160.424868
1687	160.4236361
1687.2	160.4224042
1687.4	160.4211723
1687.6	160.4199405
1687.8	160.4187087
1688	160.417477
1688.2	160.4162453
1688.4	160.4150136
1688.6	160.413782
1688.8	160.4125504
1689	160.4113188
1689.2	160.4100873
1689.4	160.4088558
1689.6	160.4076243
1689.8	160.4063929
1690	160.4051615
1690.2	160.4039301
1690.4	160.4026988
1690.6	160.4014675
1690.8	160.4002363
1691	160.3990051
1691.2	160.3977739
1691.4	160.3965427
1691.6	160.3953116
1691.8	160.3940805
1692	160.3928495
1692.2	160.3916185
1692.4	160.3903875
1692.6	160.3891566
1692.8	160.3879257
1693	160.3866948
1693.2	160.385464
1693.4	160.3842332
1693.6	160.3830024
1693.8	160.3817717
1694	160.380541
1694.2	160.3793104
1694.4	160.3780797
1694.6	160.3768491
1694.8	160.3756186
1695	160.3743881
1695.2	160.3731576
1695.4	160.3719272
1695.6	160.3706967
1695.8	160.3694664
1696	160.368236
1696.2	160.3670057
1696.4	160.3657755
1696.6	160.3645452
1696.8	160.363315
1697	160.3620848
1697.2	160.3608547
1697.4	160.3596246
1697.6	160.3583946
1697.8	160.3571645
1698	160.3559345
1698.2	160.3547046
1698.4	160.3534747
1698.6	160.3520815
1698.8	160.3505252
1699	160.348969
1699.2	160.3474128
1699.4	160.3458566
1699.6	160.3443006
1699.8	160.3427445
1700	160.3411886
1700.2	160.3396326
1700.4	160.3380768
1700.6	160.336521
1700.8	160.3349652
1701	160.3334095
1701.2	160.3318539
1701.4	160.3302983
1701.6	160.3287428
1701.8	160.3271873
1702	160.3256319
1702.2	160.3240765
1702.4	160.3225212
1702.6	160.320966
1702.8	160.3194108
1703	160.3178557
1703.2	160.3163006
1703.4	160.3147456
1703.6	160.3131906
1703.8	160.3116357
1704	160.3100809
1704.2	160.3085261
1704.4	160.3069713
1704.6	160.3054166
1704.8	160.303862
1705	160.3023074
1705.2	160.3007529
1705.4	160.2991984
1705.6	160.297644
1705.8	160.2960897
1706	160.2945354
1706.2	160.2929812
1706.4	160.291427
1706.6	160.2898728
1706.8	160.2883188
1707	160.2867648
1707.2	160.2852108
1707.4	160.2836569
1707.6	160.2821031
1707.8	160.2805493
1708	160.2789955
1708.2	160.2774418
1708.4	160.2758882
1708.6	160.2743347
1708.8	160.2727811
1709	160.2712277
1709.2	160.2696743
1709.4	160.2681209
1709.6	160.2665677
1709.8	160.2650144
1710	160.2634612
1710.2	160.2619081
1710.4	160.2603551
1710.6	160.258802
1710.8	160.2572491
1711	160.2556962
1711.2	160.2541434
1711.4	160.2525906
1711.6	160.2510378
1711.8	160.2494852
1712	160.2479325
1712.2	160.24638
1712.4	160.2448275
1712.6	160.243275
1712.8	160.2417226
1713	160.2401703
1713.2	160.238618
1713.4	160.2370658
1713.6	160.2355136
1713.8	160.2339615
1714	160.2324094
1714.2	160.2308574
1714.4	160.2293055
1714.6	160.2277536
1714.8	160.2262017
1715	160.22465
1715.2	160.2230982
1715.4	160.2215466
1715.6	160.2199949
1715.8	160.2184434
1716	160.2168919
1716.2	160.2153404
1716.4	160.213789
1716.6	160.2122377
1716.8	160.2106864
1717	160.2091352
1717.2	160.207584
1717.4	160.2060329
1717.6	160.2044819
1717.8	160.2029309
1718	160.2013799
1718.2	160.199829
1718.4	160.1982782
1718.6	160.1967274
1718.8	160.1951767
1719	160.193626
1719.2	160.1920754
1719.4	160.1905248
1719.6	160.1889743
1719.8	160.1874239
1720	160.1858735
1720.2	160.1843232
1720.4	160.1827729
1720.6	160.1812227
1720.8	160.1796725
1721	160.1781224
1721.2	160.1765723
1721.4	160.1750223
1721.6	160.1734724
1721.8	160.1719225
1722	160.1703727
1722.2	160.1688229
1722.4	160.1672732
1722.6	160.1657235
1722.8	160.1641739
1723	160.1626243
1723.2	160.1610748
1723.4	160.1595254
1723.6	160.157976
1723.8	160.1564267
1724	160.1548774
1724.2	160.1533282
1724.4	160.151779
1724.6	160.1502299
1724.8	160.1486809
1725	160.1471319
1725.2	160.1455829
1725.4	160.144034
1725.6	160.1424852
1725.8	160.1409364
1726	160.1393877
1726.2	160.1378502
1726.4	160.1363128
1726.6	160.1347754
1726.8	160.1332381
1727	160.1317008
1727.2	160.1301636
1727.4	160.1286265
1727.6	160.1270894
1727.8	160.1255523
1728	160.1240153
1728.2	160.1224784
1728.4	160.1209415
1728.6	160.1194047
1728.8	160.1178679
1729	160.1163312
1729.2	160.1147945
1729.4	160.1132579
1729.6	160.1117213
1729.8	160.1101848
1730	160.1086484
1730.2	160.107112
1730.4	160.1055757
1730.6	160.1040394
1730.8	160.1025032
1731	160.100967
1731.2	160.0994309
1731.4	160.0978948
1731.6	160.0963588
1731.8	160.0948229
1732	160.093287
1732.2	160.0917511
1732.4	160.0902153
1732.6	160.0886796
1732.8	160.0871439
1733	160.0856083
1733.2	160.0840727
1733.4	160.0825372
1733.6	160.0810018
1733.8	160.0794663
1734	160.077931
1734.2	160.0763957
1734.4	160.0748605
1734.6	160.0733253
1734.8	160.0717901
1735	160.0702551
1735.2	160.06872
1735.4	160.0671851
1735.6	160.0656501
1735.8	160.0641153
1736	160.0625805
1736.2	160.0610457
1736.4	160.059511
1736.6	160.0579764
1736.8	160.0564418
1737	160.0549073
1737.2	160.0533728
1737.4	160.0518384
1737.6	160.050304
1737.8	160.0487697
1738	160.0472354
1738.2	160.0457012
1738.4	160.0441671
1738.6	160.042633
1738.8	160.0410989
1739	160.039565
1739.2	160.038031
1739.4	160.0364971
1739.6	160.0349633
1739.8	160.0334296
1740	160.0318958
1740.2	160.0303622
1740.4	160.0288286
1740.6	160.027295
1740.8	160.0257615
1741	160.0242281
1741.2	160.0226947
1741.4	160.0211614
1741.6	160.0196281
1741.8	160.0180949
1742	160.0165617
1742.2	160.0150286
1742.4	160.0134955
1742.6	160.0119625
1742.8	160.0104296
1743	160.0088967
1743.2	160.0073638
1743.4	160.005831
1743.6	160.0042983
1743.8	160.0027656
1744	160.001233
1744.2	159.9997004
1744.4	159.9981679
1744.6	159.9966354
1744.8	159.995103
1745	159.9935707
1745.2	159.9920384
1745.4	159.9905061
1745.6	159.988974
1745.8	159.9874418
1746	159.9859097
1746.2	159.9843777
1746.4	159.9828457
1746.6	159.9813138
1746.8	159.979782
1747	159.9782502
1747.2	159.9767184
1747.4	159.9751867
1747.6	159.9736551
1747.8	159.9721235
1748	159.9705919
1748.2	159.9690605
1748.4	159.967529
1748.6	159.9659977
1748.8	159.9644663
1749	159.9629351
1749.2	159.9614039
1749.4	159.9598727
1749.6	159.9583416
1749.8	159.9568106
1750	159.9552796
1750.2	159.9537486
1750.4	159.9522177
1750.6	159.9506869
1750.8	159.9491561
1751	159.9476254
1751.2	159.9460948
1751.4	159.9445641
1751.6	159.9430336
1751.8	159.9415031
1752	159.9399726
1752.2	159.9384422
1752.4	159.9369119
1752.6	159.9353816
1752.8	159.9338514
1753	159.9323212
1753.2	159.9307911
1753.4	159.929261
1753.6	159.927731
1753.8	159.9261572
1754	159.9245397
1754.2	159.9229223
1754.4	159.9213049
1754.6	159.9196876
1754.8	159.9180704
1755	159.9164532
1755.2	159.9148361
1755.4	159.913219
1755.6	159.911602
1755.8	159.909985
1756	159.9083682
1756.2	159.9067513
1756.4	159.9051346
1756.6	159.9035179
1756.8	159.9019012
1757	159.9002846
1757.2	159.8986681
1757.4	159.8970516
1757.6	159.8954352
1757.8	159.8938189
1758	159.8922026
1758.2	159.8905864
1758.4	159.8889702
1758.6	159.8873542
1758.8	159.8857381
1759	159.8841221
1759.2	159.8825062
1759.4	159.8808904
1759.6	159.8792746
1759.8	159.8776588
1760	159.8760432
1760.2	159.8744275
1760.4	159.872812
1760.6	159.8711965
1760.8	159.8695811
1761	159.8679657
1761.2	159.8663504
1761.4	159.8647351
1761.6	159.8631199
1761.8	159.8615048
1762	159.8598897
1762.2	159.8582747
1762.4	159.8566598
1762.6	159.8550449
1762.8	159.8534301
1763	159.8518153
1763.2	159.8502006
1763.4	159.848586
1763.6	159.8469714
1763.8	159.8453569
1764	159.8437424
1764.2	159.842128
1764.4	159.8405136
1764.6	159.8388994
1764.8	159.8372851
1765	159.835671
1765.2	159.8340569
1765.4	159.8324428
1765.6	159.8308289
1765.8	159.8292149
1766	159.8276011
1766.2	159.8259873
1766.4	159.8243735
1766.6	159.8227599
1766.8	159.8211463
1767	159.8195327
1767.2	159.8179192
1767.4	159.8163058
1767.6	159.8146924
1767.8	159.8130791
1768	159.8114658
1768.2	159.8098526
1768.4	159.8082395
1768.6	159.8066264
1768.8	159.8050134
1769	159.8034005
1769.2	159.8017876
1769.4	159.8001747
1769.6	159.798562
1769.8	159.7969492
1770	159.7953366
1770.2	159.793724
1770.4	159.7921115
1770.6	159.790499
1770.8	159.7888866
1771	159.7872742
1771.2	159.785662
1771.4	159.7840497
1771.6	159.7824376
1771.8	159.7808254
1772	159.7792134
1772.2	159.7776014
1772.4	159.7759895
1772.6	159.7743776
1772.8	159.7727658
1773	159.7711541
1773.2	159.7695424
1773.4	159.7679308
1773.6	159.7663192
1773.8	159.7647077
1774	159.7630962
1774.2	159.7614849
1774.4	159.7598735
1774.6	159.7582623
1774.8	159.7566511
1775	159.7550399
1775.2	159.7534288
1775.4	159.7518178
1775.6	159.7502069
1775.8	159.748596
1776	159.7469851
1776.2	159.7453743
1776.4	159.7437636
1776.6	159.742153
1776.8	159.7405424
1777	159.7389318
1777.2	159.7373213
1777.4	159.7357109
1777.6	159.7341006
1777.8	159.7324903
1778	159.73088
1778.2	159.7292698
1778.4	159.7276597
1778.6	159.7260497
1778.8	159.7244397
1779	159.7228297
1779.2	159.7212198
1779.4	159.71961
1779.6	159.7180003
1779.8	159.7163906
1780	159.7148327
1780.2	159.7133266
1780.4	159.7118205
1780.6	159.7103145
1780.8	159.7088086
1781	159.7073027
1781.2	159.7057968
1781.4	159.704291
1781.6	159.7027853
1781.8	159.7012796
1782	159.699774
1782.2	159.6982684
1782.4	159.6967629
1782.6	159.6952574
1782.8	159.693752
1783	159.6922466
1783.2	159.6907413
1783.4	159.689236
1783.6	159.6877308
1783.8	159.6862256
1784	159.6847205
1784.2	159.6832155
1784.4	159.6817105
1784.6	159.6802055
1784.8	159.6787006
1785	159.6771958
1785.2	159.675691
1785.4	159.6741862
1785.6	159.6726816
1785.8	159.6711769
1786	159.6696723
1786.2	159.6681678
1786.4	159.6666633
1786.6	159.6651589
1786.8	159.6636545
1787	159.6621502
1787.2	159.6606459
1787.4	159.6591417
1787.6	159.6576376
1787.8	159.6561335
1788	159.6546294
1788.2	159.6531254
1788.4	159.6516215
1788.6	159.6501176
1788.8	159.6486137
1789	159.6471099
1789.2	159.6456062
1789.4	159.6441025
1789.6	159.6425989
1789.8	159.6410953
1790	159.6395917
1790.2	159.6380883
1790.4	159.6365848
1790.6	159.6350815
1790.8	159.6335782
1791	159.6320749
1791.2	159.6305717
1791.4	159.6290685
1791.6	159.6275654
1791.8	159.6260623
1792	159.6245593
1792.2	159.6230564
1792.4	159.6215535
1792.6	159.6200506
1792.8	159.6185478
1793	159.6170451
1793.2	159.6155424
1793.4	159.6140398
1793.6	159.6125372
1793.8	159.6110346
1794	159.6095322
1794.2	159.6080297
1794.4	159.6065274
1794.6	159.605025
1794.8	159.6035228
1795	159.6020205
1795.2	159.6005184
1795.4	159.5990163
1795.6	159.5975142
1795.8	159.5960122
1796	159.5945102
1796.2	159.5930083
1796.4	159.5915065
1796.6	159.5900047
1796.8	159.5885029
1797	159.5870012
1797.2	159.5854996
1797.4	159.583998
1797.6	159.5824965
1797.8	159.580995
1798	159.5794936
1798.2	159.5779922
1798.4	159.5764909
1798.6	159.5749896
1798.8	159.5734884
1799	159.5719872
1799.2	159.5704861
1799.4	159.568985
1799.6	159.567484
1799.8	159.565983
1800	159.5644821
1800.2	159.5629813
1800.4	159.5614805
1800.6	159.5599797
1800.8	159.558479
1801	159.5569784
1801.2	159.5554778
1801.4	159.5539772
1801.6	159.5524767
1801.8	159.5509763
1802	159.5494759
1802.2	159.5479756
1802.4	159.5464753
1802.6	159.5449751
1802.8	159.5434749
1803	159.5419748
1803.2	159.5404747
1803.4	159.5389747
1803.6	159.5374747
1803.8	159.5359748
1804	159.534475
1804.2	159.5329752
1804.4	159.5314754
1804.6	159.5299757
1804.8	159.528476
1805	159.5269764
1805.2	159.5254769
1805.4	159.5239774
1805.6	159.522478
1805.8	159.5209786
1806	159.5194792
1806.2	159.5179799
1806.4	159.5164807
1806.6	159.5149815
1806.8	159.5134824
1807	159.5119833
1807.2	159.5104843
1807.4	159.5089853
1807.6	159.5074864
