Profundidade [m]	Paleobatimetria [m]
2430.4	1592.840147824184
2430.6	1592.9374022011827
2430.8	1593.3460340373122
2431.0	1593.7546658734416
2431.2	1594.1633064121272
2431.4	1594.5719382482566
2431.6	1594.980570084386
2431.8	1595.3892035422514
2432.0	1595.7978424592004
2432.2	1596.2064742953298
2432.4	1596.6151061314597
2432.6	1597.0237417592543
2432.8	1597.4323785062747
2433.0	1597.8410103424042
2433.2	1598.249642178533
2433.4	1598.658279976256
2433.6	1599.0669145533473
2433.8	1599.4755463894774
2434.0	1599.8841782256068
2434.2	1600.2928181932587
2434.4	1600.7014506004223
2434.6	1601.1100824365506
2434.8	1601.51871427268
2435.0	1601.9273548113656
2435.2	1602.3359866474955
2435.4	1602.744618483625
2435.6	1603.1532503197536
2435.8	1603.561885924706
2436.0	1603.9705226945687
2436.2	1604.379154530698
2436.4	1604.7877863668282
2436.6	1605.1964241417097
2436.8	1605.605058741643
2437.0	1606.0136905777713
2437.2	1606.4223224139005
2437.4	1606.830962358711
2437.6	1607.2395947887162
2437.8	1607.6482266248456
2438.0	1608.056858460975
2438.2	1608.46549899966
2438.4	1608.8741308357894
2438.6	1609.2827626719188
2438.8	1609.6913955359091
2439.0	1610.1000350467339
2439.2	1610.5086668828637
2439.4	1610.9172987189927
2439.6	1611.3259337529114
2439.8	1611.7345710938075
2440.0	1612.143202929937
2440.2	1612.5518347660663
2440.4	1612.9604666021964
2440.6	1613.3691065241644
2440.8	1613.7777389770101
2441.0	1614.1863708131395
2441.2	1614.5950026492696
2441.4	1615.0036431879546
2441.6	1615.4122750240845
2441.8	1615.8209068602132
2442.0	1616.2295397013618
2442.2	1616.6381792350282
2442.4	1617.0468110711577
2442.6	1617.455442907287
2442.8	1617.8640779183652
2443.0	1618.2727152821021
2443.2	1618.6813471182315
2443.4	1619.0899789543603
2443.6	1619.4986161353668
2443.8	1619.9072513291753
2444.0	1620.3158831653052
2444.2	1620.724515001434
2444.4	1621.1331543523688
2444.6	1621.5417873762497
2444.8	1621.9504192123784
2445.0	1622.3590510485078
2445.2	1622.7676838668162
2445.4	1623.1763234233229
2445.6	1623.5849552594523
2445.8	1623.9935870955815
2446.0	1624.4022220838178
2446.2	1624.8108594703965
2446.4	1625.219491306526
2446.6	1625.6281231426553
2446.8	1626.0367603008199
2447.0	1626.4453955174697
2447.2	1626.8540273535991
2447.4	1627.2626591897285
2447.6	1627.6712985178222
2447.8	1628.0799315645436
2448.0	1628.4885634006728
2448.2	1628.8971952368024
2448.4	1629.305835775488
2448.6	1629.7144676116172
2448.8	1630.1230994477467
2449.0	1630.5317316950209
2449.2	1630.940371822561
2449.4	1631.3490036586904
2449.6	1631.7576354948205
2449.8	1632.166269912023
2450.0	1632.5749078696354
2450.2	1632.983539705765
2450.4	1633.3921715418937
2450.6	1633.800803378023
2450.8	1634.209442683276
2451.0	1634.6180757528386
2451.2	1635.026707588968
2451.4	1635.4353394250968
2451.6	1635.8439799637817
2451.8	1636.2526117999112
2452.0	1636.6612436360413
2452.2	1637.0698758604733
2452.4	1637.4785160108563
2452.6	1637.8871478469855
2452.8	1638.2957796831142
2453.0	1638.7044140774756
2453.2	1639.1130520579295
2453.4	1639.5216838940594
2453.6	1639.9303157301888
2453.8	1640.3389522944783
2454.0	1640.7475881050025
2454.2	1641.156219941132
2454.4	1641.5648517772613
