Profundidade [m]	Idade [Ma]
2612.6	62.286256
2612.8	62.290952
2613.0	62.295647
2613.2	62.300343
2613.4	62.305038
2613.6	62.309734
2613.8	62.314429
2614.0	62.319125
2614.2	62.323821
2614.4	62.328516
2614.6	62.333212
2614.8	62.337907
2615.0	62.342603
2615.2	62.347298
2615.4	62.351994
2615.6	62.35669
2615.8	62.361385
2616.0	62.366081
2616.2	62.370776
2616.4	62.375472
2616.6	62.380167
2616.8	62.384863
2617.0	62.389559
2617.2	62.394254
2617.4	62.39895
2617.6	62.403645
2617.8	62.408341
2618.0	62.413036
2618.2	62.417732
2618.4	62.422427
2618.6	62.427123
2618.8	62.431819
2619.0	62.436514
2619.2	62.44121
2619.4	62.445905
2619.6	62.450601
2619.8	62.455296
2620.0	62.459992
2620.2	62.464688
2620.4	62.469383
2620.6	62.474079
2620.8	62.478774
2621.0	62.48347
2621.2	62.488165
2621.4	62.492861
2621.6	62.497556
2621.8	62.502252
2622.0	62.506948
2622.2	62.511643
2622.4	62.516339
2622.6	62.521034
2622.8	62.52573
2623.0	62.530425
2623.2	62.535121
2623.4	62.539817
2623.6	62.544512
2623.8	62.549208
2624.0	62.553903
2624.2	62.558599
2624.4	62.563294
2624.6	62.56799
2624.8	62.572685
2625.0	62.577381
2625.2	62.582077
2625.4	62.586772
2625.6	62.591468
2625.8	62.596163
2626.0	62.600859
2626.2	62.605554
2626.4	62.61025
2626.6	62.614946
2626.8	62.619641
2627.0	62.624337
2627.2	62.629032
2627.4	62.633728
2627.6	62.638423
2627.8	62.643119
2628.0	62.647815
2628.2	62.65251
2628.4	62.657206
2628.6	62.661901
2628.8	62.666597
2629.0	62.671292
2629.2	62.675988
2629.4	62.680683
2629.6	62.685379
2629.8	62.690075
2630.0	62.69477
2630.2	62.699466
2630.4	62.704161
2630.6	62.708857
2630.8	62.713552
2631.0	62.718248
2631.2	62.722944
2631.4	62.727639
2631.6	62.732335
2631.8	62.73703
2632.0	62.741726
2632.2	62.746421
2632.4	62.751117
2632.6	62.755812
2632.8	62.760508
2633.0	62.765204
2633.2	62.769899
2633.4	62.774595
2633.6	62.77929
2633.8	62.783986
2634.0	62.788681
2634.2	62.793377
2634.4	62.798073
2634.6	62.802768
2634.8	62.807464
2635.0	62.812159
2635.2	62.816855
2635.4	62.82155
2635.6	62.826246
2635.8	62.830941
2636.0	62.835637
2636.2	62.840333
2636.4	62.845028
2636.6	62.849724
2636.8	62.854419
2637.0	62.859115
2637.2	62.86381
2637.4	62.868506
2637.6	62.873202
2637.8	62.877897
2638.0	62.882593
2638.2	62.887288
2638.4	62.891984
2638.6	62.896679
2638.8	62.901375
2639.0	62.90607
2639.2	62.910766
2639.4	62.915462
2639.6	62.920157
2639.8	62.924853
2640.0	62.929548
2640.2	62.934244
2640.4	62.938939
2640.6	62.943635
2640.8	62.948331
2641.0	62.953026
2641.2	62.957722
2641.4	62.962417
2641.6	62.967113
2641.8	62.971808
2642.0	62.976504
2642.2	62.9812
2642.4	62.985895
2642.6	62.990591
2642.8	62.995286
2643.0	62.999982
2643.2	63.004677
2643.4	63.009373
2643.6	63.014068
2643.8	63.018764
2644.0	63.02346
2644.2	63.028155
2644.4	63.032851
2644.6	63.037546
2644.8	63.042242
2645.0	63.046937
2645.2	63.051633
2645.4	63.056329
2645.6	63.061024
2645.8	63.06572
2646.0	63.070415
2646.2	63.075111
2646.4	63.079806
2646.6	63.084502
2646.8	63.089197
2647.0	63.093893
2647.2	63.098589
2647.4	63.103284
2647.6	63.10798
2647.8	63.112675
2648.0	63.117371
2648.2	63.122066
2648.4	63.126762
2648.6	63.131458
2648.8	63.136153
2649.0	63.140849
2649.2	63.145544
2649.4	63.15024
2649.6	63.154935
2649.8	63.159631
2650.0	63.164326
2650.2	63.169022
2650.4	63.173718
2650.6	63.178413
2650.8	63.183109
2651.0	63.187804
2651.2	63.1925
2651.4	63.197195
2651.6	63.201891
2651.8	63.206587
2652.0	63.211282
2652.2	63.215978
2652.4	63.220673
2652.6	63.225369
2652.8	63.230064
2653.0	63.23476
2653.2	63.239455
2653.4	63.244151
2653.6	63.248847
2653.8	63.253542
2654.0	63.258238
2654.2	63.262933
2654.4	63.267629
2654.6	63.272324
2654.8	63.27702
2655.0	63.281716
2655.2	63.286411
2655.4	63.291107
2655.6	63.295802
2655.8	63.300498
2656.0	63.305193
2656.2	63.309889
2656.4	63.314585
2656.6	63.31928
2656.8	63.323976
2657.0	63.328671
2657.2	63.333367
2657.4	63.338062
2657.6	63.342758
2657.8	63.347453
2658.0	63.352149
2658.2	63.356845
2658.4	63.36154
2658.6	63.366236
2658.8	63.370931
2659.0	63.375627
2659.2	63.380322
2659.4	63.385018
2659.6	63.389714
2659.8	63.394409
2660.0	63.399105
2660.2	63.4038
2660.4	63.408496
2660.6	63.413191
2660.8	63.417887
2661.0	63.422582
2661.2	63.427278
2661.4	63.431974
2661.6	63.436669
2661.8	63.441365
2662.0	63.44606
2662.2	63.450756
2662.4	63.455451
2662.6	63.460147
2662.8	63.464843
2663.0	63.469538
2663.2	63.474234
2663.4	63.478929
2663.6	63.483625
2663.8	63.48832
2664.0	63.493016
2664.2	63.497711
2664.4	63.502407
2664.6	63.507103
2664.8	63.511798
2665.0	63.516494
2665.2	63.521189
2665.4	63.525885
2665.6	63.53058
2665.8	63.535276
2666.0	63.539972
2666.2	63.544667
2666.4	63.549363
2666.6	63.554058
2666.8	63.558754
2667.0	63.563449
2667.2	63.568145
2667.4	63.57284
2667.6	63.577536
2667.8	63.582232
2668.0	63.586927
2668.2	63.591623
2668.4	63.596318
2668.6	63.601014
2668.8	63.605709
2669.0	63.610405
2669.2	63.615101
2669.4	63.619796
2669.6	63.624492
2669.8	63.629187
2670.0	63.633883
2670.2	63.638578
2670.4	63.643274
2670.6	63.64797
2670.8	63.652665
2671.0	63.657361
2671.2	63.662056
2671.4	63.666752
2671.6	63.671447
2671.8	63.676143
2672.0	63.680838
2672.2	63.685534
2672.4	63.69023
2672.6	63.694925
2672.8	63.699621
2673.0	63.704316
2673.2	63.709012
2673.4	63.713707
2673.6	63.718403
2673.8	63.723099
2674.0	63.727794
2674.2	63.73249
2674.4	63.737185
2674.6	63.741881
2674.8	63.746576
2675.0	63.751272
2675.2	63.755967
2675.4	63.760663
2675.6	63.765359
2675.8	63.770054
2676.0	63.77475
2676.2	63.779445
2676.4	63.784141
2676.6	63.788836
2676.8	63.793532
