Profundidade [m]	Fração de Areia [%]
2425.0	89.06429259332056
2425.2	89.06429259332056
2425.4	89.06429259332056
2425.6	89.06429259332056
2425.8	89.06429259332056
2426.0	89.06429259332056
2426.2	89.06429259332056
2426.4	89.06429259332056
2426.6	89.06429259332056
2426.8	89.06429259332056
2427.0	89.06429259332056
2427.2	89.06429259332056
2427.4	89.06429259332056
2427.6	89.06429259332056
2427.8	89.06429259332056
2428.0	89.06429259332056
2428.2	89.06429259332056
2428.4	89.06429259332056
2428.6	89.06429259332056
2428.8	89.06429259332056
2429.0	89.06429259332056
2429.2	89.06429259332056
2429.4	89.06429259332056
2429.6	89.06429259332056
2429.8	89.06429259332056
2430.0	89.06429259332056
2430.2	89.06429259332056
2430.4	89.06429259332056
2430.6	89.06429259332056
2430.8	89.06429259332056
2431.0	89.06429259332056
2431.2	89.06429259332056
2431.4	89.06429259332056
2431.6	89.06429259332056
2431.8	89.06429259332056
2432.0	89.06429259332056
2432.2	89.06429259332056
2432.4	89.06429259332056
2432.6	89.06429259332056
2432.8	89.06429259332056
2433.0	89.06429259332056
2433.2	89.06429259332056
2433.4	89.06429259332056
2433.6	89.06429259332056
2433.8	89.06429259332056
2434.0	89.06429259332056
2434.2	89.06429259332056
2434.4	89.06429259332056
2434.6	89.06429259332056
2434.8	89.06429259332056
2435.0	89.06429259332056
2435.2	89.06429259332056
2435.4	89.06429259332056
2435.6	89.06429259332056
2435.8	89.06429259332056
2436.0	89.06429259332056
2436.2	89.06429259332056
2436.4	89.06429259332056
2436.6	89.06429259332056
2436.8	89.06429259332056
2437.0	89.06429259332056
2437.2	89.06429259332056
2437.4	89.06429259332056
2437.6	89.06429259332056
2437.8	89.06429259332056
2438.0	89.06429259332056
2438.2	89.06429259332056
2438.4	89.06429259332056
2438.6	89.06429259332056
2438.8	89.06429259332056
2439.0	89.06429259332056
2439.2	89.06429259332056
2439.4	89.06429259332056
2439.6	89.06429259332056
2439.8	89.06429259332056
2440.0	89.06429259332056
2440.2	89.06429259332056
2440.4	89.06429259332056
2440.6	89.06429259332056
2440.8	89.06429259332056
2441.0	89.06429259332056
2441.2	89.06429259332056
2441.4	89.06429259332056
2441.6	89.06429259332056
2441.8	89.06429259332056
2442.0	89.06429259332056
2442.2	89.06429259332056
2442.4	89.06429259332056
2442.6	89.06429259332056
2442.8	89.06429259332056
2443.0	89.06429259332056
2443.2	89.06429259332056
2443.4	89.06429259332056
2443.6	89.06429259332056
2443.8	89.06429259332056
2444.0	89.06429259332056
2444.2	89.06429259332056
2444.4	89.06429259332056
2444.6	89.06429259332056
2444.8	89.06429259332056
2445.0	89.06429259332056
2445.2	89.06429259332056
2445.4	89.06429259332056
2445.6	89.06429259332056
2445.8	89.06429259332056
2446.0	89.06429259332056
2446.2	89.06429259332056
2446.4	89.06429259332056
2446.6	89.06429259332056
2446.8	89.06429259332056
2447.0	89.06429259332056
2447.2	89.06429259332056
2447.4	89.06429259332056
2447.6	89.06429259332056
2447.8	89.06429259332056
2448.0	89.06429259332056
2448.2	89.06429259332056
2448.4	89.06429259332056
2448.6	89.06429259332056
2448.8	89.06429259332056
2449.0	89.06429259332056
2449.2	89.06429259332056
2449.4	89.06429259332056
2449.6	89.06429259332056
2449.8	89.06429259332056
2450.0	89.06429259332056
2450.2	89.06429259332056
2450.4	89.06429259332056
2450.6	89.06429259332056
2450.8	89.06429259332056
2451.0	89.06429259332056
2451.2	89.06429259332056
2451.4	89.06429259332056
2451.6	89.06429259332056
2451.8	89.06429259332056
2452.0	89.06429259332056
2452.2	89.06429259332056
2452.4	89.06429259332056
2452.6	89.06429259332056
2452.8	89.06429259332056
2453.0	89.06429259332056
2453.2	88.91028228027838
2453.4	89.01000451638818
2453.6	89.32863408041383
2453.8	89.31357423597736
2454.0	89.1271765183275
2454.2	88.59949741740559
2454.4	88.02156355873535
2454.6	87.87824076971987
2454.8	88.12767143062571
2455.0	88.46696324396795
2455.2	88.74668407554195
2455.4	89.14721434770149
2455.6	89.18319884346661
2455.8	88.65043911140404
2456.0	88.40264556463232
2456.2	88.84514788806086
2456.4	89.40025927784716
2456.6	89.42208989824945
2456.8	88.92691172601494
2457.0	87.89547976222175
2457.2	86.80310356217682
2457.4	86.61288875328117
2457.6	87.15432746835327
2457.8	87.9809505652539
2458.0	88.5045639550552
2458.2	88.70734253531212
2458.4	88.58802055426979
2458.6	88.26683737628792
2458.8	88.023444981037
2459.0	88.33933334405299
2459.2	89.08379427593121
2459.4	89.3887358340479
2459.6	89.04903506436297
2459.8	88.49719142206163
2460.0	88.26663876211127
2460.2	88.62831481904864
2460.4	89.09924933324405
2460.6	89.32984313478917
2460.8	89.52214394108721
2461.0	89.7053526053185
2461.2	89.8909032049079
2461.4	90.03482491711735
2461.6	89.77549959152074
2461.8	89.1745901254702
2462.0	88.88218715782266
2462.2	89.40852962576996
2462.4	90.17452291487713
2462.6	90.07345469366999
2462.8	89.43564552261878
2463.0	89.12566962969521
2463.2	88.95577295302094
2463.4	88.86304385687976
2463.6	88.95788830106194
2463.8	89.1450603993131
2464.0	89.53441436904646
2464.2	90.02402511672778
2464.4	90.39629584558497
2464.6	90.36979391560611
2464.8	90.14265761430798
2465.0	89.59250663609792
2465.2	88.97134255869521
2465.4	88.9145013710393
2465.6	88.76486904088443
2465.8	88.78065976513925
2466.0	89.28171044639093
2466.2	89.23886783833525
2466.4	88.73035642165661
2466.6	89.05502514972898
2466.8	89.45602648846156
2467.0	88.77807744013259
2467.2	88.16787471233013
2467.4	89.1110838969731
2467.6	89.17161224129285
2467.8	87.562720458833
2468.0	86.72288102958477
2468.2	88.00181177454662
2468.4	89.29434608663937
2468.6	89.75576202633113
2468.8	89.87050840331369
2469.0	89.88510218484652
2469.2	90.0202714027468
2469.4	90.3438234031541
2469.6	90.26517675284249
2469.8	90.14936745313784
2470.0	90.36111286514786
2470.2	90.42298322470616
2470.4	90.25803052237677
2470.6	90.37233663592538
2470.8	90.83406395982682
2471.0	91.15043080836932
2471.2	90.46340219987937
2471.4	89.64739505429073
2471.6	89.78692624426284
2471.8	90.4813263976233
2472.0	90.41666586073093
2472.2	90.13330926093899
2472.4	90.57858070429025
2472.6	90.98168560357801
2472.8	90.6522858609063
2473.0	90.30066786028186
2473.2	90.3622118409312
2473.4	90.37382765904731
2473.6	90.31701798093533
2473.8	90.77846526697014
2474.0	90.94467597434492
2474.2	90.23581206927712
2474.4	89.41880883534883
2474.6	89.4503697347763
2474.8	89.75582581481466
2475.0	89.0555445731761
2475.2	88.39627751036906
2475.4	88.855899474158
2475.6	88.85661723218928
2475.8	88.62926629741374
2476.0	89.36439038582824
2476.2	90.12531715239032
2476.4	89.8109638977428
2476.6	89.3066712408191
2476.8	89.77543583489421
2477.0	90.7336537478367
2477.2	90.75665657836066
2477.4	90.01615298659107
2477.6	89.71632086021842
2477.8	89.51380107706814
2478.0	89.21798694190034
2478.2	89.93796281645619
2478.4	91.10273534642461
2478.6	91.28144824949338
2478.8	90.26199731661927
2479.0	89.44612663826028
2479.2	89.10401600404597
2479.4	89.22049258138968
2479.6	88.82660730440679
2479.8	88.57729603101345
2480.0	89.04781745740586
2480.2	90.0463181738792
2480.4	90.25938431545464
2480.6	89.82002395858363
2480.8	88.88243168985235
2481.0	87.84773759071835
2481.2	87.61551533898886
2481.4	88.43114115404437
2481.6	89.37379542803002
2481.8	90.05548184156207
2482.0	90.32119872143112
2482.2	90.41196243129858
2482.4	90.99749822329065
2482.6	91.38086091809478
2482.8	90.88121905884347
2483.0	90.65304930073945
2483.2	90.67714430211929
2483.4	90.34076042477697
2483.6	90.00899223716564
2483.8	89.9393913443508
2484.0	90.03558490706678
2484.2	90.1787349313071
2484.4	90.22495800161003
2484.6	89.97911512727296
2484.8	89.8885352216003
2485.0	89.99151255976398
2485.2	89.9385342340577
2485.4	90.13498328762488
2485.6	90.28380737573873
2485.8	89.80440240108169
2486.0	89.45323035359837
2486.2	89.76724227431677
2486.4	90.19572030823622
2486.6	90.02394592834585
2486.8	89.89657624386778
2487.0	89.61744796269507
2487.2	88.48468139106086
2487.4	87.44714036441127
2487.6	87.27756178098981
2487.8	87.75895871705329
2488.0	88.03340010698302
2488.2	87.74905474942975
2488.4	87.39408207188183
2488.6	87.41444505562902
2488.8	88.14844194697321
2489.0	88.56660153381796
2489.2	88.0508407577557
2489.4	87.46913119388628
2489.6	87.36833116819972
2489.8	86.98457410924091
2490.0	86.09357803309464
2490.2	85.68550233821479
2490.4	85.89940612857819
2490.6	85.95153076903262
2490.8	86.70216620685218
2491.0	88.10896733541696
2491.2	89.05174613534942
2491.4	88.3846276697131
2491.6	86.05953511196604
2491.8	84.5019035388805
2492.0	84.11761384402878
2492.2	84.64886483716448
2492.4	85.33936730319203
2492.6	84.58471918259488
2492.8	83.11305054028423
2493.0	82.15043795384335
2493.2	81.97670413047697
2493.4	82.63636719801615
2493.6	84.3176346672945
2493.8	86.71553064614653
2494.0	88.85307725633646
2494.2	90.04158513768341
2494.4	90.19201475902847
2494.6	89.97351754719678
2494.8	89.92453209176425
2495.0	89.73754616670168
2495.2	88.78191818063976
2495.4	87.69374361580682
2495.6	88.69918795883547
2495.8	90.19376508381058
2496.0	90.14909908208
2496.2	89.20781727607921
2496.4	88.69607634234076
2496.6	88.99059690739145
2496.8	89.55612286196127
2497.0	89.7674973527571
2497.2	89.7498611438987
2497.4	89.63824697609554
2497.6	89.65123277392486
2497.8	89.65980232717551
2498.0	89.03248867946154
2498.2	89.07555346075121
2498.4	89.69062764691621
2498.6	90.19419082672108
2498.8	90.76905365696723
2499.0	91.03356126728045
2499.2	90.81093751883152
2499.4	89.594604366229
2499.6	88.91119455364884
2499.8	89.48775035811865
2500.0	90.15662855346793
2500.2	90.07573234706086
2500.4	89.5108485638858
2500.6	88.86589799329928
2500.8	87.92908518959874
2501.0	87.0822746456735
2501.2	86.65116097786589
2501.4	86.49798807705261
2501.6	86.47702638431811
2501.8	87.41375236899952
2502.0	89.20178538751478
2502.2	90.08854165064767
2502.4	89.27284857718927
2502.6	88.45360367187259
2502.8	88.48198135314225
2503.0	88.88507253815516
2503.2	89.04830450463122
2503.4	89.63765515615347
