Profundidade [m]	Paleobatimetria [m]
2477.6	625.5327777
2477.8	625.0998946
2478	624.6670116
2478.2	624.2341284
2478.4	623.8012452
2478.6	623.3683622
2478.8	622.935479
2479	622.502596
2479.2	622.0697129
2479.4	621.6368298
2479.6	621.2039467
2479.8	620.7710635
2480	620.3381805
2480.2	619.9052973
2480.4	619.4724143
2480.6	619.0395311
2480.8	618.606648
2481	618.1737649
2481.2	617.7408818
2481.4	617.3079987
2481.6	616.8751156
2481.8	616.4422324
2482	616.0093494
2482.2	615.5764662
2482.4	615.1435832
2482.6	614.7107
2482.8	614.277817
2483	613.8449338
2483.2	613.4120507
2483.4	612.9791677
2483.6	612.5462845
2483.8	612.1134015
2484	611.6805183
2484.2	611.2476351
2484.4	610.8147521
2484.6	610.381869
2484.8	609.9489859
2485	609.5161028
2485.2	609.0832196
2485.4	608.6503366
2485.6	608.2174534
2485.8	607.7845704
2486	607.3516872
2486.2	606.9188042
2486.4	606.485921
2486.6	606.0530379
2486.8	605.6201548
2487	605.1872717
2487.2	604.7543886
2487.4	604.3215055
2487.6	603.8886223
2487.8	603.4557393
2488	603.0228561
2488.2	602.5899731
2488.4	602.1570899
2488.6	601.7242068
2488.8	601.2913238
2489	600.8584406
2489.2	600.4255576
2489.4	599.9926744
2489.6	599.5597914
2489.8	599.1269082
2490	598.694025
2490.2	598.261142
2490.4	597.8282589
2490.6	597.3953758
2490.8	596.9624927
2491	596.5296095
2491.2	596.0967265
2491.4	595.6638433
2491.6	595.2309603
2491.8	594.7980771
2492	594.365194
2492.2	593.9323109
2492.4	593.4994278
2492.6	593.1225426
2492.8	592.8016554
2493	592.4807683
2493.2	592.1598811
2493.4	591.838994
2493.6	591.5181068
2493.8	591.1972195
2494	590.8763323
2494.2	590.5554452
2494.4	590.234558
2494.6	589.9136708
2494.8	589.5927837
2495	589.2718964
2495.2	588.9510092
2495.4	588.630122
2495.6	588.3092349
2495.8	587.9883477
2496	587.6674605
2496.2	587.3465732
2496.4	587.0256861
2496.6	586.7047989
2496.8	586.3839117
2497	586.0630246
2497.2	585.7421374
2497.4	585.4212502
2497.6	585.1003629
2497.8	584.7794758
2498	584.4585886
2498.2	584.1377015
2498.4	583.8168143
2498.6	583.4959271
2498.8	583.1750398
2499	582.8541527
2499.2	582.5332655
2499.4	582.2123783
2499.6	581.8914912
2499.8	581.570604
2500	581.2497167
2500.2	580.9288295
2500.4	580.6079424
2500.6	580.2870552
2500.8	579.966168
2501	579.6452809
2501.2	579.3243936
2501.4	579.0035064
2501.6	578.6826192
2501.8	578.3617321
2502	578.0408449
2502.2	577.7199578
2502.4	577.3990705
2502.6	577.0781833
2502.8	576.7572961
2503	576.436409
2503.2	576.1155218
2503.4	575.7946346
2503.6	575.4737473
2503.8	575.1528602
2504	574.831973
2504.2	574.5110858
2504.4	574.1901987
2504.6	573.8693115
2504.8	573.5484242
2505	573.227537
2505.2	572.9066499
2505.4	572.5857627
2505.6	572.2648755
2505.8	571.9439884
2506	571.6231012
2506.2	571.3022139
2506.4	570.9813268
2506.6	570.6604396
2506.8	570.3395524
2507	570.0186653
2507.2	569.6977781
2507.4	569.3768908
2507.6	569.0560036
2507.8	568.7351165
2508	568.4142293
2508.2	568.0933421
2508.4	567.772455
2508.6	567.4515677
2508.8	567.1306805
2509	566.8097935
2509.2	566.4889064
2509.4	566.1680194
2509.6	565.8471324
2509.8	565.526244
2510	565.205357
2510.2	564.8844699
2510.4	564.5635829
2510.6	564.2426959
2510.8	563.9218089
2511	563.6009218
2511.2	563.2800348
2511.4	562.9591478
2511.6	562.6382594
2511.8	562.3173724
2512	561.9964853
2512.2	561.6755983
2512.4	561.3547113
2512.6	561.0338242
2512.8	560.7129372
2513	560.4582227
2513.2	560.3517354
2513.4	560.2452486
2513.6	560.1387618
2513.8	560.0322749
2514	559.9257881
2514.2	559.8193013
2514.4	559.7128145
2514.6	559.6063276
2514.8	559.4998408
2515	559.3933535
2515.2	559.2868667
2515.4	559.1803798
2515.6	559.073893
2515.8	558.9674062
2516	558.8609193
2516.2	558.7544325
2516.4	558.6479457
2516.6	558.5414584
2516.8	558.4349715
2517	558.3284847
2517.2	558.2219979
2517.4	558.1155111
2517.6	558.0090242
2517.8	557.9025374
2518	557.7960506
2518.2	557.6895637
2518.4	557.5830764
2518.6	557.4765896
2518.8	557.3701028
2519	557.2636159
2519.2	557.1571291
2519.4	557.0506423
2519.6	556.9441554
2519.8	556.8376686
2520	556.7311818
2520.2	556.6246945
2520.4	556.5182077
2520.6	556.4117208
2520.8	556.305234
2521	556.1987472
2521.2	556.0922603
2521.4	555.9857735
2521.6	555.8792867
2521.8	555.7727994
2522	555.6663125
2522.2	555.5598257
2522.4	555.4533389
2522.6	555.346852
2522.8	555.2403652
2523	555.1338784
2523.2	555.0273915
2523.4	554.9209047
2523.6	554.8144174
2523.8	554.7079306
2524	554.6014438
2524.2	554.4949569
2524.4	554.3884701
2524.6	554.2819833
2524.8	554.1754964
2525	554.0690096
2525.2	553.9625223
2525.4	553.8560355
2525.6	553.7495486
2525.8	553.6430618
2526	553.536575
2526.2	553.4300881
2526.4	553.3236013
2526.6	553.2171145
2526.8	553.1106276
2527	552.983231
2527.2	552.8349255
2527.4	552.68662
2527.6	552.5383144
2527.8	552.3900085
2528	552.2417029
2528.2	552.0933974
2528.4	551.9450919
2528.6	551.7967864
2528.8	551.6484804
2529	551.5001749
2529.2	551.3518694
2529.4	551.2035638
2529.6	551.0552579
2529.8	550.9069524
2530	550.7586468
2530.2	550.6103413
2530.4	550.4620358
2530.6	550.3137298
2530.8	550.1654243
2531	550.0171188
2531.2	549.8688133
2531.4	549.7205073
2531.6	549.5722018
2531.8	549.4238962
2532	549.2755907
2532.2	549.1272852
2532.4	548.9789792
2532.6	548.8306737
2532.8	548.6823682
2533	548.5340627
2533.2	548.3857567
2533.4	548.2374512
2533.6	548.0891456
2533.8	547.9408401
2534	547.7925346
2534.2	547.6442286
2534.4	547.4959231
2534.6	547.3476176
2534.8	547.1993121
2535	547.0510061
2535.2	546.9027006
2535.4	546.754395
2535.6	546.6060895
2535.8	546.457784
2536	546.309478
2536.2	546.1611725
2536.4	546.012867
2536.6	545.8645615
2536.8	545.7162555
2537	545.56795
2537.2	545.4196444
2537.4	545.2713389
2537.6	545.1230334
2537.8	544.9747274
2538	544.8264219
2538.2	544.6781164
2538.4	544.5298109
2538.6	544.3815049
2538.8	544.2331994
2539	544.0848938
2539.2	543.9365883
2539.4	543.7882828
2539.6	543.6399768
2539.8	543.4916713
2540	543.3433658
2540.2	543.1950603
2540.4	543.0467543
2540.6	542.8984488
2540.8	542.7501433
2541	542.6018377
2541.2	542.4535322
2541.4	542.3052262
2541.6	542.1569207
2541.8	542.0086152
2542	541.8603097
2542.2	541.7120037
2542.4	541.5636982
2542.6	541.4153927
2542.8	541.2670871
2543	541.1187816
2543.2	540.9704756
2543.4	540.8221701
2543.6	540.6738646
2543.8	540.5255591
2544	540.3772531
2544.2	540.2289476
2544.4	540.0806421
2544.6	539.9323365
2544.8	539.784031
2545	539.635725
2545.2	539.4874195
2545.4	539.339114
2545.6	539.1908085
2545.8	539.0425025
2546	538.894197
2546.2	538.7458915
2546.4	538.5975859
2546.6	538.4492804
2546.8	538.3009744
2547	538.1526689
2547.2	538.0043634
2547.4	537.8560579
2547.6	537.7077519
2547.8	537.5594464
2548	537.4111409
2548.2	537.2628353
2548.4	537.1145298
2548.6	536.9662238
2548.8	536.8179183
2549	536.6696128
2549.2	536.5213073
2549.4	536.3730013
2549.6	536.2246958
2549.8	536.0763903
2550	535.9280847
2550.2	535.7797792
2550.4	535.6314733
2550.6	535.4831677
2550.8	535.3348622
2551	535.1865567
2551.2	535.0382507
2551.4	534.8899452
2551.6	534.7416397
2551.8	534.5773728
2552	534.4131063
2552.2	534.2488394
2552.4	534.0845725
2552.6	533.9203061
2552.8	533.7560392
2553	533.5917723
2553.2	533.4275054
2553.4	533.2632389
2553.6	533.098972
2553.8	532.9347051
2554	532.7704387
2554.2	532.6061718
2554.4	532.4419049
2554.6	532.2776384
2554.8	532.1133715
2555	531.9491046
2555.2	531.7848377
2555.4	531.6205713
2555.6	531.4563044
2555.8	531.2920375
2556	531.127771
2556.2	530.9635041
2556.4	530.7992372
2556.6	530.6349708
2556.8	530.4707039
2557	530.306437
2557.2	530.1421701
2557.4	529.9779036
2557.6	529.8136367
2557.8	529.6493698
2558	529.4851034
2558.2	529.3208365
2558.4	529.1565696
2558.6	528.9923031
2558.8	528.8280362
2559	528.6637693
2559.2	528.4995024
2559.4	528.335236
2559.6	528.1709691
2559.8	528.0067022
2560	527.8424357
2560.2	527.6781688
2560.4	527.5139019
2560.6	527.3496355
2560.8	527.1853686
2561	527.0211017
2561.2	526.8568347
2561.4	526.6925683
2561.6	526.5283014
2561.8	526.3640345
2562	526.199768
2562.2	526.0355011
2562.4	525.8712342
2562.6	525.7069678
2562.8	525.5427009
2563	525.378434
2563.2	525.2141671
2563.4	525.0499006
2563.6	524.8856337
2563.8	524.7213668
2564	524.5571004
2564.2	524.3928335
2564.4	524.2285666
2564.6	524.0643001
2564.8	523.9000332
2565	523.7357663
2565.2	523.5714994
2565.4	523.407233
2565.6	523.2429661
2565.8	523.0786992
2566	522.9144327
2566.2	522.7501658
2566.4	522.5858989
2566.6	522.4216325
2566.8	522.2573656
2567	522.0930987
2567.2	521.9288318
2567.4	521.7645653
2567.6	521.6002984
2567.8	521.4360315
2568	521.2717651
2568.2	521.1074982
2568.4	520.9432313
2568.6	520.7789648
2568.8	520.6146979
2569	520.450431
2569.2	520.2861641
2569.4	520.1218977
2569.6	519.9576308
2569.8	519.7933639
2570	519.6290974
2570.2	519.4648305
2570.4	519.3005636
2570.6	519.1362972
2570.8	518.9720303
2571	518.8077634
2571.2	518.6434965
2571.4	518.47923
2571.6	518.3149631
2571.8	518.1506962
2572	517.9864298
2572.2	517.8221629
2572.4	517.657896
2572.6	517.4936295
2572.8	517.3293626
2573	517.1650957
2573.2	517.0008288
2573.4	516.8365624
2573.6	516.6722955
2573.8	516.5080286
2574	516.3374136
2574.2	516.1604496
2574.4	515.983486
2574.6	515.8065224
2574.8	515.6295584
2575	515.4525949
2575.2	515.2756313
2575.4	515.0147302
2575.6	514.7495409
2575.8	514.4843516
2576	514.2191616
2576.2	513.9539723
2576.4	513.688783
2576.6	513.423593
2576.8	513.1584037
2577	512.8932144
2577.2	512.6280244
2577.4	512.3628351
2577.6	512.0976458
2577.8	511.8324558
2578	511.5672665
2578.2	511.3020772
2578.4	511.0368872
2578.6	510.7716979
2578.8	510.5065079
2579	510.2413186
2579.2	509.9761293
2579.4	509.7109393
2579.6	509.44575
2579.8	509.1805607
2580	508.9153707
2580.2	508.6501814
2580.4	508.3849921
2580.6	508.1198021
2580.8	507.8546128
2581	507.5894235
2581.2	507.3242335
2581.4	507.0590442
2581.6	506.7938549
2581.8	506.5286649
2582	506.2634756
2582.2	505.9982863
2582.4	505.7330964
2582.6	505.467907
2582.8	505.2027177
2583	504.9375278
2583.2	504.6723385
2583.4	504.4071485
2583.6	504.1419592
2583.8	503.8767699
2584	503.6115799
2584.2	503.3463906
2584.4	503.0812013
2584.6	502.8160113
2584.8	502.550822
2585	502.2856327
2585.2	502.0204427
2585.4	501.7552534
2585.6	501.4900641
2585.8	501.2248741
2586	500.9596848
2586.2	500.6944955
2586.4	500.4293055
2586.6	500.1641162
2586.8	499.8989269
2587	499.6337369
2587.2	499.3685476
2587.4	499.1033583
2587.6	498.8381683
2587.8	498.572979
2588	498.307789
2588.2	498.0425997
2588.4	497.7774104
2588.6	497.5122204
2588.8	497.2470311
2589	496.9818418
2589.2	496.7166519
2589.4	496.4514625
2589.6	496.1862732
2589.8	495.9210833
2590	495.655894
2590.2	495.3907047
2590.4	495.1255147
2590.6	494.8603254
2590.8	494.5951361
2591	494.3299461
2591.2	494.0647568
2591.4	493.7995675
2591.6	493.5343775
2591.8	493.2691882
2592	493.0039989
2592.2	492.7388089
2592.4	492.4736196
2592.6	492.2084296
2592.8	491.9432403
2593	491.678051
2593.2	491.412861
2593.4	491.1476717
2593.6	490.8824824
2593.8	490.6172924
2594	490.3521031
2594.2	490.0869138
2594.4	489.8217238
2594.6	489.5565345
2594.8	489.341263
2595	489.1259916
2595.2	488.9107201
2595.4	488.6954486
2595.6	488.4801772
2595.8	488.2649057
2596	488.0496342
2596.2	487.8343628
2596.4	487.6190906
2596.6	487.4038191
2596.8	487.1885477
2597	486.9732762
2597.2	486.7580047
2597.4	486.5427333
2597.6	486.3274618
2597.8	486.1121903
2598	485.8969189
2598.2	485.6816474
2598.4	485.4663759
2598.6	485.2511044
2598.8	485.035833
2599	484.8205615
2599.2	484.60529
2599.4	484.3900186
2599.6	484.1747471
2599.8	483.959475
2600	483.7442035
2600.2	483.528932
2600.4	483.3136605
2600.6	483.0983891
2600.8	482.8831176
2601	482.6678461
2601.2	482.4525747
2601.4	482.2373032
2601.6	482.0220317
2601.8	481.8067603
2602	481.5914888
2602.2	481.3762173
2602.4	481.1609458
2602.6	480.9456744
2602.8	480.7304029
2603	480.5151314
2603.2	480.2998593
2603.4	480.0845878
2603.6	479.8693164
2603.8	479.6540449
2604	479.4387734
2604.2	479.2235019
2604.4	479.0082305
2604.6	478.792959
2604.8	478.5776875
2605	478.3624161
2605.2	478.1471446
2605.4	477.9318731
2605.6	477.7166017
2605.8	477.5013302
2606	477.2860587
2606.2	477.0707872
2606.4	476.8555158
2606.6	476.6402436
2606.8	476.4249722
2607	476.2097007
2607.2	475.9944292
2607.4	475.7791578
2607.6	475.5638863
2607.8	475.3486148
2608	475.1333433
2608.2	474.9180719
2608.4	474.7028004
2608.6	474.4875289
2608.8	474.2722575
2609	474.056986
2609.2	473.8417145
2609.4	473.6264431
2609.6	473.4111716
2609.8	473.1959001
2610	472.980628
2610.2	472.7653565
2610.4	472.550085
2610.6	472.3348136
2610.8	472.1195421
2611	471.9042706
2611.2	471.6889992
2611.4	471.4737277
2611.6	471.2584562
2611.8	471.0431847
2612	470.8279133
2612.2	470.6126418
2612.4	470.3973703
2612.6	470.1820989
2612.8	469.9668274
2613	469.7515559
2613.2	469.5362845
