Profundidade [m],Densidade Aparente Seca,Produtividade Primária,Taxa de Sedimentação,Paleobatimetria,Fração de Areia,Idades,Fluxo de Carbono [gC/m²/yr],Eficiência de Soterramento [v/v],COₘₐ [%],rCO [%],qCO [%],COₜₑ [%],COT [%]
1880.6,1.0585520000000002,124.89667086274214,10.08633906257936,1575.3032394622046,100.0,52.181082,0.48113165739045827,0.11851814771588044,0.05337908735228345,0.0,0.0,0.0,0.05337908735228345
1881.1,1.0585520000000002,124.90641425560771,10.086339062431318,1574.970343536639,99.09110995147861,52.186038499999995,0.4813151850620625,0.11851814771528012,0.053399437932864585,0.004544450242606912,0.05453340291128317,0.05907785315389008,0.11247729108675467
1881.6,1.0585520000000002,124.91616035563776,10.086339062487623,1574.6374476110736,98.6338293436788,52.190996000000005,0.48149882138437844,0.11851814771550843,0.05341980055224478,0.006830853281605986,0.08197023937927206,0.08880109266087804,0.1422208932131228
1882.1,1.0585520000000002,124.92590938989754,10.086339062431318,1574.3045516855082,97.60712300036701,52.195953499999995,0.48168256679256666,0.11851814771528012,0.05344017525976072,0.011964384998164934,0.14357261997797988,0.1555370049761448,0.20897718023590553
1882.6,1.0585520000000002,124.93566113403494,10.08633906219154,1573.9716557599422,98.60177293006224,52.20091,0.4818664210263876,0.11851814771430774,0.05346056202678707,0.006991135349688815,0.083893624196266,0.09088475954595482,0.14434532157274188
1883.1,1.0585520000000002,124.94541581534341,10.086339062431321,1573.6387598343767,99.29271929623678,52.2058675,0.482050384521739,0.11851814771528012,0.05348096089934345,0.003536403518816067,0.04243684222579347,0.04597324574460954,0.09945420664395299
1883.6,1.0585520000000002,124.95517320924652,10.086339062487623,1573.3058639088113,99.76907199293194,52.210825,0.48223445701799916,0.11851814771550843,0.053501371850815965,0.0011546400353402708,0.013855680424083694,0.015010320459423965,0.06851169231023993
1884.1,1.0585520000000002,124.96493354326621,10.086339062431316,1572.9729679832465,98.38332626057581,52.2157815,0.4824186389518052,0.11851814771528012,0.053521794929361044,0.008083368697120896,0.09700042436545164,0.10508379306257254,0.15860558799193358
1884.6,1.0585520000000002,124.97469659260143,10.08633906219154,1572.6400720576803,98.52899437317902,52.220739,0.4826029300621538,0.11851814771430774,0.05354223010626901,0.0073550281341048795,0.08826033760925878,0.09561536574336366,0.14915759584963267
1885.1,1.0585520000000002,124.98446258500304,10.086339062431318,1572.307176132115,98.99240228405749,52.225696,0.48278733078642233,0.11851814771528012,0.05356267742771995,0.005037988579712549,0.06045586295655081,0.06549385153626336,0.1190565289639833
1885.6,1.0585520000000002,124.99423129544499,10.086339062487623,1571.974280206549,98.95107948324352,52.230653000000004,0.4829718408632238,0.11851814771550843,0.053583136867018454,0.005244602583782398,0.06293523100538945,0.06817983358917185,0.1217629704561903
1886.1,1.0585520000000002,125.00400295190714,10.086542539032848,1571.641384280984,98.96269119034248,52.2356105,0.48315646073067786,0.11851897288378627,0.053602900703559275,0.005186544048287556,0.06223852857945111,0.06742507262773867,0.12102797333129794
1886.6,1.0585520000000002,125.01377732913835,10.08633906219154,1571.3084883554184,98.38490104534006,52.240567999999996,0.48334119012701404,0.11851814771430774,0.05362409221532491,0.008075494773299718,0.09690593727959662,0.10498143205289634,0.15860552426822125
1887.1,1.0585520000000002,125.02355465534801,10.086542539180888,1570.975592429853,98.58319005210583,52.2455245,0.48352602949109635,0.11851897288438659,0.05364387983164356,0.007084049739470799,0.08500859687365026,0.09209264661312105,0.14573652644476462
1887.6,1.0585520000000002,125.03333470505925,10.086339062487623,1570.6426965042874,97.34412027467566,52.250482,0.48371097856076856,0.11851814771550843,0.05366509622537194,0.013279398626621697,0.15935278351946103,0.17263218214608272,0.22629727837145466
1888.1,1.0585520000000002,125.04311770671129,10.086542539032845,1570.3098005787224,97.92315278472923,52.255438999999996,0.48389603777564066,0.11851897288378627,0.053684907663128785,0.010384236076353859,0.12461083291624675,0.1349950689926006,0.1886799766557294
1888.6,1.0585520000000002,125.05290343460145,10.08633906219154,1569.9769046531562,98.15112959426384,52.260396,0.484081206873172,0.11851814771430774,0.053706148979745016,0.009244352028680791,0.11093222434416994,0.12017657637285073,0.17388272535259575
1889.1,1.0585520000000002,125.06269212727423,10.086339062283288,1569.6440083918178,97.27354528705177,52.265353499999996,0.4842664864806559,0.1185181477146798,0.05372669368949387,0.013632273564741115,0.16358728277689405,0.17721955634163516,0.23094625003112904
1889.6,1.0585520000000002,125.07248352917506,10.08674601539456,1569.311112802025,97.12847220330922,52.270309999999995,0.4844518757743538,0.11851979803281454,0.05374583124516649,0.014357638983453935,0.17229166780144745,0.18664930678490138,0.24039513803006787
1890.1,1.0585520000000002,125.08227790871034,10.08633906228329,1568.9782165406873,97.4631750990762,52.2752675,0.4846373759433421,0.1185181477146798,0.05376781970373877,0.012684124504619032,0.1522094940554286,0.16489361856004764,0.21866143826378642
1890.6,1.0585520000000002,125.09207500020649,10.086746015690666,1568.6453209508945,98.2357915107704,52.280225,0.48482298597589135,0.11851979803401531,0.053786980631950344,0.008821042446148009,0.10585250935377655,0.11467355179992456,0.1684605324318749
1891.1,1.0585520000000002,125.10187507232374,10.086339062283292,1568.3124246895559,97.59311591402995,52.285182,0.485008707062719,0.1185181477146798,0.053808994657104176,0.012034420429850257,0.14441304515820352,0.15644746558805378,0.21025646024515796
1891.6,1.0585520000000002,125.11167785913855,10.086746015690665,1567.9795290997636,98.98607918638969,52.290139,0.48519453819081515,0.11851979803401531,0.05382817899708717,0.00506960406805157,0.06083524881661884,0.0659048528846704,0.11973303188175757
