Profundidade [m],Produtividade Primária [gC/m²/yr]
2426.2,119.58946162040576
2426.4,119.60564433552987
2426.6,119.62183522862793
2426.8,119.63803420185516
2427.0,119.65424131482902
2427.2,119.67045657462948
2427.4,119.68667998855707
2427.6,119.70291156328645
2427.8,119.71915135886664
2428.0,119.73539927697723
2428.2,119.75165537744684
2428.4,119.76791966740839
2428.6,119.78419215421584
2428.8,119.80047289745968
2429.0,119.81676179880989
2429.2,119.83305891827229
2429.4,119.84936426302423
2429.6,119.86567784046458
2429.8,119.88199965736311
2430.0,119.89832977416108
2430.2,119.91466809204925
2430.4,119.93101467124745
2430.6,119.94736951898665
2430.8,119.96373264272016
2431.0,119.98010410242924
2431.2,119.99648379929448
2431.4,120.01287179371498
2431.6,120.02926809296687
2431.8,120.04567270454928
2432.0,120.0620856353288
2432.2,120.0785069461434
2432.4,120.09493653769134
2432.6,120.11137447058805
2432.8,120.12782075216427
2433.0,120.14427538997454
2433.2,120.16073844439539
2433.4,120.17720981611436
2433.6,120.1936895659281
2433.8,120.21017770121345
2434.0,120.22667422957161
2434.2,120.24317915796772
2434.4,120.25969254764114
2434.6,120.27621429879365
2434.8,120.2927444724409
2435.0,120.3092830760153
2435.2,120.32835442608237
2435.4,120.34894928120904
2435.6,120.36955727083058
2435.8,120.39017830197756
2436.0,120.4108124969098
2436.2,120.43145976191758
2436.4,120.45212021965921
2436.6,120.47279377633271
2436.8,120.49348050077225
2437.0,120.51418046110511
2437.2,120.53489356404117
2437.4,120.55561993248051
2437.6,120.57635947238946
2437.8,120.59711230706965
2438.0,120.61787834239453
2438.2,120.63865770185024
2438.4,120.65945029121757
2438.6,120.6802561798495
2438.8,120.70107543638919
2439.0,120.72190796713198
2439.2,120.74275389581017
2439.4,120.76361312797162
2439.6,120.78448578775335
2439.8,120.8053717806098
2440.0,120.82627123086507
2440.2,120.84718404388006
2440.4,120.86811028953375
2440.6,120.88905003699178
2440.8,120.91000319213286
2441.0,120.93096987953162
2441.2,120.95195000431475
2441.4,120.97294369146518
2441.6,120.99395084601561
2441.8,121.01497153825905
2442.0,121.03600583777235
2442.2,121.05705365032917
2442.4,121.07811510050433
2442.6,121.09919009375739
2442.8,121.12027875551554
2443.0,121.14138099048209
2443.2,121.16249692449595
2443.4,121.18362646216595
2443.6,121.20476967432346
2443.8,121.22592663108078
2444.0,121.24709723779185
2444.2,121.26828161988824
2444.4,121.28947968240816
2444.6,121.3106915516417
2444.8,121.3319171318663
2445.0,121.35315654978763
2445.2,121.37440970958794
2445.4,121.39567668264458
2445.6,121.4169575396123
2445.8,121.43825218519983
2446.0,121.459560746376
2446.2,121.48088312708511
2446.4,121.50221945471446
2446.6,121.52356963311296
2446.8,121.54493378986376
2447.0,121.56631182872033
2447.2,121.58770382161315
2447.4,121.6091098397472
2447.6,121.63052978740535
2447.8,121.65196379243854
2448.0,121.67341175836094
2448.2,121.69487381344548
2448.4,121.7163498611106
2448.6,121.73783997372236
2448.8,121.7593442229187
