Depth(m) COT DT GR NPHI RHOB
4839.704600000001 3.914024552542253 76.1558 115.6066 20.89808 2.564176
4839.9046 4.020030621938572 78.41219 118.5876 23.99121 2.559768
4840.104600000001 4.007629478105681 80.24178 118.2254 25.7168 2.51375
4840.3046 3.951801456896475 77.05714 116.6683 25.03876 2.490861
4840.5046 4.047059400527669 77.64702 119.3563 22.48932 2.498641
4840.704600000001 4.0685972453780845 76.01711 119.9754 21.82852 2.509171
4840.9046 4.041802400770429 71.62272 119.2465 21.98071 2.537373
4841.104600000001 4.097901710412447 69.6098 120.8447 22.02339 2.548645
4841.3046 4.269698132540536 67.12484 125.7153 21.61391 2.546355
4841.5046 4.195170306284286 67.23307 123.6086 16.48696 2.585711
4841.704600000001 4.076851388090274 68.88863 120.2545 16.22818 2.572237
4841.9046 3.8722372133118923 71.8147 114.4537 18.5059 2.587897
4842.104600000001 4.081066512646655 73.35194 120.3449 16.94922 2.56309
4842.3046 4.0167491228161785 73.63522 118.5256 15.76204 2.566802
4842.5046 3.8717320709420617 74.44593 114.4225 16.51593 2.608826
4842.704600000001 4.038650714154792 75.31325 119.1337 15.11805 2.514978
4842.9046 4.2888808195359225 75.73151 126.202 16.66676 2.536085
4843.104600000001 4.312070874247853 75.84087 126.8566 20.8468 2.569651
4843.3046 4.318920456929289 75.25871 127.0539 21.50784 2.554219
4843.5046 4.535132930584929 72.88361 133.1789 19.37468 2.564416
4843.704600000001 4.497783788993835 72.7421 132.1244 18.61807 2.5694
4843.9046 4.027062184875121 73.32835 118.819 18.1302 2.524607
4844.104600000001 3.8450723976940298 74.11204 113.6713 16.16873 2.541847
4844.3046 3.7613564931086927 73.40625 111.3102 17.00068 2.590207
4844.5046 3.5137423179918765 72.40049 104.3196 18.36152 2.52645
4844.704600000001 3.358696292434364 72.29427 99.939 18.43826 2.550137
4844.9046 3.3778724006077523 73.28571 100.4745 18.21418 2.559997
4845.104600000001 3.3200584797931465 73.93194 98.83664 19.00163 2.578441
4845.3046 3.367757173731446 74.50829 100.1808 20.91017 2.548862
4845.5046 3.469477076238889 75.53372 103.0486 22.67454 2.545723
4845.704600000001 3.470949173885395 76.52841 103.0838 20.05311 2.463085
4845.9046 3.4481907317381055 75.51685 102.4472 17.40498 2.412754
4846.104600000001 3.376510393020057 74.1893 100.4302 17.85029 2.400256
4846.3046 3.4582114704686453 74.7653 102.7352 18.72952 2.41288
4846.5046 3.5373635376373156 74.40392 104.9742 18.51225 2.413516
4846.704600000001 3.8201781364877854 72.89001 112.9757 17.32399 2.419652
4846.9046 3.883663450268553 71.672 114.7775 16.40788 2.405008
4847.104600000001 3.6611143401296258 70.46219 108.4965 15.63325 2.408575
4847.3046 3.490329601131932 69.16768 103.6788 14.49579 2.430423
4847.5046 3.3515657682324664 69.16273 99.75765 12.92686 2.492731
4847.704600000001 3.30090435648895 70.31657 98.31864 12.59015 2.49922
4847.9046 3.4163425054721186 72.31976 101.5678 12.55823 2.47485
4848.104600000001 3.417333070271476 73.90408 101.5856 13.47316 2.486628
4848.3046 3.3253575423673243 74.72954 98.98125 15.06087 2.452245
4848.5046 3.2023226247740952 74.8718 95.50362 15.00004 2.433807
4848.704600000001 3.544367824940715 75.13874 105.1674 15.27944 2.419442
4848.9046 3.700006959828582 74.10391 109.5721 15.14317 2.408768
4849.104600000001 3.7952523170751684 73.42593 112.2679 16.13301 2.443381
4849.3046 3.70020106532262 71.90963 109.5917 17.13106 2.43169
4849.5046 3.4469845300940576 68.75681 102.4566 14.92556 2.433372
4849.704600000001 2.9491198663757157 68.26305 88.39114 10.08999 2.468037
4849.9046 2.692929546349769 70.89122 81.13482 8.144301 2.546772
4850.104600000001 2.9836489249816496 72.27238 89.34107 10.45607 2.498084
4850.3046 3.4425898850190526 71.97732 102.3117 16.06049 2.507125
4850.5046 3.6731463804766578 71.92362 108.8271 20.20376 2.591972
4850.704600000001 3.603933884524384 71.3168 106.8752 18.23734 2.610011
4850.9046 3.677545623720048 71.506 108.9541 14.7495 2.643755
4851.104600000001 3.5918126636078536 72.89922 106.5225 15.67349 2.650742
4851.3046 3.563608551253361 73.70908 105.7203 19.14209 2.583275
4851.5046 3.7419671488437674 71.63354 110.7737 21.75633 2.577694
4851.704600000001 3.764110252618897 69.69324 111.4119 20.44528 2.592752
4851.9046 3.578631352348311 69.91803 106.1692 16.44304 2.613751
4852.104600000001 3.116263779906128 71.74294 93.0919 11.65226 2.635912
4852.3046 2.9691010917462664 72.99184 88.92535 10.5288 2.62686
4852.5046 3.526925260194715 72.21751 104.6933 15.25809 2.610209
4852.704600000001 4.062119954103032 72.31178 119.8162 21.62188 2.596256
4852.9046 4.078695842789657 72.80935 120.2814 19.67909 2.616918
4853.104600000001 4.088370954766807 73.47764 120.5505 18.76414 2.635751
4853.3046 4.258911746220891 74.32234 125.3642 21.74808 2.624646
4853.5046 4.4132026068665855 74.46907 129.7232 22.26011 2.625495
4853.704600000001 4.322294915654996 73.0909 127.1632 21.63688 2.613682
4853.9046 4.127864007454267 71.14466 121.6815 22.98149 2.612013
4854.104600000001 4.295807061247367 70.12282 126.4338 20.58539 2.642479
4854.3046 4.718949163797029 69.49004 138.395 14.1485 2.615192
4854.5046 4.922727760244541 70.02885 144.1499 11.04094 2.609837
4854.704600000001 4.616703422983442 70.39864 135.4999 14.64609 2.606084
4854.9046 4.213112871914173 70.1899 124.0966 20.86861 2.626709
4855.104600000001 3.746341815247728 69.44456 110.9114 19.66401 2.60423
4855.3046 3.4962097834696877 68.86639 103.8469 14.35925 2.600643
4855.5046 3.617575507272386 69.79088 107.2705 10.9377 2.565265
4855.704600000001 3.778636787615848 71.1841 111.8128 12.44773 2.608146
4855.9046 3.9775528994892904 72.23532 117.427 15.99697 2.621543
4856.104600000001 3.8822408472120675 73.04005 114.7285 18.95541 2.610309
4856.3046 3.4214869244574775 74.41389 101.6997 19.18842 2.61575
4856.5046 3.2455427674517208 75.54225 96.72062 19.12249 2.630368
4856.704600000001 3.339499830976764 74.8589 99.38005 21.22693 2.636059
4856.9046 3.3815533735591345 72.86858 100.5812 24.26151 2.627407
4857.104600000001 3.4421530332410115 69.68517 102.3141 22.91737 2.631993
4857.3046 3.396826847987844 65.95027 101.0573 16.7406 2.619276
4857.5046 3.43532953356866 64.62998 102.1538 9.114709 2.591924
4857.704600000001 3.579222239030444 66.0778 106.2106 5.975611 2.618664
4857.9046 3.616618552046746 68.99158 107.2486 10.33516 2.620538
4858.104600000001 3.6108204986815147 71.79897 107.0667 18.21757 2.614141
4858.3046 3.719750059575443 73.90175 110.1313 20.87794 2.626965
4858.5046 3.886727209631771 74.09334 114.8485 20.87513 2.625038
4858.704600000001 3.9493304302878056 75.01658 116.6116 19.80939 2.626831
4858.9046 4.052519161683973 75.26567 119.5259 18.11637 2.638419
4859.104600000001 4.135800106100104 75.33547 121.8788 18.2665 2.631307
4859.3046 4.0617749523888484 74.74484 119.7908 19.60479 2.64008
4859.5046 3.8037987234929562 73.55091 112.5086 21.36875 2.655749
4859.704600000001 3.703801040931231 73.17318 109.6853 20.67255 2.627064
4859.9046 3.601542588390979 73.54402 106.7933 19.64398 2.70842
4860.104600000001 3.7707775582887244 72.86526 111.5799 19.24981 2.654572
4860.3046 3.9949424760707046 72.71628 117.9153 16.7263 2.664382
4860.5046 4.092751797710523 73.30565 120.6754 14.23551 2.664786
4860.704600000001 3.7966510546888754 73.5698 112.3065 14.46749 2.618782
4860.9046 3.663161264612582 75.02361 108.525 17.11308 2.631175
4861.104600000001 3.8639426048101533 76.15373 114.1914 18.60022 2.627412
4861.3046 4.333880714089027 75.29699 127.4764 19.75413 2.659752
4861.5046 4.6292558524180185 74.27046 135.8297 21.69189 2.654799
4861.704600000001 4.880996852789146 74.65682 142.9409 19.86021 2.63872
