Unnamed: 0,Profundidade [m],COₘₐ [%],qCO [%],rCO [%],COT [%],IH [mg HC/g COT],IO  [mg CO₂/g COT],δ¹³C [‰],of,of_class
81,2160.39,0.0383987775967988,0.32655590688544395,0.02721299224045365,0.3921676767226965,241.20908565942918,144.21027790328574,-20.15112771787813,-99.0,??
82,2160.89,0.038395785218165696,0.35138931635080883,0.029282443029233995,0.4190675445982085,239.05520563510458,145.07667009284555,-20.166132275350954,-99.0,??
83,2161.39,0.03839279534655442,0.35778405950424297,0.029815338292020214,0.4259921931428176,238.5429884978936,145.2827079974765,-20.16970052956524,-99.0,??
84,2161.89,0.038389805836147546,0.35880299629361634,0.029900249691134695,0.4270930518208986,238.4610729248144,145.3156583066477,-20.170271177377696,-99.0,??
85,2162.39,0.03838681670468472,0.4009195579993641,0.03340996316661365,0.4727163378706625,235.48932164872863,146.51103690983726,-20.19097326491897,-99.0,??
86,2162.89,0.038383827964206654,0.442138738626304,0.03684489488552528,0.517367461476036,233.08833769171582,147.47682596220864,-20.207699220574558,3.9984344043603772,BC
87,2163.39,0.03838083953933854,0.4069186003909264,0.0339098833659105,0.4792093232961754,235.10841996903577,146.6642535405452,-20.19362673729436,-99.0,??
88,2163.89,0.038377854509703616,0.365022811012806,0.03041856758440048,0.4338192331069101,237.97458614006732,145.51134624927624,-20.173660186439978,-99.0,??
89,2164.39,0.03837486377370245,0.4035087652555021,0.03362573043795847,0.4755093594671629,235.31744439985405,146.58017405039584,-20.192170612045967,-99.0,??
90,2164.89,0.03837188411448827,0.4320527446775061,0.036004395389792165,0.5064290241817864,233.62879725656654,147.2594276203924,-20.203934221358754,3.9956592509574853,BC
91,2165.39,0.03836888948532098,0.4238360397692702,0.03531966998077252,0.4975245992353637,234.09093408447896,147.07353437950172,-20.200714841209248,-99.0,??
92,2165.89,0.038365911775702026,0.4858150799047856,0.04048458999206545,0.564665581672553,230.95022733444526,148.33687484749285,-20.222593921939822,3.9996234752424664,BC
93,2166.39,0.03836291664216642,0.41317311140109503,0.034431092616757863,0.4859671206600193,234.7145503661272,146.82268648193985,-20.19637054801125,-99.0,??
94,2166.89,0.038359934975537836,0.4671262341282558,0.03892718617735458,0.5444133552811482,231.81166606434545,147.9903635381622,-20.21659288809108,3.9994306013230965,BC
95,2167.39,0.03835694521221133,0.4020591249449304,0.03350492707874414,0.4739209972358858,235.39708860757386,146.5481373915602,-20.191615787228137,-99.0,??
96,2167.89,0.038353960038586106,0.4030126985789657,0.03358439154824716,0.474951050165799,235.33485221786825,146.57317180449792,-20.19204934410024,-99.0,??
97,2168.39,0.038350972828501737,0.44313251729345815,0.036927709774454816,0.5184111998964147,233.01551253298732,147.50611967774216,-20.20820654190503,3.9985298962176983,BC
98,2168.89,0.038347972007052256,0.3961494808088713,0.033012456734072604,0.4675099095499961,235.77044151207917,146.3979572344671,-20.18901490182597,-99.0,??
99,2169.39,0.03834500210290561,0.38769994874930624,0.03230832906244219,0.458353279914654,236.32914690904303,146.1732195579355,-20.18512279681341,-99.0,??
100,2169.89,0.0383419577459531,0.3719673434266673,0.030997278618888964,0.4413065797915093,237.43296345315525,145.72921245367468,-20.17743328830387,-99.0,??
101,2170.39,0.03833901957136,0.3640138358528988,0.030334486321074824,0.4326873417453336,238.02308016620162,145.49183966348298,-20.173322362887138,-99.0,??
102,2170.89,0.03833602001964456,0.348751827254854,0.029062652271237832,0.4161504995457364,239.22588643247641,145.0080142215432,-20.16494326305466,-99.0,??
103,2171.39,0.03833307497412744,0.37345569774883103,0.031121308145735882,0.4429100808686943,237.3184259502513,145.77528484248316,-20.178231190009484,-99.0,??
104,2171.89,0.038330101583544655,0.366354344280678,0.03052952869005648,0.4352139745542792,237.83998075914798,145.56549088564603,-20.174597886846374,-99.0,??
105,2172.39,0.038327133973728576,0.3695566197802345,0.030796384981686187,0.4386801387356492,237.59945785672573,145.6622405475194,-20.176273439649783,-99.0,??
106,2172.89,0.038324160050101516,0.4354210856171479,0.03628509046809558,0.510030336135345,233.41363024301117,147.34597794719323,-20.205433137632955,3.997248268521572,BC
107,2173.39,0.03832117884244825,0.5536654269624011,0.04613878558020002,0.6381253913850493,228.24882287437407,149.4235072033417,-20.24141269458301,3.999843493795221,BC
108,2173.89,0.03831819799462433,0.5449074242570857,0.04540895202142381,0.6286345742731339,228.55755193073563,149.2993218076367,-20.23926199778589,3.9998300758623473,BC
109,2174.39,0.038315215208368635,0.5077690512229251,0.04231408760191041,0.5883983540332042,229.98263669875004,148.72608546274998,-20.229334440975002,3.999737230740321,BC
110,2174.89,0.038312226049784036,0.517104336140509,0.04309202801170904,0.5985085902020021,229.60439032732208,148.87823400316705,-20.231969415697304,3.9997686772130634,BC
111,2175.39,0.03830923211274685,0.5267382124358466,0.04389485103632052,0.608942295584914,229.22726253724588,149.0299325973775,-20.23459659805514,3.999794652445693,BC
112,2175.89,0.03830622047734337,0.5287617609461179,0.04406348007884309,0.6111314615023044,229.14843417022698,149.06164108658285,-20.235145739488303,3.9997992577692267,BC
113,2176.39,0.038303250464855235,0.5491189062257407,0.04575990885214498,0.6331820655427409,228.39961762419816,149.3628504388057,-20.240362214303342,3.9998368738722516,BC
114,2176.89,0.03830021636064804,0.52749999301321,0.04395833275110084,0.6097585421249591,229.19337372347766,149.04356427752236,-20.23483267743195,3.9997964647250006,BC
115,2177.39,0.03829730588346395,0.4910199259087502,0.04091832715906252,0.5702355589512766,230.6818638376313,148.44482331025617,-20.224463420456953,3.9996581519269467,BC
116,2177.89,0.038294303198416674,0.4773925298456661,0.039782710820472134,0.5554695438645548,231.2911434901844,148.19974228147643,-20.220219000405454,3.9995550914810343,BC
117,2178.39,0.038291350315380085,0.4404922794837223,0.03670768995697682,0.5154913197560792,233.11935807989792,147.46434809819837,-20.207483123488352,3.9982457480986784,BC
118,2178.89,0.03828839473282213,0.4307818490696232,0.035898487422468595,0.5049687312249138,233.64720595178176,147.25202277445186,-20.203805981010067,3.9943933186438727,BC
119,2179.39,0.03828538368999165,0.46189164045409203,0.038490970037840966,0.5386679941819247,232.02154477634636,147.90594041580673,-20.21513081167039,3.9993388938346732,BC
120,2179.89,0.03828245608075912,0.4809808512282494,0.04008173760235406,0.5593450449113626,231.12038543446744,148.2684292297311,-20.221408550905952,3.9995874029909273,BC
121,2180.39,0.038279446196621325,0.4715858475191386,0.03929882062659485,0.5491641143423547,231.5528414529189,148.0944750110731,-20.218395935945964,3.9994924564614003,BC
122,2180.89,0.038276504122680806,0.4575769541171537,0.038131412843096124,0.5339848710829307,232.22922344662294,147.82240225405502,-20.213684061383073,3.9992387572863013,BC
123,2181.39,0.038273512155887424,0.5342802101649031,0.04452335084707526,0.6170770731678659,228.92355771320783,149.15209700974336,-20.236712294582144,3.9998110976106487,BC
124,2181.89,0.038270553583680984,0.4984019266751885,0.04153349388959904,0.5782059741484685,230.34912112260943,148.57866813270314,-20.226781403415533,3.999697973882748,BC
125,2182.39,0.03826754970890316,0.4575871613021967,0.03813226344184967,0.5339869744529495,232.2233866470786,147.82475009027627,-20.213724722233838,3.9992392202994616,BC
126,2182.89,0.03826460454499425,0.5773780083773321,0.048114834031444335,0.6637574469537707,227.42582411306682,149.7545561432832,-20.247145944380886,3.9998722202704213,BC
127,2183.39,0.03849529087309246,0.500633683693902,0.04171947364115852,0.5808484482081531,230.3784906788196,148.56685431121636,-20.2265768065071,3.999705786932457,BC
128,2183.89,0.03975648520862846,0.4322130835661993,0.0360177569638499,0.5079873257386777,234.4822491268531,146.91612900290627,-20.197988826307316,3.9962327381695073,BC
129,2184.39,0.03975336627169041,0.4060378599143286,0.033836488326194014,0.4796277145122129,236.06406907762337,146.27984637102344,-20.186969406425547,-99.0,??
130,2184.89,0.03975031155422769,0.4632959355670261,0.03860799463058545,0.5416542417518393,232.81319915367928,147.5874996662728,-20.20961591600808,3.9993363050156803,BC
131,2185.39,0.03974718809175701,0.5332986515747935,0.04444155429789942,0.61748739396445,229.72639027342098,148.82915986754523,-20.231119528432348,3.999797487103697,BC
132,2185.89,0.039744134180256685,0.5073307338744311,0.04227756115620257,0.5893524292108903,230.7764966761843,148.40675751677082,-20.223804180458046,3.9997203481833346,BC
133,2186.39,0.03974098087413559,0.4771373395120779,0.039761444959339816,0.5566397653455533,232.131171567986,147.8618433468101,-20.214367119414028,3.999530069505279,BC
134,2186.89,0.03973792131056618,0.5654341628454898,0.04711951357045746,0.6522915977265134,228.54585875495343,149.30402535474911,-20.23934345586437,3.99985086062489,BC
135,2187.39,0.03973484220602153,0.5445261457173434,0.0453771788097786,0.6296381667331434,229.29446407098575,149.00290096919903,-20.234128452539203,3.9998204342331607,BC
136,2187.89,0.03973170282405659,0.5911536755024152,0.04926280629186791,0.6801481846183396,227.6886376285401,149.64884014492432,-20.24531510865512,3.999877633083339,BC
137,2188.39,0.039728644378241536,0.5652802050957968,0.04710668375798305,0.6521155332320213,228.5466193634732,149.30371940210856,-20.239338157243218,3.9998507220725545,BC
138,2188.89,0.03972553494557235,0.5268291800977387,0.043902431674811504,0.6104571467181226,229.9680010247776,148.73197262149398,-20.22943639735548,3.999782178708836,BC
139,2189.39,0.03972245904561777,0.4947712024404174,0.04123093353670143,0.5757245950227365,231.31002944024738,148.19214546111402,-20.220087435360078,3.9996624388921833,BC
140,2189.89,0.03971937086296814,0.4975167344294951,0.04145972786912461,0.5786958331615879,231.1869406253559,148.24165759114896,-20.220944908003137,3.999676915479443,BC
141,2190.39,0.039716294124309874,0.5171666922501252,0.04309722435417712,0.5999802107286123,230.3517100285883,148.57762675254534,-20.226763368340173,3.9997550192437874,BC
142,2190.89,0.03971318112063919,0.4353750403430263,0.036281253361918835,0.5113694748255844,234.27607550175708,146.99906176446174,-20.19942509201023,3.9973886854846934,BC
143,2191.39,0.03971015048322512,0.47812545440724996,0.039843787867270775,0.5576793927577459,232.06668865317775,147.88778141815996,-20.21481632623629,3.999540577754376,BC
144,2191.89,0.03970705671174428,0.5188872042889345,0.04324060035741117,0.60183486135809,230.27662745181166,148.6078285081477,-20.227286415504235,3.999760374055032,BC
145,2192.39,0.03970397039059078,0.4825780905396346,0.04021484087830285,0.5624969018085283,231.85417318198174,147.97326516949494,-20.21629677109181,3.9995812821636316,BC
146,2192.89,0.0397009337127934,0.5089433114297162,0.042411942619142995,0.5910561877616525,230.68493560667315,148.44358769978768,-20.224442021616444,3.999726993332436,BC
147,2193.39,0.03969781651728977,0.5577453440544655,0.046478778671205416,0.6439219392429607,228.7955923197327,149.20357072981537,-20.237603738896247,3.9998410351249167,BC
148,2193.89,0.03969476845708477,0.4489714384621877,0.03741428653851564,0.5260804934577881,233.52072132141544,147.30290086172278,-20.20468710989576,3.9989020263959434,BC
149,2194.39,0.03969165178608205,0.4154230515210404,0.03461858762675335,0.4897332909338758,235.43548541433998,146.5326923838947,-20.191348303855158,-99.0,??
150,2194.89,0.03968860449077412,0.4614916953895669,0.038457641282463866,0.539637941162805,232.86791818566047,147.5654890893635,-20.20923472724596,3.9993014881136584,BC
151,2195.39,0.03968546350886485,0.4304452034603292,0.03587043362169412,0.5060011005908882,234.53936279953385,146.8931551885021,-20.197590955778526,3.994979454343646,BC
152,2195.89,0.03968241060663933,0.4823347097953663,0.04019455914961384,0.5622116795516194,231.85330415328187,147.97361473384845,-20.21630282499961,3.999579597072017,BC
153,2196.39,0.03967932989486839,0.4945335698685103,0.04121113082237582,0.5754240305857545,231.29670918871662,148.1975034948758,-20.22018022812355,3.9996616368297646,BC
154,2196.89,0.03967620557977485,0.4364409972887948,0.03637008310739959,0.5124872859759693,234.19339512060176,147.03231971553322,-20.200001067699183,3.997633290246457,BC
155,2197.39,0.03967315384870541,0.4192942423937405,0.034941186866145,0.4939085831085909,235.18813628278318,146.63218787726254,-20.193071410164887,-99.0,??
156,2197.89,0.03967004003017698,0.3954873992053107,0.032957283267109234,0.46811472250259706,236.70092289647548,146.02367371130526,-20.182532896676236,-99.0,??
157,2198.39,0.039666976340782936,0.473989186453613,0.0394990988711344,0.5531552616655303,232.2393238250901,147.8183394051885,-20.213613699196006,3.999497031630056,BC
158,2198.89,0.039663900384333685,0.4192978976479491,0.03494149147066239,0.4939032895029452,235.18201771660688,146.63464905331992,-20.19311403388431,-99.0,??
159,2199.39,0.03966081927185408,0.4116008928127375,0.03430007440106142,0.4855617864856529,235.65209344530362,146.44556241188909,-20.18983934903272,-99.0,??
160,2199.89,0.039657713000343466,0.5076234427021209,0.04230195355851002,0.5895831092609745,230.71728925320141,148.43057353635263,-20.224216636663087,3.9997223962830595,BC
161,2200.39,0.03965469454471926,0.48622383923233503,0.040518653269361216,0.5663971870464155,231.65801107009807,148.05217082798296,-20.217663293668977,3.9996099767313926,BC
162,2200.89,0.039651601912181235,0.5610285093476719,0.04675237577897262,0.6474324870388257,228.65673042145022,149.259427538338,-20.23857109144608,3.9998457326994488,BC
163,2201.39,0.03964853057299519,0.5461401598821798,0.04551167999018163,0.6313003704453566,229.19078549972363,149.04460538325722,-20.234850707754735,3.9998237044020035,BC
164,2201.89,0.03964549222982313,0.5560198347316705,0.04633498622763915,0.6420003131891329,228.8308596163397,149.18938455882062,-20.23735805660527,3.9998389221899333,BC
165,2202.39,0.03964238729441207,0.5729222255793021,0.0477435187982751,0.6603081316719892,228.24315881988232,149.42578555335072,-20.24145215204127,3.9998601431543976,BC
166,2202.89,0.03963934587185678,0.5016300139764011,0.04180250116470008,0.5830718610129578,230.96362966351188,148.3314837982728,-20.222500557400263,3.9996974806106778,BC
167,2203.39,0.03963623596001739,0.3771684540577853,0.031430704504815436,0.4482353945226182,237.9616452525125,145.51655168494437,-20.17375033644317,-99.0,??
168,2203.89,0.039633195273708295,0.35003467140249,0.029169555950207426,0.4188374226264057,240.08374857132512,144.66294158591646,-20.158967144784032,-99.0,??
169,2204.39,0.03963006658077037,0.4070649718420301,0.0339220809868358,0.4806171194096362,235.9178454216484,146.33866442589874,-20.18798804313009,-99.0,??
170,2204.89,0.03962702032021382,0.4630817067384916,0.03859014222820761,0.541298869286913,232.75172430759082,147.61222775042978,-20.21004416774488,3.9993346630578333,BC
171,2205.39,0.03962393800472794,0.4121333338105062,0.034344444484208814,0.486101716299443,235.59506615569518,146.46850147894506,-20.190236617791786,-99.0,??
172,2205.89,0.03962082873322241,0.4634804017930678,0.03862336681608891,0.5417245973423791,232.7281183561088,147.62172317810456,-20.21020861369902,3.999342381211111,BC
173,2206.39,0.039617783624726864,0.3823402026264917,0.031861683552207636,0.4538196698034262,237.57526118526658,145.6719735906456,-20.176442000731853,-99.0,??
174,2206.89,0.03961466548425027,0.4260787093678289,0.0355065591139857,0.5011999339660649,234.74818660304402,146.80915640012384,-20.19613622815857,3.9749393915552957,BC
175,2207.39,0.03961161397025261,0.3805200780390292,0.0317100065032524,0.4518416985125342,237.70140205296062,145.6212337809439,-20.175563266597354,-99.0,??
176,2207.89,0.03960855020498661,0.4705469619757876,0.039212246831315634,0.5493677590120899,232.3721531945333,147.7649091644461,-20.21268837100437,3.9994551119662844,BC
177,2208.39,0.03960546998680463,0.5026244795832895,0.04188537329860742,0.5841153228687015,230.90220564081972,148.35619143886134,-20.222928455086425,3.9997022873774655,BC
178,2208.89,0.03960236523494722,0.541379298750102,0.04511494156250845,0.6260966055475577,229.34422871118224,148.98288328246824,-20.233781777517606,3.999815588275309,BC
179,2209.39,0.03959935882338212,0.4698034697822511,0.03915028914852087,0.5485531177541542,232.40306896041008,147.75247338446422,-20.212473002747704,3.9994451291603093,BC
