Profundidade [m]	Paleobatimetria [m]
2062.5	1285.7009435195812
2062.7	1285.1174617787235
2062.9	1284.5202446737435
2063.1	1283.9230549291885
2063.3	1283.3258378242085
2063.5	1282.7286463561632
2063.7	1282.1314309746738
2063.9	1281.534232684474
2064.1	1280.9370241251388
2064.3	1280.3398070201567
2064.5	1279.7426121769404
2064.7	1279.145400170622
2064.9	1278.5481985052531
2065.1	1277.9509933210888
2065.3	1277.353784833564
2065.5	1276.7565864715502
2065.7	1276.159369366572
2065.9	1275.5621643260304
2066.1	1274.9649625170373
2066.3	1274.3677506543431
2066.5	1273.7705556675003
2066.7	1273.1733385625223
2066.9	1272.5761488179655
2067.1	1271.9789317129853
2067.3	1271.3817419684285
2067.5	1270.7845248634505
2067.7	1270.1873077584705
2067.9	1269.5901180139156
2068.1	1268.9929009089335
2068.3	1268.3957111643788
2068.5	1267.7984940593988
2068.7	1267.2012959846356
2068.9	1266.6040872098658
2069.1	1266.0068701048838
2069.3	1265.4096803603288
2069.5	1264.812463255347
2069.7	1264.215273510792
2069.9	1263.618056405812
2070.1	1263.0208481337256
2070.3	1262.423649556277
2070.5	1261.826432451297
2070.7	1261.2292427067423
2070.9	1260.6320256017602
2071.1	1260.0348358572053
2071.3	1259.4376187522273
2071.5	1258.8404016472452
2071.7	1258.2432119026885
2071.9	1257.6459947977105
2072.1	1257.0488050531535
2072.3	1256.4515879481755
2072.5	1255.85439346402
2072.7	1255.2571810986387
2072.9	1254.6599639936605
2073.1	1254.0627729564862
2073.3	1253.4655571441256
2073.5	1252.8683592847972
2073.7	1252.2711502945888
2073.9	1251.67394561311
2074.1	1251.0767434450538
2074.3	1250.479526340072
2074.5	1249.8823251055744
2074.7	1249.285119490539
2074.9	1248.6879114338872
2075.1	1248.090712641004
2075.3	1247.493497762198
2075.5	1246.8963057914673
2075.7	1246.2990886864873
2075.9	1245.7018989419323
2076.1	1245.1046818369523
2076.3	1244.5074647319702
2076.5	1243.9102749874155
2076.7	1243.3130578824353
2076.9	1242.7158681378805
2077.1	1242.1186510329005
2077.3	1241.5214567641815
2077.5	1240.9242441833655
2077.7	1240.3270270783855
2077.9	1239.7298362566478
2078.1	1239.1326202288487
2078.3	1238.5354225849587
2078.5	1237.9382133793138
2078.7	1237.3410089132715
2078.9	1236.7438065297788
2079.1	1236.1465894247988
2079.3	1235.5493884057378
2079.5	1234.952182575262
2079.7	1234.3549747340487
2079.9	1233.757775725727
2080.1	1233.1605610623596
2080.3	1232.5633688761923
2080.5	1231.966151771212
2080.7	1231.368940554828
2080.9	1230.7717449216773
2081.1	1230.1745278166973
2081.3	1229.5773380721423
2081.5	1228.9801209671605
2081.7	1228.3829312226073
2081.9	1227.7857141176255
2082.1	1227.1884970126473
2082.3	1226.5913072680926
2082.5	1225.9940901631105
2082.7	1225.3969004185537
2082.9	1224.7996833135737
2083.1	1224.2024858851203
2083.3	1223.6052764640408
2083.5	1223.0080593590587
2083.7	1222.4108696145038
2083.9	1221.8136525095238
2084.1	1221.216462764969
2084.3	1220.619245659987
2084.5	1220.0220380342123
2084.7	1219.424838810452
2084.9	1218.827624362523
2085.1	1218.2304319609173
2085.3	1217.6332148559352
2085.5	1217.0360251113802
2085.7	1216.4388080064023
2085.9	1215.8415909014223
2086.1	1215.2444011568673
2086.3	1214.6471840518852
2086.5	1214.0499943073305
2086.7	1213.4527772023505
2086.9	1212.8555833645046
2087.1	1212.2583703528155
2087.3	1211.6611696928155
2087.5	1211.0639635032805
2087.7	1210.4667463983005
2087.9	1209.8695491852818
2088.1	1209.2723395487658
2088.3	1208.6751355135927
2088.5	1208.0779326992288
2088.7	1207.4807155942487
2088.9	1206.883525849694
2089.1	1206.286308744714
2089.3	1205.689119000159
2089.5	1205.091901895179
2089.7	1204.4946876626827
2089.9	1203.8974950456422
2090.1	1203.3002779406622
2090.3	1202.7030881961052
2090.5	1202.1058710911273
2090.7	1201.508680843889
2090.9	1200.9114642415905
2091.1	1200.3142471366123
2091.3	1199.7170573920555
2091.5	1199.1198402870755
2091.7	1198.522646664664
2091.9	1197.9254334375405
2092.1	1197.328232992977
2092.3	1196.7310265880055
2092.5	1196.1338094830237
