Profundidade [m]	Taxa de sedimentação [cm/ka]
2062.5	
2062.7	9.162838796558233
2062.9	9.162838796578011
2063.1	9.162838796527934
2063.3	9.162838796593162
2063.5	9.162735557712802
2063.7	9.162838796575638
2063.9	9.162763030243989
2064.1	9.162838796588112
2064.3	9.162790502775177
2064.5	9.162818264425681
2064.7	9.162838796593162
2064.9	9.162790791983545
2065.1	9.162838796517834
2065.3	9.162804094393582
2065.5	9.162838796568334
2065.7	9.162831566979687
2065.9	9.162777200251048
2066.1	9.16283879658848
2066.3	9.16274972775521
2066.5	9.162838796593162
2066.7	9.16273497934372
2066.9	9.162838796538455
2067.1	9.162838796593162
2067.3	9.16283879658769
2067.5	9.162838796557603
2067.7	9.162748571002524
2067.9	9.162838796593162
2068.1	9.16277604354823
2068.3	9.162838796517413
2068.5	9.162803516079418
2068.7	9.162805251186667
2068.9	9.162838796587481
2069.1	9.16277777861971
2069.3	9.162838796578853
2069.5	9.162817107752742
2069.7	9.162838796547293
2069.9	9.162838796517203
2070.1	9.162838796538876
2070.3	9.162838796593162
2070.5	9.162736714445078
2070.7	9.162838796548975
2070.9	9.162747992633864
2071.1	9.16283879660407
2071.3	9.162838796547081
2071.5	9.162833302010768
2071.7	9.162838796593162
2071.9	9.162805829555749
2072.1	9.16283879658706
2072.3	9.162789056833182
2072.5	9.162838796579274
2072.7	9.16281652938366
2072.9	9.162792237836134
2073.1	9.162838796516782
2073.3	9.162764765351238
2073.5	9.162838796631627
2073.7	9.16273729281374
2073.9	9.162838796549396
2074.1	9.162838796579486
2074.3	9.162838796593162
2074.5	9.16283879654666
2074.7	9.16273353346968
2074.9	9.162838796593162
2075.1	9.162761005952202
2075.3	9.162838796519518
2075.5	9.162788478439834
2075.7	9.162820288782694
2075.9	9.162838796619884
2076.1	9.162792816204796
2076.3	9.162838796589796
2076.5	9.162802070156713
2076.7	9.162838796593162
2076.9	9.162829542614467
2077.1	9.16277922460775
2077.3	9.162838796593162
2077.5	9.162751752030164
2077.7	9.16283879654624
2077.9	9.162732955048778
2078.1	9.162838796593162
2078.3	9.162838796551927
2078.5	9.162838796519939
2078.7	9.162838796550027
2078.9	9.162746546725257
2079.1	9.162838796576118
2079.3	9.16277401922341
2079.5	9.162838796592226
2079.7	9.162801491787631
2079.9	9.162807275478453
2080.1	9.162838796520148
2080.3	9.162779802947266
2080.5	9.162838796593162
2080.7	9.162815083398042
2080.9	9.162838796545818
2081.1	9.162838796590426
2081.3	9.162838796593162
2081.5	9.16283879653572
2081.7	9.162738738742755
2081.9	9.162838796550448
2082.1	9.162745968356175
2082.3	9.162838796575699
2082.5	9.162838796560548
2082.7	9.162835326378723
2082.9	9.162838796565598
2083.1	9.162807853789882
2083.3	9.162838796525737
2083.5	9.162787032560685
2083.7	9.162838796593162
2083.9	9.162814505029381
2084.1	9.162794262174211
2084.3	9.162838796590847
2084.5	9.162766789661971
2084.7	9.162838796535299
2084.9	9.162739317111837
2085.1	9.162838796593162
2085.3	9.162838796525199
2085.5	9.162838796575278
2085.7	9.162838796593693
2085.9	9.162731509129229
2086.1	9.162838796565177
2086.3	9.162758981638323
2086.5	9.16283879652099
2086.7	9.162786454191604
2086.9	9.162822313120984
2087.1	9.16283879653109
2087.3	9.162794840543294
2087.5	9.162838796591268
2087.7	9.16280004584115
2087.9	9.162838796534878
2088.1	9.1628275184452
2088.3	9.162838796593162
2088.5	9.162838796524778
2088.7	9.162753776382337
2088.9	9.16283879656139
2089.1	9.162730930760148
2089.3	9.162838796600063
2089.5	9.16283879657149
2089.7	9.162838796521411
2089.9	9.162838796554656
2090.1	9.16274452249049
2090.3	9.162838796531512
2090.5	9.162771994986187
2090.7	9.162838796593162
2090.9	9.162799467444295
2091.1	9.162809299732997
2091.3	9.162838796584534
2091.5	9.162781827239053
2091.7	9.162838796532107
2091.9	9.162813059169167
2092.1	9.162838796561811
2092.3	9.162838796514258
2092.5	9.162838796564335
2092.7	9.16283879657191
2092.9	9.162740763034542
2093.1	9.162838796580788
2093.3	9.16274394412225
2093.5	9.162838796531933
2093.7	9.162838796593162
2093.9	9.16283735067051
2094.1	9.162838796542031
2094.3	9.162809878141568
2094.5	9.162838796584115
2094.7	9.1627850082689
2094.9	9.162838796523936
2095.1	9.162812480800087
2095.3	9.162796286465998
2095.5	9.162838796567947
2095.7	9.162768813905565
2095.9	9.16283879657233
2096.1	9.162741341403624
2096.3	9.162838796553816
2096.5	9.162838796582431
2096.7	9.162838796573832
2096.9	9.162838796593162
2097.1	9.162729484837442
2097.3	9.162838796542452
2097.5	9.16275695736863
