Profundidade [m]	Produtividade Primária [gC/m²/yr]
2062.5	134.62162833780454
2062.7	134.64418562078328
2062.9	134.66728843566656
2063.1	134.69040490175016
2063.3	134.71353715342505
2063.5	134.73668315422688
2063.7	134.75984484083622
2063.9	134.78302063951884
2064.1	134.80621162812972
2064.3	134.8294177567842
2064.5	134.8526378442536
2064.7	134.87587343965745
2064.9	134.89912348957589
2065.1	134.92238854978308
2065.3	134.9456686286132
2065.5	134.96896321883114
2065.7	134.9922734633406
2065.9	135.01559817648473
2066.1	135.0389377192467
2066.3	135.0622926276926
2066.5	135.08566186507144
2066.7	135.1090469741354
2066.9	135.13244603394543
2067.1	135.15586120527865
2067.3	135.1792903594206
2067.5	135.20273565995893
2067.7	135.22619605061305
2067.9	135.24967047236336
2068.1	135.27316109302552
2068.3	135.29666577710464
2068.5	135.3201866952427
2068.7	135.34372203761865
2068.9	135.36727299251882
2069.1	135.3908394841911
2069.3	135.41442012053838
2069.5	135.43801707929705
2069.7	135.4616282154173
2069.9	135.48525570948436
2070.1	135.50889814741527
2070.3	135.5325555115201
2070.5	135.55622893729338
2070.7	135.5799166226075
2070.9	135.6036207551986
2071.1	135.62733918038808
2071.3	135.65107408878373
2071.5	135.67482441137432
2071.7	135.69858907635103
2071.9	135.72237027864153
2072.1	135.74616585664447
2072.3	135.76997800817546
2072.5	135.7938047580142
2072.7	135.81764773938784
2072.9	135.8415064460116
2073.1	135.86537966382787
2073.3	135.88926944283074
2073.5	135.9131740916569
2073.7	135.93709479182
2073.9	135.96103094280437
2074.1	135.98498263396445
2074.3	136.0089505833555
2074.5	136.03293357227835
2074.7	136.0569324312921
2074.9	136.0809471005296
2075.1	136.10497712683804
2075.3	136.12902354834296
2075.5	136.15308481257503
2075.7	136.17716287317512
2075.9	136.20125563154508
2076.1	136.2253653132717
2076.3	136.24949083288314
2076.5	136.27363110203402
2076.7	136.2977883507519
2076.9	136.32196038366362
2077.1	136.34614943376567
2077.3	136.37035348625264
2077.5	136.3945742268279
2077.7	136.41881111540565
2077.9	136.44306291907077
2078.1	136.46733174699662
2078.3	136.4916158463843
2078.5	136.51591645295758
2078.7	136.54023292201927
2078.9	136.5645653798464
2079.1	136.58891453000916
2079.3	136.61327913482754
2079.5	136.6376600648691
2079.7	136.66205722455717
2079.9	136.6864701891451
2080.1	136.71089997850018
2080.3	136.735345051074
2080.5	136.75980736564907
2080.7	136.78428567975004
2080.9	136.80877961380622
2081.1	136.83329070656603
2081.3	136.85781697233324
2081.5	136.88236067722266
2081.7	136.90691959117095
2081.9	136.93149598334622
2082.1	136.95608874780012
2082.3	136.98069677561557
2082.5	137.00532234055345
2082.7	137.02996320520455
2082.9	137.0546216464008
2083.1	137.07929574136074
2083.3	137.10398681726156
2083.5	137.1286947158467
2083.7	137.15341800555547
2083.9	137.17815897092908
2084.1	137.20291536420385
2084.3	137.22768947301748
2084.5	137.25247978913754
2084.7	137.27728637579057
2084.9	137.30211023394034
2085.1	137.3269498334345
2085.3	137.3518071382431
2085.5	137.37668000064528
2085.7	137.40157071917372
2085.9	137.4264781741041
2086.1	137.45140124267706
2086.3	137.4763422281224
2086.5	137.5012988647327
2086.7	137.5262734588783
2086.9	137.5512639131849
2087.1	137.5762720231283
2087.3	137.60129648855127
2087.5	137.62633807814953
2087.7	137.65139703820077
2087.9	137.67647209543313
2088.1	137.70156462619468
2088.3	137.72667389327924
2088.5	137.75180010044744
2088.7	137.77694392077868
2088.9	137.80210362007622
2089.1	137.82728152371155
2089.3	137.8524753447294
2089.5	137.87768741169455
2089.7	137.90291646942205
2089.9	137.9281617451768
2090.1	137.95342520816362
2090.3	137.97870468514375
2090.5	138.00400251269843
2090.7	138.02931641443507
2090.9	138.05464866620974
2091.1	138.0799981929098
2091.3	138.10536383103482
2091.5	138.13074792523096
2091.7	138.15614833504915
2091.9	138.1815669133965
2092.1	138.20700230258365
2092.3	138.23245532111062
2092.5	138.2579261922571
2092.7	138.28341362228213
2092.9	138.30891903824406
2093.1	138.33444165449313
2093.3	138.35998171545714
2093.5	138.38553960148073
2093.7	138.41111438953934
2093.9	138.43670761377723
2094.1	138.46231797528205
2094.3	138.48794559577237
2094.5	138.51359143635918
2094.7	138.53925399119777
2094.9	138.56493523477505
2095.1	138.59063296766405
2095.3	138.6163495656039
2095.5	138.6420838727272
2095.7	138.6678347299578
2095.9	138.69360451800972
2096.1	138.71939089687282
2096.3	138.74519625058818
2096.5	138.7710183943734
2096.7	138.79685924036048
2096.9	138.82271810248875
2097.1	138.8485936578028
2097.3	138.8744882986958
2097.5	138.90039967397146
2097.7	138.9263301793783
2097.9	138.95227806290674
2098.1	138.97824391646833
2098.3	139.00422838047757
2098.5	139.03022968248527
2098.7	139.05625022666385
2098.9	139.0822876505381
2099.1	139.1083443616645
2099.3	139.13441904503796
2099.5	139.16051095947762
2099.7	139.18662208480168
2099.9	139.2127501946981
2100.1	139.2388977052195
2100.3	139.26506344167268
2100.5	139.29124622606193
2100.7	139.31744847956287
2100.9	139.3436678234257
2101.1	139.36990668225158
2101.3	139.39616282561556
2101.5	139.4224382267448
2101.7	139.44873216016444
2101.9	139.4750432906582
2102.1	139.501374051429
2102.3	139.52772205221953
2102.5	139.55408972968817
2102.7	139.58047529331444
2102.9	139.6068793740933
2103.1	139.63330259523337
2103.3	139.65974316441537
2103.5	139.68620352697369
2103.7	139.71268128104725
2103.9	139.739178875456
2104.1	139.7656949639393
2104.3	139.79222882201145
2104.5	139.81878243487185
2104.7	139.84535354860026
2104.9	139.8719446207681
2105.1	139.898553237814
2105.3	139.9251818608252
2105.5	139.95182837097616
2105.7	139.97849433858815
2105.9	140.00517946062322
2106.1	140.03188238278747
2106.3	140.05860514135622
2106.5	140.0853461949469
2106.7	140.1121065214612
2106.9	140.13888580015973
2107.1	140.16568378673236
2107.3	140.192501549065
2107.5	140.2193377272727
2107.7	140.24619299274352
2107.9	140.27306763082439
2108.1	140.29996078892202
2108.3	140.32687398170776
2108.5	140.35380512567943
2108.7	140.38075667331833
2108.9	140.40772725911052
2109.1	140.43471617591692
2109.3	140.46172541436886
2109.5	140.4887526921862
2109.7	140.51580050971629
2109.9	140.54286641252688
2110.1	140.5699529045886
2110.3	140.59705877026022
2110.5	140.62418279039275
2110.7	140.65132747440845
