Unnamed: 0,Profundidade [m],COₘₐ [%],qCO [%],rCO [%],COT [%],IH [mg HC/g COT],IO  [mg CO₂/g COT],δ¹³C [‰],of,of_class
1890,2825.6,0.17515451504819265,1.013071754616918,0.2467320613457705,1.4349583310108809,232.7696113222129,151.3262539665325,-20.615593677908528,3.9999377606238617,BC
1891,2826.1,0.1645269571328811,0.9726598839996292,0.2568350290000927,1.394021870132603,229.4692138600238,153.08101226010618,-20.685155126471468,3.999957862292719,BC
1892,2826.6,0.16967532100613192,1.0382386344302377,0.24044034139244064,1.44835429682881,232.09814570067462,151.37137882132558,-20.595745852267754,3.999938348582575,BC
1893,2827.1,0.16208595557871802,1.0154065888899741,0.2461483527775065,1.423640897246199,229.9074344688038,152.48915373207657,-20.63679671923144,3.9999517425408655,BC
1894,2827.6,0.15981418429615293,0.7968072017036736,0.3007981995740816,1.257419585573908,223.66700895928304,157.39926123757797,-20.94189930144721,3.9999840744009023,BC
1895,2828.1,0.15814357558651373,0.949141271731092,0.26271468206722703,1.3699995293848326,227.4109739419781,154.16993090723264,-20.72794642463193,3.99996689582307,BC
1896,2828.6,0.15112237680131485,0.8261426654844877,0.2934643336288781,1.2707293759146805,222.2948166770084,157.63382397745733,-20.916856835628856,3.9999849138389747,BC
1897,2829.1,0.15793248333979054,0.9777591414174688,0.25556021464563283,1.391251839402892,228.0704907916949,153.61171032309082,-20.691417670981433,3.9999623896951495,BC
1898,2829.6,0.1551765297631705,0.9620159648961228,0.2594960087759693,1.3766885034352625,227.03782547287528,154.1960487023537,-20.717030019420022,3.999967074928806,BC
1899,2830.1,0.15043960211169566,0.6722036002587929,0.3319490999353017,1.1545923023057902,216.9973926849631,161.8117552765373,-21.176923051313764,3.999994369350306,BC
1900,2830.6,0.11305046386566768,1.4298730979671714,0.14253172550820714,1.6854552873410464,228.60395235831777,149.7369329491881,-20.288680277349442,3.9999121964667546,BC
1901,2831.1,0.14953805598988626,1.1067284800863837,0.22331787997840408,1.479584416054674,229.20305562316398,151.95449525405675,-20.552528993304854,3.999945989936589,BC
1902,2831.6,0.17575113847637758,0.610066619685808,0.3474833450785481,1.1333011032407336,222.1181841946262,160.5009043685699,-21.222900467031128,3.9999922845800184,BC
1903,2832.1,0.17909750585705747,0.7302009303177494,0.31744976742056263,1.2267482035953694,226.77418081492453,156.89815640718882,-21.001879458055512,3.999982196872652,BC
1904,2832.6,0.186247243848818,0.9193544772091472,0.2701613806977132,1.3757631017556782,233.25502154782632,152.03813895418966,-20.711105287343774,3.9999469897974094,BC
1905,2833.1,0.18627528095798326,1.166467842688318,0.2083830393279205,1.5611261629742217,238.01875920782436,147.8365088793906,-20.42877036500905,3.999868519276497,BC
1906,2833.6,0.1867840373956368,1.0327012987751285,0.241824675306218,1.461310011476983,235.7028858430748,149.9319396089606,-20.571785107319776,3.9999160744222,BC
1907,2834.1,0.1915239201669048,0.9508501372760858,0.2622874656809785,1.4046615231239692,235.1188729786597,150.94730077281602,-20.660934661331325,3.9999326685740937,BC
1908,2834.6,0.19051150853640766,0.9810507780915978,0.2547373054771005,1.4262995921051058,235.50223323561679,150.49585265388262,-20.62585975292553,3.9999253758545334,BC
1909,2835.1,0.1969706101260176,0.9915769680939758,0.25210575797650603,1.4406533361964993,237.11958001670214,149.7253999218326,-20.60152400848798,3.9999119675142643,BC
1910,2835.6,0.19702386235117167,1.0083725869309093,0.2479068532672727,1.4533033025493538,237.44493252623158,149.4341052019338,-20.58176881601445,3.9999061992223046,BC
1911,2836.1,0.20467770609289365,1.0106486136880526,0.24733784657798685,1.4626641663589333,239.12235781902194,148.7185594770238,-20.565634846147667,3.999890789457304,BC
1912,2836.6,0.2165331575097528,0.9726651048996632,0.2568337237750842,1.4460319861845004,240.99714699556503,148.2946863400539,-20.58857778526852,3.999880508921581,BC
1913,2837.1,0.21456696126838412,1.1243401925212977,0.2189149518696756,1.5578221056593575,242.96841519287224,146.1470505803473,-20.427160992512654,3.9998127944796646,BC
1914,2837.6,0.2162514412536358,1.079456811121278,0.2301357972196805,1.5258440495945944,242.6374694502549,146.65817247682722,-20.470674643179915,3.999831285762973,BC
1915,2838.1,0.20207027167621355,1.0993287924286588,0.2251678018928353,1.5265668659977076,240.08188572222213,147.54196477586206,-20.472759157942342,3.999859754744445,BC
1916,2838.6,0.19825686908924745,1.1236554631036582,0.21908613422408546,1.5409984664169911,239.7086408490816,147.49202893875704,-20.45354810415029,3.9998582726367764,BC
1917,2839.1,0.19834914107946547,1.2459086904125876,0.1885228273968531,1.6327806588889062,241.6143938137672,145.7538046749261,-20.334347330643187,3.999796579581792,BC
1918,2839.6,0.15412545576737766,1.0659854643889204,0.2335036339027699,1.4536145540590684,229.2877571575572,152.2798713257677,-20.59112455607965,3.9999495321562657,BC
1919,2840.1,0.18824859995361548,0.8563630339222702,0.2859092415194324,1.3305208753953175,232.30838211141807,153.09548405751212,-20.7914562087401,3.9999579851280926,BC
1920,2840.6,0.20551831188941452,1.1361499459999629,0.21596251350000928,1.5576307713893869,241.35746248376404,146.7122316214548,-20.429354604444974,3.999833249200106,BC
1921,2841.1,0.19649310902063,1.1476511972995729,0.2130872006751068,1.5572315069953095,239.74579484852632,147.28018339845732,-20.43182390178566,3.9998519970391535,BC
1922,2841.6,0.19503186245123816,1.1444362270885269,0.21389094322786828,1.5533590327676334,239.4018015517975,147.44743635422805,-20.43736893847805,3.999856950037215,BC
1923,2842.1,0.1938516034571673,1.1020504191088258,0.22448739522279354,1.5203894177887864,238.45122412520993,148.18995785227528,-20.483253672120536,3.9998779791900487,BC
1924,2842.6,0.19782828138752892,1.0839194814052044,0.2290201296486989,1.5107678924414325,238.95732114600983,148.1362698865947,-20.496068316793068,3.999876683908665,BC
1925,2843.1,0.20493984806223006,1.2015077760722717,0.19962305598193208,1.6060706801164335,242.22222305984658,145.84085885347687,-20.366257594430753,3.9998004362845037,BC
1926,2843.6,0.20140888858629305,1.0824385320890957,0.2293903669777261,1.5132377876531151,239.6680751431665,147.85617379838445,-20.49174958739969,3.999869105810071,BC
1927,2844.1,0.19877107124260893,1.1992715993979106,0.20018210015052235,1.5982247707910415,241.00162511519844,146.35718995670098,-20.37752409379111,3.999820381116933,BC
1928,2844.6,0.2020923460562872,1.2300458117578468,0.1924885470605383,1.624626704874672,242.0926484596088,145.67706830117305,-20.343622348146237,3.9997931837069007,BC
1929,2845.1,0.20279299946586304,1.1385126784392179,0.2153718303901956,1.5566775082952764,240.853514480885,146.8998672712709,-20.43122172026136,3.999840075851545,BC
1930,2845.6,0.2069614005047344,1.1591419424732832,0.2102145143816792,1.5763178573596963,241.9898161425092,146.26754807098214,-20.4042013277488,3.9998171421297797,BC
1931,2846.1,0.20366466207466147,1.12753452138466,0.21811636965383496,1.5493155531131564,240.85483443001675,146.9891420150342,-20.441002817500237,3.9998433303290364,BC
1932,2846.6,0.20259379748401413,1.1430172018089626,0.21424569954775927,1.559856698840736,240.8843807679858,146.85059292831394,-20.42698851969272,3.99983828135996,BC
1933,2847.1,0.2068975141299694,1.2070775376555758,0.19823061558610605,1.6122056673716512,242.67656162548718,145.61246097725402,-20.35811687141123,3.9997903272752624,BC
1934,2847.6,0.2083274443610123,1.2196191811131225,0.19509520472171946,1.623041830195854,243.12498863885097,145.33404059349118,-20.34430482596936,3.999778045426954,BC
1935,2848.1,0.20691067528528664,1.1538623717958238,0.21153440705104404,1.5723074541321544,241.90094413499057,146.34616813213938,-20.409494137417305,3.9998199826561702,BC
1936,2848.6,0.2130415886920428,1.2898717639552593,0.17753205901118518,1.6804454116584868,244.9330293836998,144.08359202871415,-20.274675460725803,3.9997141917117847,BC
1937,2849.1,0.20627868355774007,1.210801239707958,0.1972996900730105,1.6143796133387085,242.61179146513032,145.6105368299653,-20.35551804452151,3.999790242241981,BC
1938,2849.6,0.20603003373903106,1.126688644865814,0.2183278387835465,1.5510465173883916,241.3130016140161,146.80788393370952,-20.438142324437774,3.9998367269897894,BC
1939,2850.1,0.21511228659664092,1.2896933481536537,0.17757666296158658,1.6823822977118814,245.306250880636,143.93304900123675,-20.272030169502546,3.9997053549636314,BC
1940,2850.6,0.21173666709947456,1.310048518742437,0.17248787031439072,1.6942730561563022,244.95172825827208,143.9342837011129,-20.25908811792643,3.999705435675732,BC
1941,2851.1,0.21231168690908744,1.2531783939075862,0.18670540152310344,1.6521954823397773,244.32520416977943,144.5950831839676,-20.308016599268655,3.9997415704974366,BC
1942,2851.6,0.21546945992242492,1.2214945316296866,0.1946263670925784,1.6315903586446898,244.49432409786064,144.76069894911717,-20.33230946281665,3.999750472512129,BC
1943,2852.1,0.22039157147587074,1.2098985311663524,0.1975253672084119,1.6278154698506349,245.26401830882287,144.53355264412218,-20.335937152102687,3.999738267852329,BC
1944,2852.6,0.21626559628920533,1.1965839455848692,0.2008540136037827,1.6137035554778572,244.31115954703048,145.02441069181333,-20.354302296416023,3.9997644386137914,BC
1945,2853.1,0.21958479778036846,1.2742620142975434,0.18143449642561416,1.675281308503526,245.92607200889805,143.79055086683994,-20.279357791549284,3.999696047909449,BC
1946,2853.6,0.2307810420868517,1.2652578130592218,0.18368554673519447,1.679724401881268,247.8426963129489,143.07447055913312,-20.271988457743774,3.999649512324121,BC
1947,2854.1,0.2217614813399285,1.2088121423695684,0.1977969644076079,1.6283705881171051,245.5063404117271,144.44272931514092,-20.334974030689718,3.999733397509257,BC
1948,2854.6,0.2352669514656957,1.2647324419501536,0.1838168895124616,1.683816282928311,248.64171831015545,142.75276355085953,-20.266389242804355,3.9996251598369317,BC
1949,2855.1,0.2293362298576857,1.2543083259781316,0.1864229185054671,1.6700674743412844,247.45594989223247,143.31079839432311,-20.283486829176585,3.9996648281589375,BC
1950,2855.6,0.22424827515418888,1.2582283577779092,0.1854429105555227,1.6679195434876206,246.57865919557634,143.63999015665286,-20.287015044783423,3.9996862313771233,BC
1951,2856.1,0.2255233057357298,1.2435499866804134,0.18911250332989665,1.6581857957460395,246.6343436744597,143.72399676842426,-20.298227078320576,3.9996917064395827,BC
1952,2856.6,0.2271577284254917,1.267316655145171,0.18317083621370728,1.67764521978437,247.213570573692,143.31597590378226,-20.275111041819,3.9996651641598677,BC
1953,2857.1,0.2363891526382161,1.3034470445533288,0.1741382388616678,1.7139744360532132,249.2573221034829,142.2304757429953,-20.232158006946808,3.99958406765001,BC
1954,2857.6,0.2319520313375671,1.2201600722800832,0.1949599819299792,1.6470720855476295,247.53405490295955,143.5292656742815,-20.31018426664968,3.999679023235532,BC
1955,2858.1,0.2270138639924364,1.1585351370094237,0.21036621574764408,1.5959152167495043,245.85098516819045,144.6894542671795,-20.374583401724134,3.999746640774066,BC
1956,2858.6,0.23137957189996164,1.2732540494995075,0.1816864876251232,1.6863201090245925,248.0405958832565,142.93687152235162,-20.2642874813273,3.9996397013950395,BC
1957,2859.1,0.23025796212838365,1.1295237542173668,0.2176190614456583,1.5774007777914087,246.09741179961875,144.81956073106198,-20.39785664607712,3.9997536408612584,BC
1958,2859.6,0.2282021889243669,1.162514744397931,0.20937131390051728,1.6000882472228148,246.12812899133598,144.54458015970891,-20.369012267091318,3.9997388595677177,BC
1959,2860.1,0.2411060995877105,1.1811177402150264,0.2047205649462434,1.6269444047489805,248.7715562596423,143.3176964006613,-20.332765289321195,3.9996652758180504,BC
1960,2860.6,0.2286614966817973,1.2109880945836982,0.19725297635407546,1.636902567619571,246.81761184612128,143.89047513819384,-20.323135841356763,3.9997025726510542,BC
1961,2861.1,0.24915530817059256,1.2467358261263422,0.18831604346841446,1.6842071777653491,250.9289055580826,141.94957372564733,-20.263191848872797,3.9995611943927445,BC
1962,2861.6,0.25832723252409945,1.290891973155914,0.17727700671102153,1.726496212391035,252.94746044094174,140.8167539301617,-20.21415081356875,3.9994499855935457,BC
1963,2862.1,0.2569467473281246,1.2397276949929985,0.1900680762517504,1.6867425185728735,252.24056654717663,141.46504616504146,-20.25875133981432,3.9995150773902592,BC
1964,2862.6,0.2726004480687654,1.2901388150369215,0.17746529624076954,1.7402045593464566,255.37727799500192,139.83364999830437,-20.196600786516047,3.9993337031934253,BC
1965,2863.1,0.2618566922266508,1.3007084742319124,0.1748228814420219,1.737388047900585,253.63730254429345,140.46897907161733,-20.20168264837566,3.99941015432192,BC
1966,2863.6,0.25960289435708434,1.287846361068354,0.17803840973291152,1.7254876651583495,253.14008597988112,140.7594034920751,-20.215003716016916,3.999443407906658,BC
1967,2864.1,0.2588807900251718,1.3219902665693777,0.16950243335765566,1.7503734899522048,253.31304530479042,140.45674568119586,-20.188388700257878,3.9994087556272833,BC
1968,2864.6,0.2531080607809803,1.2600512407194098,0.1849871898201476,1.6981464913205375,251.75680659008628,141.51702812852704,-20.24657462102293,3.9995200139632128,BC
1969,2865.1,0.2677464805132811,1.1832097001712594,0.2041975749571852,1.6551537556417255,253.64323488765152,141.30758401026625,-20.29332315025388,3.9995001395070027,BC
1970,2865.6,0.27656585313965826,1.1703430494652778,0.20741423763368053,1.6543231402386165,255.10828815845554,140.80461563114366,-20.292530201698856,3.999448593109069,BC
1971,2866.1,0.2704771260404957,1.2052442645853767,0.19868893385365585,1.6744103244795283,254.32087185358327,140.8665559592434,-20.27023866884477,3.9994557005331495,BC
1972,2866.6,0.2686933611157366,1.2343002098191769,0.19142494754520573,1.6944185184801197,254.25412135664232,140.68256040739772,-20.24771802887934,3.9994346003149506,BC
1973,2867.1,0.26343564328347324,1.262721437333205,0.1843196406666988,1.710476721283377,253.5828129445544,140.75423280340476,-20.230770119145728,3.9994428150466037,BC
1974,2867.6,0.27170549582056724,1.2577212643428974,0.18556968391427564,1.71499644407774,254.96897291046776,140.22461759431718,-20.224162230340355,3.9993822459407524,BC
1975,2868.1,0.2634965663730553,1.2662185280565794,0.18344536798585515,1.71316046241549,253.62359177035526,140.71306093097712,-20.22778584711963,3.999438095433309,BC
1976,2868.6,0.26879211840031186,1.3340688071269151,0.16648279821827133,1.769343723745498,255.0774982408714,139.66018002907563,-20.16663226615268,3.999309813381222,BC
1977,2869.1,0.2642281726165252,1.2482943192773632,0.1879264201806592,1.7004489120745476,253.59528729672496,140.8512273955336,-20.24180423931032,3.9994539412340484,BC
1978,2869.6,0.26817886644628225,1.3010137889310602,0.17474655276723494,1.7439392081445777,254.7142705443988,140.02912642821224,-20.19345572905752,3.9993599645244924,BC
1979,2870.1,0.2686786517895906,1.2147142101614912,0.1963214474596272,1.6797143094107092,254.0846792673394,140.89364191220685,-20.26447946012605,3.999458809908329,BC
1980,2870.6,0.2670228791466263,1.2126040619278255,0.1968489845180436,1.6764759255924957,253.77424735490231,141.0359131271474,-20.268538997443613,3.999474422073712,BC
1981,2871.1,0.2807875707087319,1.226258665589518,0.1934353336026205,1.7004815699008704,256.2898640301404,139.90941675841074,-20.238521565758155,3.9993441494847,BC
1982,2871.6,0.2837683404094559,1.2649919117512218,0.1837520220621945,1.7325122742228722,257.08096604047785,139.3133905470801,-20.2027249299862,3.9992621657703156,BC
1983,2872.1,0.2730743372926888,1.1609630269045603,0.20975924327385986,1.643796607471109,254.4039232869409,141.1645154548606,-20.30578451099082,3.999486587481562,BC
1984,2872.6,0.27109793181258146,1.1853056548393175,0.2036735862901705,1.6600771729420698,254.26018056192453,141.03934880313082,-20.286837308281147,3.9994747468797467,BC
1985,2873.1,0.2816003097424355,1.3182419343419691,0.17043951641450772,1.7702817604989125,257.08888666975724,138.9486018205643,-20.163249133011586,3.999210731637296,BC
1986,2873.6,0.2786891965650234,1.2595416186064117,0.18511459534839714,1.7233454105198318,256.1791079316521,139.7187552127065,-20.213651065749424,3.999317875984108,BC
1987,2874.1,0.2734889438001565,1.2106862717145859,0.1973284320713536,1.6815036475860958,254.89662505750272,140.59132609697485,-20.261470900397764,3.9994241517341576,BC
1988,2874.6,0.27942092093896576,1.304007006782626,0.17399824830434352,1.757426176025935,256.62696337363184,139.23147091479768,-20.177048347116003,3.999250931507621,BC
1989,2875.1,0.2779146617481523,1.4572767010668242,0.13568082473329396,1.8708721875482703,257.4172575152236,137.94101291147214,-20.065517463451524,3.9990428680817525,BC
1990,2875.6,0.2767135687719841,1.259815179188435,0.1850462052028912,1.7215749531633109,255.8439722586033,139.8533936103264,-20.215967296566035,3.999336424628933,BC
1991,2876.1,0.2757564742963214,1.2701378245379729,0.1824655438655068,1.728359842699801,255.75942229875096,139.81590127407958,-20.208761371226537,3.999331257151626,BC
1992,2876.6,0.28559129955832296,1.3325876578347138,0.16685308554132156,1.7850320429343582,257.8416933382294,138.5483510117574,-20.147382692445948,3.9991446736741354,BC
1993,2877.1,0.2850917633292527,1.2930473065205994,0.17673817336985015,1.7548772432197022,257.49673911022353,138.9518700121462,-20.178649157029096,3.9992112719546453,BC
1994,2877.6,0.2731023465827376,1.1913863362927275,0.20215341592681807,1.6666420988022834,254.6680477263444,140.82708670682166,-20.27874154073179,3.999451171082271,BC
1995,2878.1,0.27910510636061125,1.220058454058229,0.19498538648544267,1.6941489469042832,255.95139811799092,140.09229666080623,-20.24597407475149,3.9993671600874,BC
1996,2878.6,0.2948501964140665,1.2558917627462372,0.1860270593134408,1.736769018473744,258.8861354665583,138.6410804242575,-20.196016223296205,3.9991599579777017,BC
1997,2879.1,0.27679045354627635,1.1435867629967835,0.21410330925080406,1.6344805257938642,254.92505373376457,141.0843672922577,-20.316269072040726,3.9994790038977652,BC
1998,2879.6,0.2810007899819297,1.1075240404699536,0.2231189898825116,1.6116438203343948,255.38698910594383,141.1778250690344,-20.34349610159758,3.999487847410715,BC
1999,2880.1,0.2867212939848753,1.305419006279372,0.17364524843015694,1.7657855486944043,257.8498891417479,138.72499359294298,-20.166941933803336,3.99917379938141,BC
2000,2880.6,0.2907283898086369,1.2343168203060544,0.1914207949234864,1.7164660050381777,258.05087968965614,139.13313102151457,-20.218849190078657,3.9992374559033825,BC
2001,2881.1,0.2955144741925093,1.170880825354306,0.20727979366142352,1.6736750932082387,258.45131576543884,139.43110144217042,-20.26610303381427,3.9992783224252664,BC
2002,2881.6,0.29450229984588383,1.2193352065223486,0.19516619836941285,1.7090037047376452,258.59509902008153,139.01776567774914,-20.22634614020025,3.9992216617222347,BC
2003,2882.1,0.2880628930875596,1.170903060278046,0.20727423493048847,1.666240188296094,257.14763187491747,139.9649806037672,-20.27621791366584,3.9993518149607006,BC
2004,2882.6,0.29095808934006884,1.0943055263447374,0.22642361841381564,1.611687234098622,257.0967699383997,140.57994041795683,-20.34138255968545,3.999422848436637,BC
2005,2883.1,0.264253404953512,1.286380480466588,0.17840487988335296,1.7290387653034531,253.92569561216723,140.44992224178196,-20.210242590741416,3.9994079755453997,BC
2006,2883.6,0.2827193915737831,1.3200143237622837,0.16999641905942908,1.772730134395496,257.2859753931916,138.85680419406592,-20.16051135287245,3.9991955613197736,BC
2007,2884.1,0.29360849822095497,1.2288366203618926,0.1927908449095269,1.7152359634923744,258.5044802191057,138.98692618401628,-20.219641633060593,3.9992170686175657,BC
2008,2884.6,0.2975787300822739,1.2477832487863338,0.18805418780341648,1.7334161666720245,259.29368618349287,138.53142337507956,-20.19909441569079,3.99914188481893,BC
2009,2885.1,0.3004662211890682,1.172876446224153,0.20678088844396167,1.680123555857183,259.3238405657915,139.05882853311695,-20.25770247570916,3.9992272816889747,BC
2010,2885.6,0.2873009484199702,1.2136830664037015,0.19657923339907452,1.6975632482227463,257.32210608415863,139.57847374864508,-20.24051785439093,3.9992985739983027,BC
2011,2886.1,0.2902777604324939,1.251435258441138,0.18714118538971555,1.7288542042633477,258.0882732147019,138.99734270805223,-20.205425307239782,3.9992187913670167,BC
2012,2886.6,0.3060941423901251,1.2516956794917815,0.18707608012705465,1.7448659020089612,260.7360210813768,137.91618858862742,-20.18522461553229,3.9990379629873463,BC
2013,2887.1,0.2797732214685113,1.1778062477516051,0.20554843806209872,1.6631279072822152,255.7383294059457,140.49040370530395,-20.281515177109,3.9994126042810514,BC
2014,2887.6,0.2548939852457405,1.2012122484021222,0.19969693789946946,1.6558031715473318,251.50344555653496,142.04825518017626,-20.295141794268453,3.999569785095448,BC
2015,2888.1,0.2604095912859152,1.2153025083916402,0.19617437290208994,1.6718864725796454,252.62617788626142,141.48518167325398,-20.275169809364375,3.9995169892900697,BC
2016,2888.6,0.2622706029384469,1.31128829705949,0.17217792573512752,1.7457368257330643,253.7970935723897,140.33222788240246,-20.19266845829268,3.999394528174331,BC
2017,2889.1,0.2632571062139117,1.3002572371262096,0.1749356907184476,1.7384500340585691,253.87220419454133,140.3765685477273,-20.20027279147712,3.9993995926444788,BC
2018,2889.6,0.2519721802953553,1.1789677542712205,0.20525806143219488,1.6361979959987707,250.7478250134428,142.52500166539386,-20.31924372713304,3.999607211438798,BC
2019,2890.1,0.2550031059872672,1.2441677635428234,0.1889580591142941,1.6881289286443848,251.93934693175868,141.55597796765312,-20.257553837399186,3.9995237146287406,BC
2020,2890.6,0.25720517481569105,1.1905635825785863,0.20235910435535345,1.6501278617496309,251.81586846043282,142.00015792927238,-20.301422201075987,3.999566019750804,BC
2021,2891.1,0.2621617404389686,1.238798103809071,0.19030047404773226,1.6912603182957722,253.15001120212975,141.10073198698402,-20.252580211774358,3.999480551833143,BC
2022,2891.6,0.2551466969297632,1.2120718269753377,0.1969820432561656,1.6642005671612663,251.65560936906613,141.9055031340178,-20.28519208068225,3.9995569901301318,BC
2023,2892.1,0.2612971361265121,1.3146402238509451,0.17133994403726374,1.747277304014721,253.6601773173901,140.36521950234274,-20.191214895978803,3.9993982961866976,BC
2024,2892.6,0.2701299053060041,1.2647454165508605,0.18381364586228494,1.7186889677191493,254.7547965541935,140.2626226048559,-20.220405451954537,3.9993865822846293,BC
2025,2893.1,0.2585180622838232,1.0959257448823527,0.22601856377941185,1.5804623709455878,251.09722271941882,143.03653669883246,-20.387897051900467,3.999647057706455,BC
2026,2893.6,0.2573176811372003,1.117432160593467,0.22064195985163326,1.5953918015823008,251.09713936715087,142.86250402479246,-20.368921562966552,3.999633823945794,BC
2027,2894.1,0.265134430701486,1.2499555845658594,0.18751110385853514,1.7026011191258803,253.76750130626115,140.7692028222039,-20.239214372241694,3.9994445315588467,BC
2028,2894.6,0.2608494288477864,1.31975207362907,0.1700619815927325,1.7506634840695887,253.6274760972808,140.34410225336774,-20.187706577111094,3.9993958842261863,BC
2029,2895.1,0.26103642826482765,1.3026099871838073,0.17434750320404824,1.7379939186526832,253.51359299340862,140.5063043219312,-20.20118865534446,3.999414422877934,BC
2030,2895.6,0.2535911176665222,1.1467333576368146,0.21331666059079635,1.6136411358941332,250.7096801346517,142.78948771275523,-20.346670058898173,3.9996280580597596,BC
2031,2896.1,0.2615691491869387,1.1848152749059784,0.2037961812735054,1.6501806053664223,252.54821323996998,141.74370900818693,-20.300477781875006,3.9995415719562444,BC
2032,2896.6,0.25637359904335777,1.3313537890469958,0.16716155273825106,1.7548889408286046,252.9692881983001,140.53363878743943,-20.184091743977824,3.9994175498391016,BC
2033,2897.1,0.2498066239348145,1.3161505340670068,0.1709623664832483,1.7369195244850697,251.71258454101311,141.14603512344058,-20.204499160461637,3.9994848383505692,BC
2034,2897.6,0.2570751536504906,1.2169315227994044,0.1957671193001489,1.6697737957500438,252.04749155414856,141.70962074037658,-20.27829235934981,3.999538326839317,BC
2035,2898.1,0.26287048817995273,1.1165435867310616,0.2208641033172346,1.600278178228249,252.1250425507548,142.44709245173098,-20.36154935316736,3.9996010821996046,BC
2036,2898.6,0.26751839071377376,1.2936813737717274,0.17657965655706814,1.7377794210425692,254.54312046715395,140.14867771491214,-20.200175866479707,3.999373585821991,BC
2037,2899.1,0.2627803930649659,1.2759173631013894,0.18102065922465266,1.719718415391008,253.58353537335526,140.66161934869498,-20.220700381292964,3.999432201233347,BC
2038,2899.6,0.26878599963412,1.3556868570515672,0.16107828573710825,1.7855511424227952,255.24225807161002,139.45179954175458,-20.149992583832635,3.9992811651146356,BC
2039,2900.1,0.2710627639225716,1.3261312618079193,0.16846718454802018,1.765661210278511,255.39521749866586,139.5838223391501,-20.17002717913682,3.999299309489646,BC
2040,2900.6,0.2623461328278364,1.3005142177931197,0.17487144555172013,1.737731796172676,253.7191232122039,140.4370439966356,-20.201219177132547,3.9994065033921053,BC
2041,2901.1,0.2628715142251767,1.2610920433126729,0.18472698917183167,1.7086905467096818,253.47082450765876,140.81132744467774,-20.232863649989163,3.999449363056124,BC
2042,2901.6,0.2717717454781913,1.3122864081835723,0.17192839795410692,1.7559865516158706,255.40809141045597,139.67105579478158,-20.180011913259406,3.9993113100572333,BC
2043,2902.1,0.2730192281749453,1.2901794560602866,0.17745513598492835,1.7406538202201602,255.4484750634328,139.80441380239213,-20.196039683256256,3.9993296742168356,BC
2044,2902.6,0.2637729113455896,1.1919253966844874,0.20201865082887813,1.657716958858955,253.01050660004742,141.50119487120628,-20.29109156956768,3.999518510049122,BC
2045,2903.1,0.2739518322674188,1.2902468594114855,0.17743828514712862,1.7416369768260334,255.6067193392518,139.73958986986034,-20.194809690948986,3.999320744810223,BC
2046,2903.6,0.2653704432698738,1.2025885093580986,0.19935287266047536,1.6673118252884478,253.39254589869552,141.26565880589453,-20.279505890676454,3.999496166187378,BC
2047,2904.1,0.27023351187114425,1.2999095518015784,0.1750226120496054,1.7451656757223282,255.05308512569783,139.89889866416726,-20.191756027041517,3.999342698873383,BC
2048,2904.6,0.2774087255402955,1.2390884170802299,0.19022789572994253,1.706725038350468,255.8044879745641,140.01576448206708,-20.2322119958773,3.999358443028639,BC
2049,2905.1,0.2635644520082199,1.185593114203843,0.20360172144903926,1.652759287661102,252.91465014717926,141.5878817200055,-20.29700616834737,3.999526746937177,BC
2050,2905.6,0.26650708269086604,1.1968609800944514,0.20078475497638715,1.6641528177617049,253.54366011100132,141.2463296058548,-20.282972575880123,3.9994943348868386,BC
2051,2906.1,0.2719326616124038,1.3563684578344135,0.16090788554139662,1.789209004988214,255.7658140927428,139.2352109777137,-20.145692372302747,3.9992514442371716,BC
2052,2906.6,0.2697406540665364,1.2852880504764261,0.17867798738089347,1.7337066919238555,254.8536105573664,140.07993314516446,-20.20413408474456,3.999365751464027,BC
2053,2907.1,0.265679191580032,1.1802984698545904,0.2049253825363524,1.6509030439709749,253.24609050545737,141.49207659222427,-20.298787097960172,3.999517644063966,BC
2054,2907.6,0.2781870662061379,1.1941188228838555,0.20147029427903607,1.6737761833690294,255.58808241821347,140.43044742896615,-20.26943706300992,3.9994057493868644,BC
2055,2908.1,0.2816746904531915,1.1743792033484477,0.20640519916288808,1.6624590929645267,256.0476935866294,140.38942376973907,-20.281917682601325,3.9994010613274136,BC
2056,2908.6,0.2741063300523484,1.1750928681124686,0.20622678297188285,1.6554259811366998,254.70937649674897,140.9321559642856,-20.29172023410139,3.9994632326237625,BC
2057,2909.1,0.2711867556113637,1.249602176379456,0.187599455905136,1.7083883878959556,254.81393155579707,140.34509204357332,-20.231577181808287,3.999395997266931,BC
2058,2909.6,0.27534638029330794,1.3669627707335092,0.1582593073166227,1.8005684583434398,256.4011798731789,138.90955874855226,-20.133626563811887,3.9992042779794046,BC
2059,2910.1,0.26769497411452303,1.3372347665489264,0.1656913083627684,1.7706210490262178,254.9192347813517,139.70349086912884,-20.165516271110626,3.999315774506029,BC
2060,2910.6,0.26639383316250603,1.18560234207617,0.20359941448095747,1.6555955897196335,253.42244867663868,141.37998618041328,-20.293072420035827,3.99950700510521,BC
2061,2911.1,0.2797201637963551,1.2273548175325053,0.19316129561687367,1.700236276945734,256.1137140682578,139.9734572406239,-20.23900569350376,3.9993529847278997,BC
2062,2911.6,0.2851716977063111,1.1784025123323798,0.20539937191690505,1.668973581955596,256.6948652743907,140.09428088684402,-20.273613356801505,3.9993673861728047,BC
