Profundidade [m]	Taxa de sedimentação [cm/ka]
2108.1	
2108.3	6.271604894891005
2108.5	6.271604894919523
2108.7	6.271604894891005
2108.9	6.271604894891005
2109.1	6.271604894891005
2109.3	6.271604894891005
2109.5	6.271604894976761
2109.7	6.271605288224304
2109.9	6.271604894948241
2110.1	6.271604894891005
2110.3	6.271604894948241
2110.5	6.271604894919523
2110.7	6.271604894948241
2110.9	6.271604894891005
2111.1	6.271604894891005
2111.3	6.271605012913883
2111.5	6.271604973620522
2111.7	6.271604934212884
2111.9	6.271604934212884
2112.1	6.271604934270121
2112.3	6.271604934270121
2112.5	6.271604934241404
2112.7	6.271604894891005
2112.9	6.271604894948241
2113.1	6.271604894891005
2113.3	6.271605288224304
2113.5	6.271604894919523
2113.7	6.271604894891005
2113.9	6.271604894891005
2114.1	6.271604894891005
2114.3	6.271604894891005
2114.5	6.271604894919523
2114.7	6.271604894948241
2114.9	6.271604894891005
2115.1	6.27160528828154
2115.3	6.271604894891005
2115.5	6.271604894976761
2115.7	6.271604894891005
2115.9	6.271604894948241
2116.1	6.271604894891005
2116.3	6.271604894948241
2116.5	6.271604894919523
2116.7	6.271604894891005
2116.9	6.271605288224304
2117.1	6.271604894891005
2117.3	6.271604894891005
2117.5	6.271604894919523
2117.7	6.271604894948241
2117.9	6.271604894891005
2118.1	6.271604894948241
2118.3	6.271605681557651
2118.5	6.271605681586172
2118.7	6.271605681557651
2118.9	6.271605681614889
2119.1	6.271601748226385
2119.3	6.271605681557651
2119.5	6.271605681586172
2119.7	6.271605681557651
2119.9	6.271605681557651
2120.1	6.271605681557651
2120.3	6.271605681614889
2120.5	6.271605681586172
2120.7	6.271601748283624
2120.9	6.271605681557651
2121.1	6.271605681557651
2121.3	6.27160568155765
2121.5	6.271605681643409
2121.7	6.271601748226386
2121.9	6.271605681557651
2122.1	6.271605681557651
2122.3	6.271601748283624
2122.5	6.271605681586172
2122.7	6.271605681557651
2122.9	6.271605681614888
2123.1	6.271605681557651
2123.3	6.271601748283624
2123.5	6.271605681586172
2123.7	6.271605681557651
2123.9	6.271601748226386
2124.1	6.271605681614889
2124.3	6.271605681557651
2124.5	6.271605681586171
2124.7	6.271605681557651
2124.9	6.271601748283624
2125.1	6.271605681557651
2125.3	6.271605681557651
2125.5	6.2716056816434085
2125.7	6.271605681557651
2125.9	6.271605681557651
2126.1	6.27160568155765
2126.3	6.271605681557651
2126.5	6.2716017482549065
2126.7	6.271605681614889
2126.9	6.271605681557651
2127.1	6.27160568155765
2127.3	6.271605681557651
2127.5	6.271605681643409
2127.7	6.27160568155765
2127.9	6.271605681557651
2128.1	6.271601748283624
2128.3	6.271605681557651
2128.5	6.271605681586172
2128.7	6.27160568155765
2128.9	6.271605681557651
2129.1	6.271601748226386
2129.3	6.271605681614889
2129.5	6.271605681586172
2129.7	6.271601748283624
2129.9	6.271605681557651
2130.1	6.271605681614889
2130.3	6.27160568155765
2130.5	6.271605681586172
2130.7	6.271601748283624
2130.9	6.271605681557651
2131.1	6.271605681557651
2131.3	6.271601748283624
2131.5	6.271605681586172
2131.7	6.271605681557651
2131.9	6.271605681614888
2132.1	6.271605681557651
2132.3	6.271601748283624
2132.5	6.271605681586172
2132.7	6.271605681614889
2132.9	6.271601748226386
2133.1	6.271605681557651
2133.3	6.271605681557651
2133.5	6.271605681586171
2133.7	6.271605681557651
2133.9	6.271601748283624
2134.1	6.271605681557651
2134.3	6.271605681557651
2134.5	6.2716056816434085
2134.7	6.271605681557651
2134.9	6.271605681557651
2135.1	6.27160568155765
2135.3	6.271605681614889
2135.5	6.2716017482549065
2135.7	6.271605681557651
2135.9	6.271605681557651
2136.1	6.27160568155765
2136.3	6.271605681557651
2136.5	6.271605681643409
2136.7	6.27160568155765
2136.9	6.271605681557651
2137.1	6.271601748283624
2137.3	6.271605681557651
2137.5	6.271605681586172
2137.7	6.27160568155765
2137.9	6.271605681614889
2138.1	6.271601748226386
2138.3	6.271605681557651
2138.5	6.271605681586172
2138.7	6.271601748283624
2138.9	6.271605681557651
2139.1	6.271605681614889
2139.3	6.27160568155765
2139.5	6.271605681586172
2139.7	6.271601748283624
2139.9	6.271605681557651
2140.1	6.271605681557651
2140.3	6.271601748226386
2140.5	6.271605681643409
2140.7	6.271605681557651
2140.9	6.27160568155765
2141.1	6.271605681557651
2141.3	6.271601748283624
2141.5	6.271605681586172
2141.7	6.271605681614889
2141.9	6.27160568155765
2142.1	6.271605681557651
2142.3	6.271605681557651
2142.5	6.271605681586171
2142.7	6.271605681557651
2142.9	6.271601748226386
2143.1	6.271605681614889
2143.3	6.271605681557651
2143.5	6.271605681586171
2143.7	6.271605681557651
2143.9	6.271605681557651
2144.1	6.27160568155765
2144.3	6.271605681614889
2144.5	6.2716017482549065
2144.7	6.271605681557651
2144.9	6.271605681557651
2145.1	6.27160568155765
2145.3	6.271605681557651
2145.5	6.271605681586172
2145.7	6.271605681614887
2145.9	6.271605681557651
2146.1	6.271601748283625
2146.3	6.271605681557651
2146.5	6.271605681586172
2146.7	6.2716056815576495
2146.9	6.271605681614889
2147.1	6.271601748226387
2147.3	6.271605681557651
2147.5	6.271605681586172
2147.7	6.271601748283625
2147.9	6.271605681557651
2148.1	6.271605681557651
2148.3	6.271605681614887
2148.5	6.271605681586172
2148.7	6.271601748283625
2148.9	6.271605681557651
2149.1	6.271605681557651
2149.3	6.271601748226387
2149.5	6.271605681643409
2149.7	6.271605681557651
2149.9	6.2716056815576495
2150.1	6.271605681557651
2150.3	6.271601748283625
2150.5	6.271605681586172
2150.7	6.271605681557651
2150.9	6.271605681614887
2151.1	6.271605681557651
2151.3	6.271605681557651
2151.5	6.27160568158617
2151.7	6.271605681557651
2151.9	6.271601748226387
