Profundidade [m]	Fração de Areia [%]
2108.1	90.35616430193383
2108.3	91.13733440329466
2108.5	90.77999316345277
2108.7	89.85437426851514
2108.9	88.36930469563694
2109.1	87.92713344157234
2109.3	89.6872183120601
2109.5	90.99917670857329
2109.7	90.0711073816003
2109.9	87.37849705008132
2110.1	85.21954060617927
2110.3	84.89167290964048
2110.5	84.49345360904825
2110.7	85.16033825387899
2110.9	86.57953519962872
2111.1	85.99205316134653
2111.3	84.08587358549643
2111.5	80.56853776584325
2111.7	76.76537808391242
2111.9	62.35118592043612
2112.1	38.274235512933366
2112.3	40.386206034273094
2112.5	62.55049430618787
2112.7	73.95669806581678
2112.9	77.90681858878449
2113.1	79.85790332138434
2113.3	79.37151905478022
2113.5	79.51969719477393
2113.7	80.71977965559599
2113.9	83.15108974589155
2114.1	85.47918986715628
2114.3	87.09532185379499
2114.5	90.04113695507084
2114.7	92.5200315573717
2114.9	90.86573562024155
2115.1	86.18126628061755
2115.3	83.17070015892767
2115.5	83.57157893429593
2115.7	82.36245239249386
2115.9	76.91505343544182
2116.1	74.25660983780462
2116.3	78.16364926865035
2116.5	85.11467719493274
2116.7	92.72888907317571
2116.9	97.23703178551823
2117.1	97.1478383680118
2117.3	92.46009509243711
2117.5	87.2166201069703
2117.7	85.93499818365325
2117.9	86.36159950936025
2118.1	86.55822916394686
2118.3	86.96401481322724
2118.5	87.05044574540226
2118.7	87.22383187093357
2118.9	87.61722355153407
2119.1	87.39437989545814
2119.3	87.49837228771598
2119.5	87.60702695461194
2119.7	87.72191755261422
2119.9	89.12865645712617
2120.1	89.9811942286188
2120.3	90.29079888271103
2120.5	92.11869177760366
2120.7	93.04527438339022
2120.9	90.64680531788716
2121.1	89.06730735382747
2121.3	89.5204086727481
2121.5	90.9297909373244
2121.7	92.4205780515115
2121.9	93.34133367318118
2122.1	93.85739110859485
2122.3	93.5205519375648
2122.5	93.02608069191606
2122.7	92.04443261010807
2122.9	90.65578777888422
2123.1	90.3244350318313
2123.3	89.64466027765756
2123.5	88.53156132289841
2123.7	89.41565546371037
2123.9	89.96277336343584
2124.1	89.06321868356603
2124.3	90.2324869819846
2124.5	91.06540729557469
2124.7	90.4934106745516
2124.9	90.33621079207168
2125.1	89.9300412529999
2125.3	89.40710242519378
2125.5	88.95617579131128
2125.7	87.91701255860372
2125.9	87.34953151613452
2126.1	87.88991633258038
2126.3	88.40954204851623
2126.5	89.63257043357817
2126.7	90.64470910444308
2126.9	90.40454616265015
2127.1	90.23036794195104
2127.3	89.34862435268506
2127.5	88.6311905169286
2127.7	90.05141127948053
2127.9	90.49661757185457
2128.1	89.60673898196718
2128.3	89.63072589300005
2128.5	89.76797532489005
2128.7	90.49695160803857
2128.9	92.36571402852898
2129.1	91.92825734126735
2129.3	90.24271055362689
2129.5	88.73358009436116
2129.7	88.8948749487802
2129.9	91.82486366186812
2130.1	93.69262997835652
2130.3	92.69829181275217
2130.5	90.15252185875072
2130.7	89.18749341730725
2130.9	90.33413100574828
2131.1	90.95656401414034
2131.3	90.29325041516607
2131.5	91.20220631889752
2131.7	92.30300439468776
2131.9	92.14991816841717
2132.1	92.57797307546366
2132.3	92.71250884762169
2132.5	91.5827156681616
2132.7	91.1830878848387
2132.9	90.94349347527299
2133.1	90.68963588458003
2133.3	91.16284380066445
2133.5	90.80167070558589
2133.7	90.22646591236719
2133.9	90.26281347581049
2134.1	90.67138559712866
2134.3	90.50136061374485
2134.5	89.90145437550702
2134.7	90.29187354617592
2134.9	91.20807433409284
2135.1	90.60089508788498
2135.3	89.05358440126504
2135.5	88.21761879105956
2135.7	88.53584468828143
2135.9	88.18420430013629
2136.1	88.5659208571268
2136.3	91.18935246509999
2136.5	92.92223306631183
2136.7	91.41020021013517
2136.9	89.00065847318629
2137.1	88.81298323812679
2137.3	89.28275478211789
2137.5	88.19645471765249
2137.7	87.8014809211277
2137.9	88.53514252804136
2138.1	88.87604520523844
2138.3	89.16759121414766
2138.5	88.67739759490071
2138.7	86.93593158781657
2138.9	87.88645672266559
2139.1	89.591594406338
2139.3	90.94339443844916
2139.5	92.82923611740767
2139.7	93.32789622229943
2139.9	91.90262946754345
2140.1	89.95962333422243
2140.3	89.45461878735856
2140.5	90.07914510752659
2140.7	89.53345761103668
2140.9	89.51194681652939
2141.1	90.83856683527296
2141.3	90.81180914041067
2141.5	89.96839536230043
2141.7	90.18486456628264
2141.9	90.49077146315123
2142.1	90.51238090009417
2142.3	91.2066975643722
2142.5	90.98499983257997
2142.7	89.44521617988471
2142.9	88.61059038839223
2143.1	89.89164929564599
2143.3	90.62330780424611
2143.5	89.94400490183864
2143.7	89.18960053392894
2143.9	89.45825569216791
2144.1	90.30906407813384
2144.3	91.10191411284099
2144.5	90.91462978587303
2144.7	89.63301447700914
2144.9	89.18248425005177
2145.1	89.53174539809783
2145.3	90.06077071037062
2145.5	91.54950483248003
2145.7	90.79328621960258
2145.9	88.3988347524914
2146.1	87.81405973858394
2146.3	88.88885456617459
2146.5	89.56847315689794
2146.7	90.46122657998201
2146.9	90.91694233872607
2147.1	90.03948064164929
2147.3	89.77284267972429
2147.5	89.92017555761531
2147.7	89.77869631805412
2147.9	89.37362819297435
2148.1	89.14048613016958
2148.3	89.60725167573783
2148.5	89.4368754985288
2148.7	89.46127475512569
2148.9	90.00644099689251
2149.1	89.73494300684531
2149.3	90.62330780405499
2149.5	90.83836820958095
2149.7	89.72349438119598
2149.9	89.19968551604711
2150.1	88.44294906052296
2150.3	88.56781522607243
2150.5	90.02957508387843
2150.7	90.46373410314243
2150.9	90.17506354515632
2151.1	89.7812144743018
2151.3	90.07134380909831
2151.5	91.1943699304386
2151.7	90.44233128610615
2151.9	88.35171042326796
2152.1	88.5205699681278
2152.3	89.36100786850615
2152.5	90.31047389764802
2152.7	91.45034364526407
2152.9	90.92619112999743
2153.1	88.98226022529647
2153.3	89.21035485676482
2153.5	89.67845110567549
2153.7	88.93309899148838
2153.9	87.38420112618145
2154.1	87.50384412055716
2154.3	88.2918897172352
2154.5	88.78720743530309
2154.7	88.78483481515978
2154.9	87.34779728580094
2155.1	86.92232097264876
2155.3	87.23111486541603
2155.5	86.72042597991239
2155.7	86.73127842447023
2155.9	88.39083766854196
2156.1	88.821490169693
2156.3	87.42014065724497
2156.5	86.45928852804076
2156.7	86.79849491562953
2156.9	87.77234204694979
2157.1	88.66529083679819
2157.3	88.17853813173451
2157.5	86.95927478956881
2157.7	86.7846573198345
2157.9	85.68534592735487
2158.1	85.9336539381579
