Profundidade [m]	Taxa de sedimentação [cm/ka]
2400.0	7.308659299375731
2400.2	7.308446494472579
2400.4	7.308659299662362
2400.6	7.30865929950761
2400.8	7.308658444868832
2401.0	7.308659299375731
2401.2	7.308659299507521
2401.4	7.308659299662362
2401.6	7.30865929950761
2401.8	7.308659299662362
2402.0	7.308659299529951
2402.2	7.308659299507521
2402.4	7.308659299508142
2402.6	7.30865929950761
2402.8	7.308659299662362
2403.0	7.308659299375731
2403.2	7.308659299507521
2403.4	7.308659299662362
2403.6	7.308446494472021
2403.8	7.308659299662362
2404.0	7.308659299375731
2404.2	7.308658444868859
2404.4	7.308659299662362
2404.6	7.308659299506989
2404.8	7.308658444868863
2405.0	7.308659299375731
2405.2	7.308659299662362
2405.4	7.308659299662362
2405.6	7.308659299506989
2405.8	7.308659299662362
2406.0	7.308659299375731
2406.2	7.308659299507521
2406.4	7.308659299508142
2406.6	7.30865929950761
2406.8	7.308659299662362
2407.0	7.30844649434012
2407.2	7.308659299507521
2407.4	7.308659299508142
2407.6	7.30844649447199
2407.8	7.308659299662362
2408.0	7.308659299375731
2408.2	7.3086584448688905
2408.4	7.308659299508142
2408.6	7.308659299506989
2408.8	6.5185641930032805
2409.0	6.518395590206695
2409.2	6.518395590324292
2409.4	6.518564872852738
2409.6	6.518564872729586
2409.8	6.518564192880609
2410.0	6.518564192885684
2410.2	6.518395590201614
2410.4	6.518564872852738
2410.6	6.518564872729091
2410.8	6.51856487273006
2411.0	6.518564192885195
2411.2	6.518395590324774
2411.4	6.518395590324279
2411.6	6.518564872852264
2411.8	6.51856487273006
2412.0	6.518564192762524
2412.2	6.518564193003797
2412.4	6.518395590201601
2412.6	6.518564872852264
2412.8	6.5185648727295655
2413.0	6.518564872611963
2413.2	6.518564193003309
2413.4	6.5183955903247615
2413.6	6.51839559032379
2413.8	6.518564872852738
2414.0	6.518564872611963
2414.2	6.518564192880637
2414.4	6.51856419300381
2414.6	6.518395590201112
2414.8	6.518564872852738
2415.0	6.518564872611468
2415.2	6.51856487273006
2415.4	6.518564193003321
2415.6	6.518395590324272
2415.8	6.518395590324252
2416.0	6.518564872734641
2416.2	6.51856487273006
2416.4	6.518564192880649
2416.6	6.518564193003351
2416.8	6.518395590201574
2417.0	6.518564872734641
2417.2	6.5185648727295655
2417.4	6.51856487273006
2417.6	6.518564193002862
2417.8	6.518395590324734
2418.0	6.518395590206144
2418.2	6.518564872852738
2418.4	6.51856487273006
2418.6	6.5185641928801905
2418.8	6.518564193003837
2419.0	6.5183955900834665
2419.2	6.518564872852738
2419.4	6.5185648727295655
2419.6	6.518564872729586
2419.8	6.518564193003349
2420.0	6.518395590206627
2420.2	6.518395590324224
2420.4	6.518564872852738
2420.6	6.518564872729586
2420.8	6.518564192880677
2421.0	6.518564192885752
2421.2	6.518395590201546
2421.4	6.518564872852738
2421.6	6.518564872729091
2421.8	6.51856487273006
2422.0	6.518564192885264
2422.2	6.518395590324706
2422.4	6.518395590324212
2422.6	6.518564872852264
2422.8	6.51856487273006
2423.0	6.518564192762592
2423.2	6.518564193003865
2423.4	6.518395590201534
2423.6	6.518564872852264
2423.8	6.5185648727295655
2424.0	6.518564872611963
2424.2	6.518564193003376
2424.4	6.518395590324694
2424.6	6.518395590323721
2424.8	6.518564872852738
2425.0	6.518564872611963
2425.2	6.518564192880705
2425.4	6.518564193003877
2425.6	6.5183955902010435
2425.8	6.518564872852738
2426.0	6.518564872611468
2426.2	6.51856487273006
2426.4	6.518564193003389
2426.6	6.518395590324204
2426.8	6.518395590324183
2427.0	6.518564872734641
2427.2	6.51856487273006
2427.4	6.518564192880717
2427.6	6.518564193003419
2427.8	6.518395590201505
2428.0	6.518564872734641
2428.2	6.5185648727295655
2428.4	6.51856487273006
2428.6	6.5185641930029306
2428.8	6.5183955903246655
2429.0	6.518395590206076
2429.2	6.518564872852738
2429.4	6.51856487273006
2429.6	6.518564192880258
2429.8	6.518564193003906
2430.0	6.518395590083398
2430.2	6.518564872852738
2430.4	6.5185648727295655
2430.6	6.518564872729586
2430.8	6.518564193003417
2431.0	6.518395590206559
2431.2	6.518395590324156
2431.4	6.518564872852738
2431.6	6.518564872729586
2431.8	6.518564192880745
2432.0	6.51856419288582
2432.2	6.518395590201478
2432.4	6.518564872852738
2432.6	6.518564872729091
2432.8	6.51856487273006
2433.0	6.518564192885331
2433.2	6.518395590324638
2433.4	6.518395590324143
2433.6	6.518564872852264
2433.8	6.51856487273006
2434.0	6.51856419276266
2434.2	6.518564193003933
2434.4	6.518395590201465
2434.6	6.518564872852264
2434.8	6.5185648727295655
